Date,team1,team2,team1_rs,team2_rs,team1_gn,team2_gn,team1_home_gn,team2_away_gn,team1_win,team1_wr,team1_home_wr,team2_wr,team2_away_wr,team1_total_rs,team2_total_rs,team1_avg_rs,team2_avg_rs,team1_home_rs,team2_away_rs,team1_avg_home_rs,team2_avg_away_rs
20200723,LAN,SFN,8,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200723,WAS,NYA,1,4,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20200724,CHN,MIL,3,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,CIN,DET,7,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,LAN,SFN,9,1,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0
20200724,NYN,ATL,1,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,PHI,MIA,2,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20200724,SDN,ARI,7,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,SLN,PIT,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,BOS,BAL,13,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,CHA,MIN,5,10,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20200724,CLE,KCA,2,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,HOU,SEA,8,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20200724,OAK,ANA,7,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
