Date,team1,team2,team1_rs,team2_rs,team1_gn,team2_gn,team1_home_gn,team2_away_gn,team1_win,team1_wr,team1_home_wr,team2_wr,team2_away_wr,team1_total_rs,team2_total_rs,team1_avg_rs,team2_avg_rs,team1_home_rs,team2_away_rs,team1_avg_home_rs,team2_avg_away_rs
20100404,BOS,NYA,9,7,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,ANA,MIN,6,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,CHA,CLE,6,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,KCA,DET,4,8,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100405,OAK,SEA,3,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100405,TEX,TOR,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,ARI,SDN,6,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,ATL,CHN,16,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,CIN,SLN,6,11,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100405,HOU,SFN,2,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100405,MIL,COL,3,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100405,NYN,FLO,7,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,PIT,LAN,11,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20100405,WAS,PHI,1,11,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20100406,ANA,MIN,3,5,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0
20100406,BOS,NYA,4,6,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0
