Date,team1,team2,team1_rs,team2_rs,team1_gn,team2_gn,team1_home_gn,team2_away_gn,team1_win,team1_wr,team1_home_wr,team2_wr,team2_away_wr,team1_total_rs,team2_total_rs,team1_avg_rs,team2_avg_rs,team1_home_rs,team2_away_rs,team1_avg_home_rs,team2_avg_away_rs
20220407,ARI,SDN,4,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220407,ATL,CIN,3,6,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20220407,CHN,MIL,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220407,SLN,PIT,9,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220407,WAS,NYN,1,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20220407,ANA,HOU,1,3,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20220407,KCA,CLE,3,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,ARI,SDN,0,3,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0
20220408,ATL,CIN,7,6,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0
20220408,COL,LAN,3,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20220408,PHI,OAK,9,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,SFN,MIA,6,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,WAS,NYN,3,7,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0
20220408,ANA,HOU,6,13,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
20220408,DET,CHA,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,MIN,SEA,1,2,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20220408,NYA,BOS,6,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,TBA,BAL,2,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220408,TOR,TEX,10,8,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20220409,ARI,SDN,2,5,3.0,3.0,3.0,3.0,0,0.5,0.5,0.5,0.5,4.0,5.0,2.0,2.5,4.0,5.0,2.0,2.5
20220409,ATL,CIN,2,1,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,10.0,12.0,5.0,6.0,10.0,12.0,5.0,6.0
20220409,CHN,MIL,9,0,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
20220409,COL,LAN,3,2,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0
20220409,PHI,OAK,4,2,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,9.0,5.0,9.0,5.0,9.0,5.0,9.0,5.0
20220409,SFN,MIA,1,2,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
20220409,SLN,PIT,6,2,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
20220409,WAS,NYN,0,5,3.0,3.0,3.0,3.0,0,0.0,0.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,12.0,2.0,6.0
20220409,ANA,HOU,2,0,3.0,3.0,3.0,3.0,1,0.0,0.0,1.0,1.0,7.0,16.0,3.5,8.0,7.0,16.0,3.5,8.0
20220409,DET,CHA,2,5,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
20220409,KCA,CLE,1,0,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0
20220409,MIN,SEA,3,4,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
20220409,NYA,BOS,4,2,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
20220409,TBA,BAL,5,3,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
20220409,TOR,TEX,4,3,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,10.0,8.0,10.0,8.0,10.0,8.0,10.0,8.0
20220410,ARI,SDN,5,10,4.0,4.0,4.0,4.0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.0,10.0,2.0,3.3333333333333335,6.0,10.0,2.0,3.3333333333333335
20220410,ATL,CIN,3,6,4.0,4.0,4.0,4.0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,12.0,13.0,4.0,4.333333333333333,12.0,13.0,4.0,4.333333333333333
20220410,CHN,MIL,4,5,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,14.0,4.0,7.0,2.0,14.0,4.0,7.0,2.0
20220410,COL,LAN,9,4,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,6.0,7.0,3.0,3.5,6.0,7.0,3.0,3.5
20220410,PHI,OAK,1,4,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,13.0,7.0,6.5,3.5,13.0,7.0,6.5,3.5
20220410,SFN,MIA,3,2,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,7.0,7.0,3.5,3.5,7.0,7.0,3.5,3.5
20220410,SLN,PIT,4,9,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,15.0,2.0,7.5,1.0,15.0,2.0,7.5,1.0
20220410,WAS,NYN,4,2,4.0,4.0,4.0,4.0,1,0.0,0.0,1.0,1.0,4.0,17.0,1.3333333333333333,5.666666666666667,4.0,17.0,1.3333333333333333,5.666666666666667
20220410,ANA,HOU,1,4,4.0,4.0,4.0,4.0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,9.0,16.0,3.0,5.333333333333333,9.0,16.0,3.0,5.333333333333333
20220410,DET,CHA,1,10,3.0,3.0,3.0,3.0,0,0.5,0.5,0.5,0.5,7.0,9.0,3.5,4.5,7.0,9.0,3.5,4.5
20220410,KCA,CLE,3,17,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,0.5,4.0,1.0,2.0,0.5
20220410,MIN,SEA,10,4,3.0,3.0,3.0,3.0,1,0.0,0.0,1.0,1.0,4.0,6.0,2.0,3.0,4.0,6.0,2.0,3.0
20220410,NYA,BOS,3,4,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,10.0,7.0,5.0,3.5,10.0,7.0,5.0,3.5
20220410,TBA,BAL,8,0,3.0,3.0,3.0,3.0,1,1.0,1.0,0.0,0.0,7.0,4.0,3.5,2.0,7.0,4.0,3.5,2.0
20220410,TOR,TEX,6,12,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,14.0,11.0,7.0,5.5,14.0,11.0,7.0,5.5
20220411,ATL,WAS,2,11,5.0,5.0,5.0,1.0,0,0.5,0.5,0.25,,15.0,8.0,3.75,2.0,15.0,0.0,3.75,
