index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
90,20130422,ANA,TEX,6,7,18,34,9,40,15,0.0,0.3888888888888889,0.4413793103448276,0.4706375882551252
91,20130423,ANA,TEX,5,4,19,37,10,39,8,1.0,0.42105263157894735,0.44984745657181996,0.47528626749893843
92,20130424,ANA,TEX,3,11,20,33,9,38,11,0.0,0.4,0.4125952368266823,0.4570074860872003
8,20130425,ANA,SEA,0,6,21,30,7,29,11,0.0,0.38095238095238093,0.3859456765512086,0.44461169740928147
9,20130426,ANA,SEA,6,3,22,33,9,35,11,1.0,0.4090909090909091,0.40472700622938806,0.4545359767523125
10,20130427,ANA,SEA,2,3,23,31,6,34,10,0.0,0.391304347826087,0.4023575638506876,0.4542165368166851
11,20130428,ANA,SEA,1,2,24,31,4,31,6,0.0,0.375,0.39919389053882054,0.45362839963599694
12,20130429,ANA,OAK,8,10,25,70,15,71,15,0.0,0.36,0.39850357839947953,0.4533037312881149
13,20130430,ANA,OAK,6,10,26,36,9,32,10,0.0,0.34615384615384615,0.38938752291258455,0.44915877273124794
14,20130501,ANA,OAK,5,4,27,34,10,32,8,1.0,0.37037037037037035,0.39687361746055155,0.45320293512449056
93,20130502,ANA,BAL,1,5,28,30,4,37,10,0.0,0.35714285714285715,0.3845980951310651,0.44819851703047187
94,20130503,ANA,BAL,4,0,29,32,8,30,3,1.0,0.3793103448275862,0.40062936106170477,0.45624511821335656
95,20130504,ANA,BAL,4,5,30,33,6,39,12,0.0,0.36666666666666664,0.40029205308192856,0.4565147909975684
96,20130505,ANA,BAL,4,8,31,36,11,35,8,0.0,0.3548387096774194,0.390982566608712,0.45265263640684705
15,20130507,ANA,HOU,6,7,32,35,7,30,7,0.0,0.34375,0.3923658205774075,0.4535174864004082
16,20130508,ANA,HOU,1,3,33,31,9,32,9,0.0,0.3333333333333333,0.3874562708171858,0.4519925785150783
17,20130509,ANA,HOU,6,5,34,36,8,34,13,1.0,0.35294117647058826,0.3942901838091514,0.45528703841319434
18,20130510,ANA,CHA,7,5,35,37,11,34,7,1.0,0.37142857142857144,0.40393362686947343,0.4596882204312842
19,20130511,ANA,CHA,3,2,36,32,7,34,8,1.0,0.3888888888888889,0.4082483699397452,0.46197732655169643
20,20130512,ANA,CHA,0,3,37,28,1,31,8,0.0,0.3783783783783784,0.40041594454072793,0.4591906883687531
97,20130513,ANA,KCA,4,11,38,36,9,46,19,0.0,0.3684210526315789,0.38539868556496953,0.4529854564853564
98,20130514,ANA,KCA,6,2,39,31,12,34,6,1.0,0.38461538461538464,0.3985724048902726,0.4588676934614698
99,20130515,ANA,KCA,5,9,40,36,12,38,13,0.0,0.375,0.39195817463775245,0.45626459001878783
100,20130516,ANA,CHA,4,5,41,31,7,36,9,0.0,0.36585365853658536,0.3919179734620024,0.45656000344730363
101,20130517,ANA,CHA,0,3,42,29,3,32,8,0.0,0.35714285714285715,0.3852721451440768,0.4543312604663417
102,20130518,ANA,CHA,12,9,43,31,12,44,17,1.0,0.37209302325581395,0.39813824095869893,0.45951193340540997
103,20130519,ANA,CHA,6,2,44,30,7,30,5,1.0,0.38636363636363635,0.40940974212034387,0.4643493471159974
104,20130521,ANA,SEA,12,0,45,39,15,32,6,1.0,0.4,0.4394756880234961,0.4764143032531151
105,20130522,ANA,SEA,7,1,46,32,12,34,7,1.0,0.41304347826086957,0.45422476062489503,0.4823208261593289
21,20130523,ANA,KCA,5,4,47,35,8,35,10,1.0,0.425531914893617,0.4573810651961328,0.4836491837364411
22,20130524,ANA,KCA,5,2,48,33,11,32,6,1.0,0.4375,0.4646460696128275,0.48654616708972603
23,20130525,ANA,KCA,7,0,49,34,8,27,4,1.0,0.4489795918367347,0.4803996925441968,0.49260277225973104
24,20130526,ANA,KCA,5,2,50,35,10,37,10,1.0,0.46,0.48712659766473904,0.4951772893604582
25,20130527,ANA,LAN,7,8,51,36,14,34,13,0.0,0.45098039215686275,0.48545006698068366,0.4945607108886522
26,20130528,ANA,LAN,0,3,52,29,2,29,7,0.0,0.4423076923076923,0.4793476591168991,0.49234863990329963
106,20130529,ANA,LAN,4,3,53,31,8,34,7,1.0,0.4528301886792453,0.48167621764622953,0.49325743481511714
107,20130530,ANA,LAN,3,2,54,33,9,32,6,1.0,0.46296296296296297,0.4838751625487646,0.49411273402743966
108,20130531,ANA,HOU,3,6,55,32,7,37,11,0.0,0.45454545454545453,0.47822815172489475,0.4920908472545742
109,20130601,ANA,HOU,0,2,56,34,7,31,5,0.0,0.44642857142857145,0.4743758212877792,0.49077390015458344
110,20130602,ANA,HOU,4,5,57,35,8,36,9,0.0,0.43859649122807015,0.4728881749808596,0.4902862606242537
111,20130603,ANA,HOU,1,2,58,32,7,28,3,0.0,0.43103448275862066,0.47112238766108033,0.4897372404984393
112,20130604,ANA,CHN,4,3,59,29,8,36,8,1.0,0.4406779661016949,0.47340287208529575,0.49060453374317475
113,20130605,ANA,CHN,6,8,60,39,10,44,15,0.0,0.43333333333333335,0.4703963598486925,0.48956160308262553
27,20130608,ANA,BOS,9,5,61,39,12,40,14,1.0,0.4426229508196721,0.478349508239432,0.49238530215242343
28,20130608,ANA,BOS,2,7,62,33,7,37,13,0.0,0.43548387096774194,0.46983212401263325,0.4894332295955384
29,20130609,ANA,BOS,5,10,63,34,9,37,11,0.0,0.42857142857142855,0.4619927787475192,0.4866998435605363
30,20130610,ANA,BAL,3,4,64,35,8,29,7,0.0,0.421875,0.4607444406192196,0.4863369606103593
31,20130611,ANA,BAL,2,3,65,30,6,31,8,0.0,0.4153846153846154,0.4593892324106047,0.48595345383596555
32,20130612,ANA,BAL,9,5,66,37,12,37,10,1.0,0.42424242424242425,0.4669236835187944,0.48858943670387095
114,20130614,ANA,NYA,5,2,67,34,13,32,6,1.0,0.43283582089552236,0.47219828163057737,0.4904629720929821
115,20130615,ANA,NYA,6,2,68,34,12,32,5,1.0,0.4411764705882353,0.47900764354472647,0.4928354664140734
116,20130616,ANA,NYA,5,6,69,34,9,31,9,0.0,0.43478260869565216,0.4777887462981244,0.49244369553884926
117,20130617,ANA,SEA,11,3,70,42,20,35,7,1.0,0.44285714285714284,0.4906840384596839,0.4968382048136445
118,20130618,ANA,SEA,2,3,71,35,8,38,8,0.0,0.43661971830985913,0.4892154302670623,0.49636104415775173
119,20130619,ANA,SEA,1,0,72,29,6,28,2,1.0,0.4444444444444444,0.4907700172293012,0.4969090757916226
120,20130620,ANA,SEA,10,9,73,37,17,38,12,1.0,0.4520547945205479,0.49252657589826315,0.497496381869609
121,20130621,ANA,PIT,2,5,74,31,4,37,11,0.0,0.44594594594594594,0.4881673376509715,0.49605449333864976
122,20130622,ANA,PIT,1,6,75,33,8,36,10,0.0,0.44,0.48097321807404997,0.4936837360479155
123,20130623,ANA,PIT,9,10,76,41,9,43,13,0.0,0.4342105263157895,0.48006490872210955,0.4933797993174523
33,20130625,ANA,DET,14,8,77,44,16,36,10,1.0,0.44155844155844154,0.48895162520982755,0.4963270258032454
34,20130626,ANA,DET,7,4,78,35,10,36,12,1.0,0.44871794871794873,0.4931975937066173,0.4977456238823179
35,20130627,ANA,DET,3,1,79,38,11,35,7,1.0,0.45569620253164556,0.4959405269807555,0.4986623609726327
36,20130628,ANA,HOU,4,2,80,33,8,29,7,1.0,0.4625,0.498657720539218,0.49955985445282497
37,20130629,ANA,HOU,7,2,81,36,11,31,4,1.0,0.4691358024691358,0.5053048904898932,0.501733254727371
38,20130630,ANA,HOU,3,1,82,34,9,31,5,1.0,0.47560975609756095,0.5079150713539854,0.5025720414997293
124,20130702,ANA,SLN,5,1,83,32,9,35,9,1.0,0.4819277108433735,0.5130867631844,0.5042334156012022
125,20130703,ANA,SLN,2,12,84,32,6,38,13,0.0,0.47619047619047616,0.5,0.5
126,20130704,ANA,SLN,6,5,85,34,11,35,10,1.0,0.4823529411764706,0.5012674250869849,0.5004081366154642
127,20130705,ANA,BOS,2,6,86,32,6,39,13,0.0,0.47674418604651164,0.49623593789848525,0.49879244975493686
128,20130706,ANA,BOS,9,7,87,46,17,45,12,1.0,0.4827586206896552,0.498769989560797,0.4996057582347951
129,20130707,ANA,BOS,3,0,88,29,7,32,5,1.0,0.48863636363636365,0.5024509656684588,0.5007813031637643
39,20130709,ANA,CHN,2,7,89,31,6,32,9,0.0,0.48314606741573035,0.4963636844471478,0.4988446493535369
40,20130710,ANA,CHN,13,2,90,39,15,31,5,1.0,0.4888888888888889,0.5095229457645565,0.5030223157265202
41,20130712,ANA,SEA,3,8,91,35,9,34,11,0.0,0.4835164835164835,0.5035252205851893,0.5011158252466582
42,20130713,ANA,SEA,0,6,92,33,7,32,11,0.0,0.4782608695652174,0.49649945946534724,0.4988966561003923
43,20130714,ANA,SEA,3,4,93,35,8,30,7,0.0,0.4731182795698925,0.4953704695972737,0.49854638001539575
130,20130719,ANA,OAK,4,1,94,32,8,33,7,1.0,0.4787234042553192,0.4988492535376515,0.4996402918643229
131,20130720,ANA,OAK,2,0,95,30,8,30,3,1.0,0.4842105263157895,0.5011481041123481,0.5003569556553582
132,20130721,ANA,OAK,0,6,96,30,4,36,9,0.0,0.4791666666666667,0.4942989310333171,0.4982345131936741
133,20130722,ANA,MIN,3,4,97,34,9,38,12,0.0,0.4742268041237113,0.49321298234658834,0.49790581445943954
134,20130723,ANA,MIN,3,10,98,37,10,43,15,0.0,0.46938775510204084,0.48551028979420413,0.49553565615364503
135,20130724,ANA,MIN,1,0,99,30,7,28,2,1.0,0.47474747474747475,0.4866393568640676,0.495906171189961
44,20130725,ANA,OAK,8,3,100,37,12,33,6,1.0,0.48,0.49229968656589984,0.49764618271968925
45,20130726,ANA,OAK,4,6,101,36,10,34,10,0.0,0.4752475247524752,0.49020768562302136,0.49701417464596553
46,20130727,ANA,OAK,1,3,102,31,5,30,7,0.0,0.47058823529411764,0.48808403262719324,0.4963823217714714
47,20130728,ANA,OAK,6,10,103,34,7,34,10,0.0,0.46601941747572817,0.48402963446741637,0.4951538505998732
48,20130729,ANA,TEX,3,4,104,34,7,33,9,0.0,0.46153846153846156,0.48309151760778934,0.49488634302515766
49,20130730,ANA,TEX,11,14,105,44,16,46,19,0.0,0.45714285714285713,0.4804400329939928,0.49407179959042263
50,20130731,ANA,TEX,1,2,106,30,4,29,9,0.0,0.4528301886792453,0.4794747733585087,0.4938070726532556
136,20130801,ANA,TOR,8,2,107,33,12,31,6,1.0,0.45794392523364486,0.4857752371826379,0.49571963229508675
137,20130802,ANA,TOR,7,5,108,36,14,31,8,1.0,0.46296296296296297,0.4879535558780842,0.49638200998984805
138,20130803,ANA,TOR,7,3,109,31,10,33,8,1.0,0.46788990825688076,0.4920482165793894,0.49761774633906747
139,20130804,ANA,TOR,5,6,110,35,9,40,12,0.0,0.4636363636363636,0.49115113547376665,0.4973544975233882
140,20130805,ANA,TEX,2,5,111,33,6,33,7,0.0,0.4594594594594595,0.4882828591044321,0.4965079332002066
141,20130806,ANA,TEX,3,8,112,34,9,37,12,0.0,0.45535714285714285,0.483579309276407,0.49511540880025423
142,20130807,ANA,TEX,3,10,113,32,7,41,16,0.0,0.45132743362831856,0.47711124053581827,0.4931994629501416
51,20130809,ANA,CLE,5,2,114,31,7,33,7,1.0,0.45614035087719296,0.4801026704003535,0.49410761393829833
52,20130810,ANA,CLE,7,2,115,36,10,34,7,1.0,0.4608695652173913,0.48496580568586445,0.4955600527005567
53,20130811,ANA,CLE,5,6,116,35,8,32,8,0.0,0.45689655172413796,0.48419000029413956,0.49534011556176993
54,20130812,ANA,NYA,1,2,117,31,5,28,7,0.0,0.452991452991453,0.48330706602156903,0.4950998663505911
55,20130813,ANA,NYA,7,14,118,35,9,41,19,0.0,0.4491525423728814,0.4772638125958892,0.4933194651167502
56,20130814,ANA,NYA,3,11,119,37,12,36,12,0.0,0.44537815126050423,0.47037644633498354,0.4913022883708184
57,20130815,ANA,NYA,8,4,120,37,11,40,15,1.0,0.45,0.4742393400217613,0.49245132605257497
143,20130816,ANA,HOU,2,8,121,33,6,38,13,0.0,0.4462809917355372,0.4691922912869828,0.4909891112437068
144,20130817,ANA,HOU,6,5,122,36,12,40,14,1.0,0.45081967213114754,0.47035767973756765,0.49134749269320277
145,20130818,ANA,HOU,5,7,123,33,9,37,12,0.0,0.44715447154471544,0.46894193375352017,0.49094847738935404
146,20130819,ANA,CLE,2,5,124,30,6,34,10,0.0,0.4435483870967742,0.4665610791126524,0.49028098519272495
147,20130820,ANA,CLE,1,4,125,54,12,50,8,0.0,0.44,0.46414876293533647,0.48961269160435
148,20130821,ANA,CLE,1,3,126,32,7,34,8,0.0,0.4365079365079365,0.4625738654641461,0.48919355730966063
58,20130823,ANA,SEA,2,0,127,32,4,30,5,1.0,0.4409448818897638,0.4643312101910828,0.48974401480044655
59,20130824,ANA,SEA,5,1,128,39,11,35,9,1.0,0.4453125,0.4678842930769187,0.49079624454302934
60,20130825,ANA,SEA,7,1,129,41,14,32,5,1.0,0.4496124031007752,0.47312867469607456,0.49232143282440105
61,20130827,ANA,TBA,6,5,130,35,11,35,10,1.0,0.45384615384615384,0.4742053622029678,0.4926426796116701
62,20130828,ANA,TBA,1,4,131,30,5,30,8,0.0,0.45038167938931295,0.47183001830183185,0.4919894883138214
63,20130829,ANA,TBA,2,0,132,30,6,29,3,1.0,0.45454545454545453,0.47352850944471225,0.49250242550313555
64,20130830,ANA,MIL,5,0,133,34,8,34,6,1.0,0.45864661654135336,0.47775216052192176,0.49371997996283373
65,20130831,ANA,MIL,6,5,134,37,12,37,12,1.0,0.4626865671641791,0.47876775025152585,0.49401711650743135
66,20130901,ANA,MIL,5,3,135,34,11,29,4,1.0,0.4666666666666667,0.48052687038988406,0.49452634327288086
149,20130902,ANA,TBA,11,2,136,39,16,32,6,1.0,0.47058823529411764,0.4879535558780842,0.49661895422415164
150,20130903,ANA,TBA,1,7,137,31,4,40,15,0.0,0.46715328467153283,0.4832449297971919,0.49530765850441827
151,20130904,ANA,TBA,1,3,138,32,7,33,7,0.0,0.463768115942029,0.4817085901486671,0.49489365415707276
152,20130905,ANA,TBA,6,2,139,33,11,33,6,1.0,0.4676258992805755,0.4849836247474362,0.4958181619504377
153,20130906,ANA,TEX,6,5,140,33,10,34,9,1.0,0.4714285714285714,0.48589622351857537,0.4960787741048523
154,20130907,ANA,TEX,8,3,141,33,12,35,9,1.0,0.475177304964539,0.48990002040399916,0.4971967809102231
155,20130908,ANA,TEX,3,4,142,35,9,35,9,0.0,0.47183098591549294,0.48918210090336267,0.49700492250513834
67,20130909,ANA,MIN,3,6,143,38,12,35,11,0.0,0.46853146853146854,0.4869554054006306,0.49639550184022596
68,20130910,ANA,TOR,12,6,144,44,18,36,9,1.0,0.4722222222222222,0.49167355236935023,0.49769962355802544
69,20130911,ANA,TOR,5,4,145,29,8,31,4,1.0,0.47586206896551725,0.4924816280384398,0.4979270768452538
70,20130912,ANA,TOR,4,3,146,35,8,36,11,1.0,0.4794520547945205,0.4932688166028026,0.4981486366608033
71,20130913,ANA,HOU,7,9,147,36,12,33,14,0.0,0.47619047619047616,0.49187045604758756,0.4977650672556605
72,20130914,ANA,HOU,6,2,148,33,9,36,9,1.0,0.4797297297297297,0.4948568590508376,0.49858923097544283
73,20130915,ANA,HOU,2,1,149,30,6,32,7,1.0,0.48322147651006714,0.4956012581347701,0.4987973104688939
74,20130916,ANA,OAK,12,1,150,43,15,32,6,1.0,0.4866666666666667,0.5036310341881514,0.5009916821178262
75,20130917,ANA,OAK,1,2,151,35,7,35,9,0.0,0.48344370860927155,0.5028985263723892,0.5007891093292931
76,20130918,ANA,OAK,5,4,152,37,5,40,8,1.0,0.4868421052631579,0.5035996653788383,0.5009781257397712
156,20130920,ANA,SEA,3,2,153,38,10,40,7,1.0,0.49019607843137253,0.5043040809521261,0.5011663650898086
157,20130921,ANA,SEA,6,5,154,30,6,35,9,1.0,0.4935064935064935,0.5049820827385397,0.501348122418142
158,20130922,ANA,SEA,2,3,155,33,5,33,8,0.0,0.49032258064516127,0.5042552420961142,0.5011483480488355
159,20130923,ANA,OAK,5,10,156,32,6,38,13,0.0,0.48717948717948717,0.5007017540403796,0.5001892542780431
160,20130924,ANA,OAK,3,0,157,29,5,28,4,1.0,0.49044585987261147,0.5028010984699882,0.5007531256095298
161,20130925,ANA,OAK,3,1,158,29,8,31,6,1.0,0.4936708860759494,0.5041898705782528,0.5011233516919359
77,20130926,ANA,TEX,5,6,159,40,13,32,12,0.0,0.49056603773584906,0.5034649618638085,0.5009276764963151
78,20130927,ANA,TEX,3,5,160,31,8,29,7,0.0,0.4875,0.5020675307897274,0.5005524296543644
79,20130928,ANA,TEX,4,7,161,34,9,32,10,0.0,0.484472049689441,0.5,0.5
80,20130929,ANA,TEX,2,6,162,31,7,32,10,0.0,0.48148148148148145,0.49727893171229237,0.4992753964440817
81,20130401,ARI,SLN,6,2,1,36,15,30,5,1.0,1.0,0.9,0.8803138954748938
82,20130402,ARI,SLN,1,6,2,31,3,36,10,0.0,0.5,0.4336283185840708,0.447215482646009
83,20130403,ARI,SLN,10,9,3,59,17,60,16,1.0,0.6666666666666666,0.5,0.5
0,20130405,ARI,MIL,3,1,4,30,6,31,7,1.0,0.75,0.5524861878453039,0.5385613750204715
1,20130406,ARI,MIL,9,2,5,43,16,34,10,1.0,0.8,0.67767929089444,0.6275902285457517
2,20130407,ARI,MIL,8,7,6,43,14,47,16,1.0,0.8333333333333334,0.6525262154432793,0.606787725471545
84,20130408,ARI,PIT,3,5,7,32,6,30,5,0.0,0.7142857142857143,0.6097560975609756,0.572637497932738
85,20130409,ARI,PIT,5,6,8,30,6,37,11,0.0,0.625,0.5837417123090227,0.5535146642045826
86,20130410,ARI,PIT,10,2,9,32,10,32,5,1.0,0.6666666666666666,0.654054054054054,0.5973947961239285
87,20130412,ARI,LAN,3,0,10,28,6,31,6,1.0,0.7,0.67767929089444,0.6079163077797696
88,20130413,ARI,LAN,5,7,11,36,11,39,14,0.0,0.6363636363636364,0.6424409193913888,0.5840081890340811
89,20130414,ARI,LAN,1,0,12,31,6,30,6,1.0,0.6666666666666666,0.6496431403647899,0.5845877688344935
3,20130416,ARI,NYA,2,4,13,33,8,34,12,0.0,0.6153846153846154,0.6261319534282018,0.568838219257902
4,20130417,ARI,NYA,3,4,14,32,6,29,6,0.0,0.5714285714285714,0.6114821474441305,0.5591863797505883
5,20130418,ARI,NYA,6,2,15,49,13,42,7,1.0,0.6,0.6338742393509128,0.5700481027212899
6,20130419,ARI,COL,1,3,16,31,5,26,3,0.0,0.5625,0.6160409556313993,0.5588235294117647
7,20130420,ARI,COL,3,4,17,30,6,29,6,0.0,0.5294117647058824,0.6037535068201606,0.5514471101097133
8,20130421,ARI,COL,5,4,18,34,8,36,9,1.0,0.5555555555555556,0.6041095890410959,0.5508944865149182
9,20130422,ARI,SFN,4,5,19,33,9,35,11,0.0,0.5263157894736842,0.592365945077641,0.5444330684926422
10,20130423,ARI,SFN,6,4,20,44,10,43,12,1.0,0.55,0.5984422621063326,0.5468786690267033
11,20130424,ARI,SFN,3,2,21,37,8,37,8,1.0,0.5714285714285714,0.6012140575079872,0.5473210862291027
90,20130425,ARI,COL,3,2,22,29,8,33,7,1.0,0.5909090909090909,0.6038282712396594,0.5477070876714458
91,20130426,ARI,COL,3,6,23,34,6,38,11,0.0,0.5652173913043478,0.5836175596875344,0.5378439225997101
92,20130427,ARI,COL,3,2,24,35,9,33,9,1.0,0.5833333333333334,0.5865218980007308,0.5385417953399902
93,20130428,ARI,COL,4,2,25,28,8,35,10,1.0,0.6,0.5936902016584074,0.5412047054980212
94,20130429,ARI,SFN,4,6,26,34,7,34,10,0.0,0.5769230769230769,0.5800490961838876,0.5348289873114935
95,20130430,ARI,SFN,1,2,27,29,4,31,6,0.0,0.5555555555555556,0.5743507339529228,0.5317680535947674
96,20130501,ARI,SFN,6,9,28,39,15,36,10,0.0,0.5357142857142857,0.5565862003421402,0.5240898717964827
12,20130503,ARI,SDN,6,7,29,32,7,36,14,0.0,0.5172413793103449,0.5494651495537235,0.5209578282949079
13,20130504,ARI,SDN,8,1,30,34,10,31,6,1.0,0.5333333333333333,0.5752659322622392,0.5317281594049642
14,20130505,ARI,SDN,1,5,31,31,4,27,5,0.0,0.5161290322580645,0.558167607206446,0.5241730181106244
15,20130506,ARI,LAN,9,2,32,42,15,31,7,1.0,0.53125,0.5815400785528573,0.5338105129968357
16,20130507,ARI,LAN,5,3,33,34,11,34,9,1.0,0.5454545454545454,0.5863039399624765,0.5354999389999545
17,20130508,ARI,LAN,3,2,34,32,6,34,8,1.0,0.5588235294117647,0.5882692935943508,0.5359002822073494
97,20130509,ARI,PHI,2,1,35,28,7,32,6,1.0,0.5714285714285714,0.5907883735798948,0.536455497626875
98,20130510,ARI,PHI,3,2,36,25,4,32,7,1.0,0.5833333333333334,0.5926172106824926,0.5368009299128311
99,20130511,ARI,PHI,1,3,37,33,9,31,9,0.0,0.5675675675675675,0.5847075421513981,0.5332180626023717
100,20130512,ARI,PHI,2,4,38,38,7,42,15,0.0,0.5526315789473685,0.5764705882352941,0.5296657187753065
101,20130513,ARI,ATL,1,10,39,33,10,37,13,0.0,0.5384615384615384,0.5450693694442137,0.5173319520361662
102,20130514,ARI,ATL,2,0,40,30,8,29,4,1.0,0.55,0.5511475409836065,0.5194381707763455
103,20130515,ARI,ATL,5,3,41,32,10,39,10,1.0,0.5609756097560976,0.5560725828433473,0.5211798745738043
18,20130517,ARI,MIA,9,2,42,40,16,31,7,1.0,0.5714285714285714,0.5751002849726825,0.528336911844289
19,20130518,ARI,MIA,1,0,43,29,4,29,3,1.0,0.5813953488372093,0.5778358881875564,0.5290197044077081
20,20130519,ARI,MIA,1,2,44,30,6,29,5,0.0,0.5681818181818182,0.5742135578201152,0.5273640124737552
21,20130520,ARI,COL,5,1,45,41,16,30,3,1.0,0.5777777777777777,0.5844333259336418,0.5309542862698093
22,20130521,ARI,COL,4,5,46,36,5,38,10,0.0,0.5652173913043478,0.5794912559618441,0.5289695630548922
23,20130522,ARI,COL,1,4,47,33,8,31,7,0.0,0.5531914893617021,0.5700750098697197,0.5252890915496528
104,20130524,ARI,SDN,5,2,48,31,8,33,8,1.0,0.5625,0.5768880662681676,0.5276050422217826
105,20130525,ARI,SDN,4,10,49,36,12,39,12,0.0,0.5510204081632653,0.5583110108557733,0.520856093507168
106,20130526,ARI,SDN,6,5,50,30,11,34,9,1.0,0.56,0.5592223449413831,0.5211169985435145
107,20130527,ARI,TEX,5,3,51,34,12,36,9,1.0,0.5686274509803921,0.5630386211299074,0.5223695467682115
108,20130527,ARI,TEX,5,4,52,33,9,32,8,1.0,0.5769230769230769,0.5640909867473702,0.5226429195385557
24,20130530,ARI,TEX,5,9,53,40,14,39,15,0.0,0.5660377358490566,0.5524861878453039,0.518493910179702
25,20130531,ARI,CHN,2,7,54,32,7,30,7,0.0,0.5555555555555556,0.539749641327799,0.5139237326325354
26,20130601,ARI,CHN,12,4,55,42,17,29,3,1.0,0.5636363636363636,0.5562542539898615,0.5197442886836603
27,20130602,ARI,CHN,8,4,56,40,13,31,6,1.0,0.5714285714285714,0.5634783947350697,0.5222452740592698
28,20130603,ARI,SLN,1,7,57,33,7,36,14,0.0,0.5614035087719298,0.5495537417751678,0.517245651129914
29,20130604,ARI,SLN,7,6,58,55,14,55,14,1.0,0.5689655172413793,0.5502923152778756,0.5174701380361064
30,20130605,ARI,SLN,10,3,59,38,11,37,12,1.0,0.576271186440678,0.563140926849993,0.5219275600385883
31,20130606,ARI,SLN,8,12,60,37,13,40,17,0.0,0.5666666666666667,0.5528963473307417,0.5183794554191606
109,20130607,ARI,SFN,3,1,61,27,5,35,8,1.0,0.5737704918032787,0.5563501382523389,0.5194485820105318
110,20130608,ARI,SFN,5,10,62,32,8,39,15,0.0,0.5645161290322581,0.545360824742268,0.5156195943422878
111,20130609,ARI,SFN,2,6,63,33,6,37,12,0.0,0.5555555555555556,0.5372615538624104,0.5127592193601314
32,20130610,ARI,LAN,5,4,64,37,11,36,14,1.0,0.5625,0.53847498537648,0.5131210855670162
33,20130611,ARI,LAN,3,5,65,29,4,29,5,0.0,0.5538461538461539,0.5343175360094066,0.5116448363927766
34,20130612,ARI,LAN,8,6,66,51,20,45,12,1.0,0.5606060606060606,0.536986301369863,0.5125341621607193
35,20130614,ARI,SDN,1,2,67,29,2,29,5,0.0,0.5522388059701493,0.5350445742391639,0.5117907413174513
36,20130615,ARI,SDN,4,6,68,34,7,30,7,0.0,0.5441176470588235,0.5310046209952365,0.5103922874020671
37,20130616,ARI,SDN,1,4,69,31,8,30,6,0.0,0.5362318840579711,0.5256241787122208,0.5085356170827255
112,20130617,ARI,MIA,2,3,70,34,7,31,3,0.0,0.5285714285714286,0.5237154604129821,0.5078535803638338
113,20130618,ARI,MIA,3,2,71,28,5,33,8,1.0,0.5352112676056338,0.5251940719830628,0.5082968429146348
114,20130619,ARI,MIA,3,1,72,27,4,31,5,1.0,0.5416666666666666,0.5283577933108692,0.50928427177245
115,20130621,ARI,CIN,11,5,73,36,15,35,9,1.0,0.547945205479452,0.5373461402387829,0.5122320222082948
116,20130622,ARI,CIN,4,3,74,30,6,30,4,1.0,0.5540540540540541,0.5385278480359262,0.5125636683912212
117,20130623,ARI,CIN,2,4,75,35,8,32,8,0.0,0.5466666666666666,0.5349889076856064,0.5113503726746637
38,20130625,ARI,WAS,5,7,76,40,14,33,11,0.0,0.5394736842105263,0.531219512195122,0.5101031142275653
