index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
114,20100623,ANA,LAN,2,1,74,27,4,34,8,Y,1.0,0.5540540540540541,0.4914778917466287,0.49712530878607963
115,20100624,ANA,LAN,6,10,75,35,12,41,15,Y,0.0,0.5466666666666666,0.48611378977820635,0.49532085279136795
116,20100625,ANA,COL,3,4,76,38,8,43,10,Y,0.0,0.5394736842105263,0.4848727891799868,0.4949267511552556
117,20100626,ANA,COL,4,2,77,28,4,30,5,Y,1.0,0.5454545454545454,0.48772354243817106,0.49590412107317017
118,20100627,ANA,COL,10,3,78,33,9,35,10,Y,1.0,0.5512820512820513,0.49731905412204414,0.4991077567356132
119,20100629,ANA,TEX,6,5,79,34,11,37,12,Y,1.0,0.5569620253164557,0.49867899834220397,0.4995617069431256
120,20100630,ANA,TEX,4,6,80,33,8,35,9,Y,0.0,0.55,0.4960887169427739,0.4987066770244887
121,20100701,ANA,TEX,2,1,81,28,6,32,4,Y,1.0,0.5555555555555556,0.49740261492585647,0.499146254357141
122,20100702,ANA,KCA,1,2,82,37,9,37,9,Y,0.0,0.5487804878048781,0.4961190752722003,0.498731833870686
123,20100703,ANA,KCA,2,4,83,29,4,33,7,Y,0.0,0.5421686746987951,0.49358177917365614,0.4979124865465238
124,20100704,ANA,KCA,11,0,84,35,14,34,8,Y,1.0,0.5476190476190477,0.5075944986349129,0.502463214303923
40,20100705,ANA,CHA,2,9,85,31,6,32,9,N,0.0,0.5411764705882353,0.49875156249512936,0.4995962323937122
41,20100706,ANA,CHA,1,4,86,32,9,31,8,N,0.0,0.5348837209302325,0.49503734306982816,0.4984027690141166
42,20100707,ANA,CHA,2,5,87,31,5,33,12,N,0.0,0.5287356321839081,0.491390552148353,0.49724026829019974
43,20100708,ANA,CHA,0,1,88,30,2,24,3,N,0.0,0.5227272727272727,0.4901729393655872,0.49686925822564293
44,20100709,ANA,OAK,6,5,89,36,8,41,11,N,1.0,0.5280898876404494,0.4915157623179378,0.497304150337356
45,20100710,ANA,OAK,1,15,90,31,4,40,16,N,0.0,0.5222222222222223,0.4750452861434292,0.49207230791658746
46,20100711,ANA,OAK,2,5,91,36,9,33,9,N,0.0,0.5164835164835165,0.4717207647843486,0.49104948083935357
125,20100715,ANA,SEA,8,3,92,38,16,34,7,Y,1.0,0.5217391304347826,0.47789207333096734,0.49302309152628665
126,20100716,ANA,SEA,3,2,93,31,10,32,7,Y,1.0,0.5268817204301075,0.479175704989154,0.49345816508578305
127,20100717,ANA,SEA,7,6,94,34,10,35,12,Y,1.0,0.5319148936170213,0.4806230163578185,0.4939243257175342
128,20100718,ANA,SEA,1,2,95,35,6,34,5,Y,0.0,0.5263157894736842,0.47955400891156075,0.4936211781961818
47,20100720,ANA,NYA,10,2,96,37,14,32,6,N,1.0,0.53125,0.4887906464730749,0.49651139910385195
48,20100721,ANA,NYA,6,10,97,41,15,39,15,N,0.0,0.5257731958762887,0.4845851623699464,0.49520582176288735
49,20100722,ANA,TEX,2,3,98,32,5,29,8,N,0.0,0.5204081632653061,0.4835750796959441,0.49491330006080786
50,20100723,ANA,TEX,0,1,99,30,4,28,7,N,0.0,0.5151515151515151,0.4824998922996654,0.4946097215594592
51,20100724,ANA,TEX,6,2,100,38,13,32,6,N,1.0,0.52,0.48698701995229515,0.496005441714946
52,20100725,ANA,TEX,4,6,101,33,6,34,13,N,0.0,0.5148514851485149,0.48498192951359315,0.49540154391753155
129,20100726,ANA,BOS,3,6,102,35,8,37,11,Y,0.0,0.5098039215686274,0.4819400069995597,0.49448529553489345
130,20100727,ANA,BOS,2,4,103,33,7,37,9,Y,0.0,0.5048543689320388,0.47994471504843006,0.49389837446293694
131,20100728,ANA,BOS,3,7,104,31,6,38,12,Y,0.0,0.5,0.4759804360209433,0.49270901518858684
132,20100730,ANA,TEX,9,7,105,34,10,40,12,Y,1.0,0.5047619047619047,0.47842731505431974,0.49345727001006595
133,20100731,ANA,TEX,1,2,106,32,5,31,5,Y,0.0,0.5,0.4774704635594821,0.4931976116802823
134,20100801,ANA,TEX,4,1,107,29,9,33,5,Y,1.0,0.5046728971962616,0.4806392707344384,0.4941780545185885
53,20100803,ANA,BAL,3,6,108,33,6,31,9,N,0.0,0.5,0.4777887462981244,0.49333788417780766
54,20100804,ANA,BAL,7,9,109,42,17,37,14,N,0.0,0.4954128440366973,0.47615671155388245,0.49285246621225665
55,20100805,ANA,BAL,4,5,110,34,7,35,13,N,0.0,0.4909090909090909,0.47538439152155987,0.4926402270531673
56,20100806,ANA,DET,4,2,111,33,9,30,4,N,1.0,0.4954954954954955,0.4774844914043549,0.4932923213108444
57,20100807,ANA,DET,10,1,112,38,13,31,4,N,1.0,0.5,0.48643660464504984,0.4959691357372293
58,20100808,ANA,DET,4,9,113,36,10,35,13,N,0.0,0.49557522123893805,0.48182419035029744,0.4946054514727258
135,20100809,ANA,KCA,6,4,114,35,11,34,10,Y,1.0,0.5,0.4838904388160034,0.4952301142599347
136,20100810,ANA,KCA,3,1,115,28,7,31,5,Y,1.0,0.5043478260869565,0.48583853523115683,0.4958235693408865
137,20100811,ANA,KCA,2,1,116,33,8,38,7,Y,1.0,0.5086206896551724,0.48681961632566223,0.496129076703141
138,20100813,ANA,TOR,0,3,117,30,3,33,7,Y,0.0,0.5042735042735043,0.4840416248719716,0.49533191175819413
139,20100814,ANA,TOR,7,2,118,34,12,30,4,Y,1.0,0.5084745762711864,0.4888282103292245,0.49674057783915954
140,20100815,ANA,TOR,1,4,119,32,7,34,9,Y,0.0,0.5042016806722689,0.4861009252309642,0.4959586719209035
59,20100817,ANA,BOS,0,6,120,33,7,31,8,N,0.0,0.5,0.4806524090871266,0.49439113345276114
60,20100818,ANA,BOS,5,7,121,34,10,33,12,N,0.0,0.49586776859504134,0.4790429407494406,0.49393370132927533
61,20100819,ANA,BOS,7,2,122,36,9,31,5,N,1.0,0.5,0.48372944522540784,0.495302376096958
62,20100820,ANA,MIN,2,7,123,33,8,32,11,N,0.0,0.4959349593495935,0.4793809708350687,0.494059638801173
63,20100821,ANA,MIN,9,3,124,42,16,29,5,N,1.0,0.5,0.48491913685102067,0.49566299787258306
64,20100822,ANA,MIN,0,4,125,32,6,29,7,N,0.0,0.496,0.4814387598643953,0.4946803865021127
141,20100823,ANA,TBA,3,4,126,34,8,33,6,Y,0.0,0.49206349206349204,0.4806750606702441,0.49447671704237306
142,20100824,ANA,TBA,3,10,127,36,10,35,13,Y,0.0,0.4881889763779528,0.4748205020661687,0.49281018089800155
143,20100825,ANA,TBA,12,3,128,40,17,34,7,Y,1.0,0.4921875,0.4828523864007365,0.4951094266038837
144,20100827,ANA,BAL,1,3,129,31,5,31,8,Y,0.0,0.4883720930232558,0.4812032271444679,0.4946572426854784
145,20100828,ANA,BAL,0,5,130,32,7,36,9,Y,0.0,0.4846153846153846,0.4770334034577668,0.49349142821407294
146,20100829,ANA,BAL,0,1,131,29,4,30,5,Y,0.0,0.48091603053435117,0.4762039660056657,0.4932838929607445
65,20100830,ANA,SEA,5,3,132,32,7,33,9,N,1.0,0.48484848484848486,0.4780511246802212,0.493820735733156
66,20100831,ANA,SEA,1,3,133,29,5,32,10,N,0.0,0.48120300751879697,0.4764440617281153,0.49338986762203524
67,20100901,ANA,SEA,4,2,134,31,5,36,10,N,1.0,0.48507462686567165,0.4782347761219144,0.4939102818925512
68,20100903,ANA,OAK,0,8,135,31,5,31,9,N,0.0,0.48148148148148145,0.4717364242441008,0.49210738390627995
69,20100904,ANA,OAK,1,3,136,30,5,28,6,N,0.0,0.47794117647058826,0.4701758290674382,0.491697820063195
70,20100905,ANA,OAK,7,4,137,38,11,38,11,N,1.0,0.48175182481751827,0.47290406415423786,0.49247065990087213
147,20100906,ANA,CLE,2,3,138,33,7,32,7,Y,0.0,0.4782608695652174,0.47219828163057737,0.49229717629043945
148,20100907,ANA,CLE,1,6,139,30,7,33,8,Y,0.0,0.4748201438848921,0.4682988064514849,0.49123610646327404
149,20100908,ANA,CLE,4,3,140,49,6,59,14,Y,1.0,0.4785714285714286,0.4692846959728998,0.4915302468439312
150,20100910,ANA,SEA,4,3,141,43,9,50,8,Y,1.0,0.48226950354609927,0.4702596581260694,0.49181975430027747
151,20100911,ANA,SEA,7,4,142,32,7,35,8,Y,1.0,0.4859154929577465,0.4729066794096864,0.49256048554990345
152,20100912,ANA,SEA,3,0,143,31,8,31,4,Y,1.0,0.48951048951048953,0.47535309707085976,0.493255783456815
71,20100914,ANA,CLE,3,4,144,35,9,29,9,N,0.0,0.4861111111111111,0.4746997598078463,0.49309327030495465
72,20100915,ANA,CLE,7,0,145,34,7,28,2,N,1.0,0.4896551724137931,0.4803380555002085,0.49464687504138266
73,20100916,ANA,CLE,2,3,146,37,6,35,6,N,0.0,0.4863013698630137,0.4796322808947652,0.49447005906899255
74,20100917,ANA,TBA,4,3,147,36,10,30,5,N,1.0,0.4897959183673469,0.4805218149599748,0.4947241348794202
75,20100918,ANA,TBA,3,4,148,33,4,38,10,N,0.0,0.4864864864864865,0.479853145408151,0.49455546770911807
76,20100919,ANA,TBA,6,3,149,36,9,35,9,N,1.0,0.4899328859060403,0.48229962142979865,0.49522603021265527
153,20100920,ANA,TEX,7,4,150,35,11,39,13,Y,1.0,0.49333333333333335,0.4847363821730265,0.49588944407333374
154,20100921,ANA,TEX,2,0,151,29,4,30,5,Y,1.0,0.4966887417218543,0.4862830696742926,0.49631858139590485
155,20100922,ANA,TEX,1,2,152,40,8,40,5,Y,0.0,0.4934210526315789,0.4855543465314821,0.49613498506968434
156,20100924,ANA,CHA,1,2,153,33,6,30,6,Y,0.0,0.49019607843137253,0.4848289865348622,0.49595335702988863
157,20100925,ANA,CHA,2,6,154,32,7,34,8,Y,0.0,0.487012987012987,0.48190637984321594,0.4951828111676117
158,20100926,ANA,CHA,3,4,155,34,9,34,11,Y,0.0,0.4838709677419355,0.4812519057515159,0.4950193464922845
159,20100927,ANA,OAK,6,5,156,33,8,41,15,Y,1.0,0.48717948717948717,0.48214854956965253,0.4952640032437535
160,20100928,ANA,OAK,4,2,157,31,10,35,9,Y,1.0,0.49044585987261147,0.48370803035023896,0.49568828331210635
161,20100929,ANA,OAK,2,1,158,39,8,40,7,Y,1.0,0.4936708860759494,0.48448267387564514,0.4959057044344749
77,20100930,ANA,TEX,2,3,159,31,5,29,9,N,0.0,0.49056603773584906,0.4838039560935203,0.4957373976080194
78,20101001,ANA,TEX,5,4,160,41,11,41,8,N,1.0,0.49375,0.48464151771144864,0.49596479843187974
79,20101002,ANA,TEX,2,6,161,32,6,32,11,N,0.0,0.4906832298136646,0.48182419035029744,0.49523304923460565
80,20101003,ANA,TEX,6,2,162,33,6,34,9,N,1.0,0.49382716049382713,0.4848191184080538,0.49602649027764556
81,20100405,ARI,SDN,6,3,1,33,8,32,5,Y,1.0,1.0,0.8,0.7862127531756472
82,20100406,ARI,SDN,3,6,2,34,7,37,10,Y,0.0,0.5,0.5,0.5
83,20100407,ARI,SDN,5,3,3,31,9,34,7,Y,1.0,0.6666666666666666,0.5764705882352941,0.558433834810328
84,20100409,ARI,PIT,9,1,4,36,14,34,8,Y,1.0,0.75,0.7578796561604585,0.6950933751886303
85,20100410,ARI,PIT,3,6,5,29,5,36,9,Y,0.0,0.6,0.6518804243008679,0.6058550163025598
86,20100411,ARI,PIT,15,6,6,37,12,37,12,Y,1.0,0.6666666666666666,0.7289679098005204,0.6653394061763508
0,20100413,ARI,LAN,5,9,7,34,8,31,10,N,0.0,0.5714285714285714,0.6466992665036675,0.6007441891581541
1,20100414,ARI,LAN,9,7,8,42,14,48,19,N,1.0,0.625,0.6427964300892478,0.5961061783369414
2,20100415,ARI,LAN,5,6,9,40,12,41,13,N,0.0,0.5555555555555556,0.6197280082630401,0.5776449807743894
3,20100416,ARI,SDN,3,6,10,30,3,31,8,N,0.0,0.5,0.5855709648863971,0.5533275663676158
4,20100417,ARI,SDN,0,5,11,31,4,30,8,N,0.0,0.45454545454545453,0.5412518750852311,0.524581141713863
5,20100418,ARI,SDN,3,5,12,35,10,30,7,N,0.0,0.4166666666666667,0.5232432432432432,0.513433322160972
87,20100419,ARI,SLN,2,4,13,36,10,36,11,Y,0.0,0.38461538461538464,0.5074070009876002,0.5041475834194689
88,20100420,ARI,SLN,9,7,14,38,15,35,9,Y,1.0,0.42857142857142855,0.5198597106532222,0.5110251908447445
89,20100421,ARI,SLN,4,9,15,32,7,36,12,Y,0.0,0.4,0.48780669144981414,0.49333059500299076
90,20100423,ARI,PHI,7,4,16,33,10,37,9,Y,1.0,0.4375,0.5057140991314569,0.5030715491759365
91,20100424,ARI,PHI,2,3,17,33,8,33,6,Y,0.0,0.4117647058823529,0.5,0.5
92,20100425,ARI,PHI,8,6,18,37,15,36,12,Y,1.0,0.4444444444444444,0.510308182784272,0.505344736844939
6,20100426,ARI,COL,5,3,19,33,7,32,7,N,1.0,0.47368421052631576,0.5197942185203331,0.5100765103341375
7,20100427,ARI,COL,1,12,20,32,5,37,16,N,0.0,0.45,0.46747633660370835,0.48361070027191505
8,20100428,ARI,COL,12,11,21,40,12,41,12,N,1.0,0.47619047619047616,0.4748059280169372,0.48728654307983005
9,20100429,ARI,CHN,13,5,22,41,14,32,6,N,1.0,0.5,0.5078120231919439,0.5039194872421575
10,20100430,ARI,CHN,5,11,23,38,11,34,11,N,0.0,0.4782608695652174,0.4852972972972973,0.4926777977292242
11,20100501,ARI,CHN,5,7,24,35,10,35,14,N,0.0,0.4583333333333333,0.4788826649481981,0.48960143335773576
12,20100502,ARI,CHN,5,10,25,36,10,35,15,N,0.0,0.44,0.46326042760438774,0.4820399406746881
13,20100503,ARI,HOU,9,1,26,38,12,34,8,N,1.0,0.46153846153846156,0.49029217719132895,0.4953199695000802
14,20100504,ARI,HOU,1,0,27,31,5,32,8,N,1.0,0.48148148148148145,0.493548655623075,0.4969526691095652
15,20100505,ARI,HOU,2,4,28,33,8,28,4,N,0.0,0.4642857142857143,0.487343800064082,0.49411008208769414
16,20100506,ARI,HOU,6,3,29,36,13,33,7,N,1.0,0.4827586206896552,0.4969231060534338,0.498585017846349
93,20100507,ARI,MIL,2,3,30,28,4,31,6,Y,0.0,0.4666666666666667,0.4939396165430104,0.49725374087138224
94,20100508,ARI,MIL,3,17,31,32,6,46,17,Y,0.0,0.45161290322580644,0.45438104858418327,0.4793166382789832
95,20100509,ARI,MIL,1,6,32,32,8,38,11,Y,0.0,0.4375,0.4413793103448276,0.4737068999288966
96,20100510,ARI,LAN,3,7,33,30,4,38,11,Y,0.0,0.42424242424242425,0.43219474703282734,0.4698354979523163
97,20100511,ARI,LAN,3,13,34,35,8,43,17,Y,0.0,0.4117647058823529,0.40937301404870396,0.45970959526080074
98,20100512,ARI,LAN,3,6,35,33,7,34,8,Y,0.0,0.4,0.4039636898161281,0.4576693440615401
17,20100514,ARI,ATL,5,6,36,36,9,32,12,N,0.0,0.3888888888888889,0.4041237113402062,0.45807670062607075
18,20100515,ARI,ATL,11,1,37,40,13,32,7,N,1.0,0.40540540540540543,0.43046005570129314,0.46995250204013433
19,20100516,ARI,ATL,1,13,38,27,3,37,14,N,0.0,0.39473684210526316,0.4052939339442823,0.45911811676459274
20,20100517,ARI,FLO,5,1,39,34,10,31,6,N,1.0,0.41025641025641024,0.4155534801725133,0.46400877806700874
21,20100518,ARI,FLO,0,8,40,28,2,34,12,N,0.0,0.4,0.39945731664262585,0.45739328420680414
99,20100519,ARI,SFN,13,1,41,34,11,30,4,Y,1.0,0.4146341463414634,0.42816450571120995,0.46988046907206293
100,20100520,ARI,SFN,8,7,42,32,9,35,11,Y,1.0,0.42857142857142855,0.4325135830712039,0.47184703835723857
101,20100521,ARI,TOR,8,6,43,36,14,38,12,Y,1.0,0.4418604651162791,0.4385059216519891,0.47449564881545664
102,20100522,ARI,TOR,8,5,44,33,10,34,7,Y,1.0,0.45454545454545453,0.4460497337124094,0.4777679918735795
103,20100523,ARI,TOR,4,12,45,35,10,42,17,Y,0.0,0.4444444444444444,0.43235128541940326,0.47217388216874334
22,20100525,ARI,COL,2,3,46,31,5,27,7,N,0.0,0.43478260869565216,0.43109946410694305,0.4719267656898202
23,20100526,ARI,COL,3,7,47,34,9,33,9,N,0.0,0.425531914893617,0.4249557522123894,0.46959821084198844
24,20100527,ARI,COL,2,8,48,34,7,33,10,N,0.0,0.4166666666666667,0.4154285091721255,0.4659039984775905
25,20100528,ARI,SFN,0,5,49,28,1,28,7,N,0.0,0.40816326530612246,0.4072343521590249,0.4628749606119048
26,20100529,ARI,SFN,1,12,50,29,2,38,16,N,0.0,0.4,0.3902439024390244,0.45610576123632096
27,20100530,ARI,SFN,5,6,51,34,10,40,15,N,0.0,0.39215686274509803,0.3906203277087847,0.4565058692514639
28,20100531,ARI,LAN,4,5,52,33,7,32,7,N,0.0,0.38461538461538464,0.39061446566917024,0.45678541286279245
29,20100601,ARI,LAN,0,1,53,32,4,37,10,N,0.0,0.37735849056603776,0.38913469979320464,0.45663225652751827
30,20100602,ARI,LAN,0,1,54,47,8,45,7,N,0.0,0.37037037037037035,0.38766155254786416,0.45647998054442085
104,20100604,ARI,COL,7,6,55,35,12,32,5,Y,1.0,0.38181818181818183,0.3916891933661914,0.4582541635262772
105,20100605,ARI,COL,4,3,56,32,7,32,8,Y,1.0,0.39285714285714285,0.3945333098962911,0.4596570308800636
106,20100606,ARI,COL,2,3,57,34,7,34,10,Y,0.0,0.38596491228070173,0.3937879810938555,0.459674237719804
107,20100607,ARI,ATL,7,4,58,33,9,36,11,Y,1.0,0.39655172413793105,0.4003600313070702,0.46240755717443915
108,20100608,ARI,ATL,5,7,59,32,7,41,14,Y,0.0,0.3898305084745763,0.3991367195342301,0.462093594127517
109,20100609,ARI,ATL,2,1,60,28,6,31,5,Y,1.0,0.4,0.4011439086862457,0.46316776438747875
110,20100610,ARI,ATL,7,11,61,36,8,39,16,Y,0.0,0.39344262295081966,0.39785289764852355,0.4619623252128364
111,20100611,ARI,SLN,2,5,62,37,10,33,6,Y,0.0,0.3870967741935484,0.3944940216342398,0.46092005915158596
112,20100612,ARI,SLN,7,2,63,36,12,34,7,Y,1.0,0.3968253968253968,0.4031806473289282,0.46439786837431457
113,20100613,ARI,SLN,7,5,64,36,12,39,14,Y,1.0,0.40625,0.40774132702282945,0.466239125274656
31,20100615,ARI,BOS,3,6,65,36,8,34,11,N,0.0,0.4,0.4046724721656083,0.46526713690871746
32,20100616,ARI,BOS,2,6,66,31,6,33,10,N,0.0,0.3939393939393939,0.400151273492609,0.4637757401413273
33,20100617,ARI,BOS,5,8,67,38,12,31,10,N,0.0,0.3880597014925373,0.39783601027756554,0.46303452274957446
34,20100618,ARI,DET,5,7,68,38,10,30,9,N,0.0,0.38235294117647056,0.3968112425514652,0.4627884018202345
