index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
126,20150720,ANA,BOS,11,1,91,34,11,35,9,1.0,0.5604395604395604,0.56509043280621,0.5197314011201569
127,20150720,ANA,BOS,7,3,92,31,8,32,6,1.0,0.5652173913043478,0.5696181199231521,0.5210718204413399
128,20150721,ANA,MIN,7,0,93,33,13,28,2,1.0,0.5698924731182796,0.5783179833412835,0.5236616130007484
129,20150722,ANA,MIN,5,2,94,33,12,36,9,1.0,0.574468085106383,0.5815499217302121,0.5245705416576262
130,20150723,ANA,MIN,0,3,95,31,4,29,5,0.0,0.5684210526315789,0.5772808458955491,0.5231514934828636
131,20150724,ANA,TEX,2,4,96,33,6,32,8,0.0,0.5625,0.5740574001125492,0.5220910768894685
132,20150725,ANA,TEX,6,7,97,36,11,37,9,0.0,0.5567010309278351,0.5715257118572036,0.5213048877666424
133,20150726,ANA,TEX,13,7,98,39,15,39,12,1.0,0.5612244897959183,0.5772405983746971,0.5230670598889551
45,20150728,ANA,HOU,5,10,99,36,9,33,14,0.0,0.5555555555555556,0.5696586725047268,0.5207665394381841
46,20150729,ANA,HOU,3,6,100,36,9,31,11,0.0,0.55,0.5652330021755998,0.5193837911566984
47,20150730,ANA,HOU,0,3,101,29,3,32,6,0.0,0.5445544554455446,0.5613437607653767,0.5181331384153682
48,20150731,ANA,LAN,3,5,102,32,6,33,10,0.0,0.5392156862745098,0.5583366928312268,0.5171882102922941
49,20150801,ANA,LAN,1,3,103,30,4,30,7,0.0,0.5339805825242718,0.5556518062170749,0.5163226964628256
50,20150802,ANA,LAN,3,5,104,38,8,36,9,0.0,0.5288461538461539,0.5527371211248128,0.5154194220175558
134,20150803,ANA,CLE,5,4,105,35,11,33,7,1.0,0.5333333333333333,0.5533549695054039,0.5155642831643441
135,20150804,ANA,CLE,0,2,106,36,2,43,10,0.0,0.5283018867924528,0.5508759322833187,0.5147663736115238
136,20150805,ANA,CLE,4,3,107,31,5,30,5,1.0,0.5327102803738317,0.551626368650923,0.5149408697975191
137,20150807,ANA,BAL,8,4,108,36,13,37,12,1.0,0.5370370370370371,0.5555123244444206,0.5160530050596687
138,20150808,ANA,BAL,0,5,109,31,5,34,11,0.0,0.5321100917431193,0.5494746117647683,0.5142444040494624
139,20150809,ANA,BAL,5,4,110,44,12,40,9,1.0,0.5363636363636364,0.5501019092383844,0.5143936547021389
51,20150810,ANA,CHA,2,8,111,32,6,35,13,0.0,0.5315315315315315,0.5428106403540003,0.5122652123661643
52,20150811,ANA,CHA,0,3,112,32,5,27,4,0.0,0.5267857142857143,0.5393091494366721,0.5112113872070164
53,20150812,ANA,CHA,2,3,113,48,11,44,10,0.0,0.5221238938053098,0.5379763915681316,0.5107923924668375
54,20150813,ANA,KCA,7,6,114,36,9,38,12,1.0,0.5263157894736842,0.5385313773708116,0.5109409256460555
55,20150814,ANA,KCA,1,4,115,33,7,31,6,0.0,0.5217391304347826,0.5350445742391639,0.5099138181614067
56,20150815,ANA,KCA,4,9,116,35,11,37,14,0.0,0.5172413793103449,0.5291643409150889,0.5082392107012923
57,20150816,ANA,KCA,3,4,117,36,6,33,5,0.0,0.5128205128205128,0.5278753019671,0.507852770860694
140,20150817,ANA,CHA,2,1,118,25,4,32,6,1.0,0.5169491525423728,0.5288529454119874,0.5080967621004969
141,20150818,ANA,CHA,5,3,119,30,5,32,8,1.0,0.5210084033613446,0.530723859385006,0.508602484273811
142,20150819,ANA,CHA,1,0,120,32,8,31,7,1.0,0.525,0.5317475976305889,0.508850103000636
143,20150820,ANA,CHA,2,8,121,33,8,36,12,0.0,0.5206611570247934,0.5251413211052695,0.5069932252078762
144,20150821,ANA,TOR,2,9,122,33,6,38,11,0.0,0.5163934426229508,0.5176111148087952,0.5048897832522001
145,20150822,ANA,TOR,3,15,123,33,7,42,20,0.0,0.5121951219512195,0.50508633839518,0.5014126440951303
146,20150823,ANA,TOR,5,12,124,33,12,42,17,0.0,0.5080645161290323,0.498000007999968,0.49944438903024374
58,20150825,ANA,DET,8,7,125,32,11,39,12,1.0,0.512,0.4990147792814392,0.4997263875203572
59,20150826,ANA,DET,0,5,126,26,1,31,7,0.0,0.5079365079365079,0.4941178505934051,0.49837149011078247
60,20150827,ANA,DET,2,0,127,30,7,27,2,1.0,0.5118110236220472,0.4960861656294878,0.49892073590389346
61,20150828,ANA,CLE,1,3,128,27,5,32,10,0.0,0.5078125,0.4941522467683469,0.4983928228759864
62,20150829,ANA,CLE,3,8,129,33,6,35,12,0.0,0.5038759689922481,0.4893936717217268,0.4970887571303811
63,20150830,ANA,CLE,2,9,130,35,9,32,10,0.0,0.5,0.48282949278554704,0.49529248407379445
64,20150831,ANA,OAK,5,11,131,34,10,32,9,0.0,0.4961832061068702,0.4774550796700192,0.4938175952956344
65,20150901,ANA,OAK,6,2,132,34,10,34,7,1.0,0.5,0.4813497752230372,0.4948978654270068
66,20150902,ANA,OAK,9,4,133,41,13,37,10,1.0,0.5037593984962406,0.4861777570172831,0.49622262258795463
147,20150904,ANA,TEX,5,2,134,30,7,29,7,1.0,0.5074626865671642,0.4890123158657329,0.49700482958763664
148,20150905,ANA,TEX,1,2,135,29,3,32,6,0.0,0.5037037037037037,0.48812952699896767,0.49677529772402296
149,20150906,ANA,TEX,7,0,136,30,11,27,2,1.0,0.5073529411764706,0.4945555152992326,0.4985247013389174
150,20150907,ANA,LAN,5,7,137,38,11,41,16,0.0,0.5036496350364964,0.49281904178685965,0.4980562176402939
151,20150908,ANA,LAN,4,6,138,33,6,34,7,0.0,0.5,0.49110390699942064,0.4975957102811093
152,20150909,ANA,LAN,3,2,139,29,7,28,4,1.0,0.5035971223021583,0.49202885021204623,0.49785187338677295
153,20150911,ANA,HOU,3,2,140,29,6,30,5,1.0,0.5071428571428571,0.4929456773611608,0.4981043551093936
154,20150912,ANA,HOU,3,2,141,33,9,32,6,1.0,0.5106382978723404,0.4938544902379429,0.4983532279199358
155,20150913,ANA,HOU,3,5,142,33,6,38,12,0.0,0.5070422535211268,0.49215392683686887,0.4979017483575452
67,20150914,ANA,SEA,1,10,143,30,5,37,12,0.0,0.5034965034965035,0.484459713350153,0.495848477096362
68,20150915,ANA,SEA,4,3,144,32,6,32,6,1.0,0.5069444444444444,0.4854108318588243,0.4961114868661621
69,20150916,ANA,SEA,1,3,145,33,7,28,8,0.0,0.503448275862069,0.4837510845534712,0.49568169782224797
70,20150917,ANA,MIN,11,8,146,42,15,41,12,1.0,0.5068493150684932,0.4865344290167186,0.49641927502969724
71,20150919,ANA,MIN,4,3,147,40,6,41,7,1.0,0.5102040816326531,0.48744967617713986,0.4966701493245037
72,20150919,ANA,MIN,5,2,148,35,11,31,5,1.0,0.5135135135135135,0.4900176338525677,0.49735749518216715
73,20150920,ANA,MIN,1,8,149,34,7,35,12,0.0,0.5100671140939598,0.484314348393395,0.49585408422285987
74,20150921,ANA,HOU,3,6,150,35,9,32,11,0.0,0.5066666666666667,0.4819730751354706,0.49524289063140436
75,20150922,ANA,HOU,4,3,151,32,7,32,6,1.0,0.5099337748344371,0.48289009741229905,0.4954948018463398
76,20150923,ANA,HOU,6,5,152,36,8,36,9,1.0,0.5131578947368421,0.4838491263134,0.49575265461633705
156,20150925,ANA,SEA,8,4,153,37,14,35,9,1.0,0.5163398692810458,0.4872020968084589,0.4966381290058371
157,20150926,ANA,SEA,3,2,154,30,9,32,6,1.0,0.5194805194805194,0.48804951594984924,0.4968689121279143
158,20150927,ANA,SEA,3,2,155,29,9,31,6,1.0,0.5225806451612903,0.4888902604616714,0.4970967095527314
159,20150928,ANA,OAK,5,4,156,28,7,31,7,1.0,0.5256410256410257,0.48975678813806633,0.4973275971488132
160,20150929,ANA,OAK,8,1,157,37,14,33,6,1.0,0.5286624203821656,0.49530526779810446,0.4987772859415205
161,20150930,ANA,OAK,7,8,158,37,13,35,6,0.0,0.5253164556962026,0.494586392232062,0.49859044690769727
77,20151001,ANA,TEX,3,5,159,29,4,29,8,0.0,0.5220125786163522,0.49308257546308165,0.49820216406575046
78,20151002,ANA,TEX,2,1,160,32,6,31,3,1.0,0.525,0.4938652615732029,0.49841026329645843
79,20151003,ANA,TEX,11,10,161,41,17,40,13,1.0,0.5279503105590062,0.4947171285785402,0.4986296331338507
80,20151004,ANA,TEX,2,9,162,30,3,33,10,0.0,0.5246913580246914,0.48952210866442736,0.49728495756800023
81,20150406,ARI,SFN,4,5,1,34,9,37,13,0.0,0.0,0.3902439024390244,0.39670111430464067
82,20150407,ARI,SFN,7,6,2,31,8,35,10,1.0,0.5,0.5,0.5
83,20150408,ARI,SFN,2,5,3,32,5,40,14,0.0,0.3333333333333333,0.3976470588235294,0.4191280936860355
84,20150410,ARI,LAN,4,3,4,35,7,35,8,1.0,0.5,0.44461538461538463,0.45992521884854615
85,20150411,ARI,LAN,6,0,5,32,10,28,2,1.0,0.6,0.5943820224719101,0.5638347091239053
86,20150412,ARI,LAN,4,7,6,36,10,40,16,0.0,0.5,0.5188612099644128,0.5123040540170215
0,20150413,ARI,SDN,8,4,7,39,12,34,9,1.0,0.5714285714285714,0.5764705882352941,0.5489176737898136
1,20150414,ARI,SDN,1,5,8,28,3,32,8,0.0,0.5,0.514081713605712,0.5085575667014374
2,20150415,ARI,SDN,2,3,9,33,9,29,9,0.0,0.4444444444444444,0.5,0.5
3,20150416,ARI,SFN,7,6,10,47,11,46,11,1.0,0.5,0.5112345367331482,0.5064500788259859
4,20150417,ARI,SFN,9,0,11,44,18,30,4,1.0,0.5454545454545454,0.6009892827699918,0.5570994854386749
5,20150418,ARI,SFN,1,4,12,32,6,37,12,0.0,0.5,0.5676487145805967,0.5367932523505973
6,20150419,ARI,SFN,5,1,13,35,8,31,8,1.0,0.5384615384615384,0.5999000166638894,0.553121642619953
87,20150421,ARI,TEX,1,7,14,36,7,37,8,0.0,0.5,0.5426571386903893,0.5220406913029928
88,20150422,ARI,TEX,8,5,15,32,8,30,7,1.0,0.5333333333333333,0.5613062956849799,0.5314823809432726
89,20150424,ARI,PIT,1,4,16,34,7,33,7,0.0,0.5,0.536986301369863,0.5184793718538374
90,20150425,ARI,PIT,1,2,17,33,8,34,7,0.0,0.47058823529411764,0.5289611752360965,0.5140700863284736
91,20150426,ARI,PIT,0,8,18,28,3,39,14,0.0,0.4444444444444444,0.4726232889555597,0.4869086042492839
92,20150427,ARI,COL,4,5,19,35,9,32,11,0.0,0.42105263157894735,0.4677754677754678,0.4847858447651859
93,20150428,ARI,COL,12,5,20,37,15,39,13,1.0,0.45,0.511626335000676,0.5054902661585104
94,20150429,ARI,COL,9,1,21,34,13,31,5,1.0,0.47619047619047616,0.5547796773416808,0.5256589216940125
7,20150501,ARI,LAN,0,8,22,32,5,30,6,0.0,0.45454545454545453,0.510525149567915,0.5048479208909276
8,20150502,ARI,LAN,4,6,23,34,9,35,12,0.0,0.43478260869565216,0.5,0.5
9,20150503,ARI,LAN,0,1,24,43,9,41,6,0.0,0.4166666666666667,0.4950249987624375,0.4977825279670253
10,20150506,ARI,COL,13,7,25,41,19,37,12,1.0,0.44,0.5226128596570212,0.5101272728183732
11,20150506,ARI,COL,5,1,26,37,12,31,5,1.0,0.46153846153846156,0.5395853516760317,0.5174949748048117
95,20150507,ARI,SDN,11,0,27,41,17,29,3,1.0,0.48148148148148145,0.5834443587406213,0.5368128398180726
96,20150508,ARI,SDN,5,6,28,33,7,37,12,0.0,0.4642857142857143,0.5758635066226228,0.5331736346164279
97,20150509,ARI,SDN,4,6,29,43,9,49,14,0.0,0.4482758620689655,0.5653554994804809,0.5282911438612491
98,20150510,ARI,SDN,2,1,30,27,5,34,8,1.0,0.4666666666666667,0.5683795383366199,0.5291492003099298
99,20150511,ARI,WAS,1,11,31,32,6,41,15,0.0,0.45161290322580644,0.5291722118711738,0.5123133502447608
100,20150512,ARI,WAS,14,6,32,36,16,35,12,1.0,0.46875,0.5542610621510635,0.5230083187031348
101,20150513,ARI,WAS,6,9,33,40,14,35,8,0.0,0.45454545454545453,0.541996863565081,0.5177294364544178
12,20150515,ARI,PHI,3,4,34,37,10,30,7,0.0,0.4411764705882353,0.53792,0.5158362227099559
13,20150516,ARI,PHI,5,7,35,37,10,38,13,0.0,0.42857142857142855,0.5304594925894284,0.5126410536050315
14,20150517,ARI,PHI,0,6,36,34,8,32,11,0.0,0.4166666666666667,0.5119743304771807,0.5049121141740834
15,20150518,ARI,MIA,3,2,37,45,9,41,6,1.0,0.43243243243243246,0.514746054669149,0.5059819422864453
16,20150519,ARI,MIA,4,2,38,34,9,31,6,1.0,0.4473684210526316,0.520281505618355,0.5081467872373552
17,20150520,ARI,MIA,6,1,39,37,11,29,4,1.0,0.46153846153846156,0.5340513349671095,0.5135674079983663
18,20150521,ARI,MIA,7,6,40,35,11,36,12,1.0,0.475,0.5355713150516515,0.5141189446619948
102,20150522,ARI,CHN,5,4,41,48,12,49,11,1.0,0.4878048780487805,0.5373807756011194,0.5147357373299893
103,20150523,ARI,CHN,6,9,42,34,7,36,8,0.0,0.47619047619047616,0.5282550415340527,0.5111042855380264
104,20150524,ARI,CHN,4,3,43,29,6,31,5,1.0,0.4883720930232558,0.5302752293577981,0.5118022859964416
19,20150525,ARI,SLN,2,3,44,37,9,39,15,0.0,0.4772727272727273,0.5274107952921291,0.5105832133131971
20,20150526,ARI,SLN,4,6,45,37,11,31,8,0.0,0.4666666666666667,0.5218873149430184,0.5084000908141316
21,20150527,ARI,SLN,3,4,46,34,7,36,10,0.0,0.45652173913043476,0.5191317481749319,0.507285772767884
22,20150529,ARI,MIL,7,5,47,38,11,38,11,1.0,0.46808510638297873,0.5232432432432432,0.5088171366696032
23,20150530,ARI,MIL,7,3,48,41,13,33,8,1.0,0.4791666666666667,0.5317860017750624,0.51199976116043
24,20150531,ARI,MIL,6,7,49,61,16,65,16,0.0,0.46938775510204084,0.528673957288512,0.5107862917043278
105,20150601,ARI,ATL,1,8,50,32,7,38,13,0.0,0.46,0.5129848229342328,0.5048524479551825
106,20150602,ARI,ATL,7,6,51,32,9,36,10,1.0,0.47058823529411764,0.5147336423336317,0.50548819468817
107,20150603,ARI,ATL,9,8,52,36,12,38,13,1.0,0.4807692307692308,0.5162558646666227,0.5060498057700705
108,20150604,ARI,NYN,2,6,53,34,8,41,14,0.0,0.4716981132075472,0.507999488032766,0.5029580125083529
109,20150605,ARI,NYN,7,2,54,30,9,32,6,1.0,0.48148148148148145,0.5176762025296918,0.5065021655885229
110,20150606,ARI,NYN,2,1,55,29,6,33,10,1.0,0.4909090909090909,0.5195238022604902,0.5071198025838802
111,20150607,ARI,NYN,3,6,56,31,5,36,11,0.0,0.48214285714285715,0.513433275627095,0.5048719710456137
25,20150608,ARI,LAN,3,9,57,31,5,34,10,0.0,0.47368421052631576,0.5018761660037312,0.5006779059391507
26,20150609,ARI,LAN,1,3,58,32,9,30,7,0.0,0.46551724137931033,0.4981378090647432,0.4993323392748851
27,20150610,ARI,LAN,6,7,59,36,11,32,9,0.0,0.4576271186440678,0.4963636844471478,0.4986999680956723
28,20150612,ARI,SFN,1,0,60,33,11,28,2,1.0,0.4666666666666667,0.49818512394516506,0.49935700782309717
29,20150613,ARI,SFN,4,2,61,32,7,30,4,1.0,0.47540983606557374,0.501795326349718,0.5006320697654061
30,20150614,ARI,SFN,4,0,62,33,8,30,8,1.0,0.4838709677419355,0.5089119480469966,0.503115328330918
31,20150615,ARI,ANA,7,3,63,35,11,29,4,1.0,0.49206349206349204,0.5157579065503094,0.5054873254516141
32,20150616,ARI,ANA,1,4,64,31,5,32,8,0.0,0.484375,0.5104155365086254,0.50360299814353
112,20150617,ARI,ANA,3,2,65,32,10,36,11,1.0,0.49230769230769234,0.5120464441219158,0.5041409683706092
113,20150618,ARI,ANA,1,7,66,34,8,31,8,0.0,0.48484848484848486,0.501697787975395,0.5005807390797155
114,20150619,ARI,SDN,4,2,67,30,9,34,6,1.0,0.4925373134328358,0.5050418886321653,0.501714923383669
115,20150620,ARI,SDN,1,8,68,29,4,36,10,0.0,0.4852941176470588,0.4933777738794843,0.49775678988020394
116,20150621,ARI,SDN,7,2,69,30,4,34,8,1.0,0.4927536231884058,0.5016313170290337,0.5005503179493288
33,20150623,ARI,COL,5,10,70,37,11,32,11,0.0,0.4857142857142857,0.49363083164300203,0.4978540020574515
34,20150624,ARI,COL,8,7,71,39,13,34,8,1.0,0.49295774647887325,0.49533447169966477,0.498430112267744
35,20150625,ARI,COL,4,6,72,34,9,30,7,0.0,0.4861111111111111,0.49234348105451253,0.49743268532772356
36,20150626,ARI,SDN,2,4,73,26,2,29,8,0.0,0.4794520547945205,0.48937904358437134,0.4964570562769642
37,20150627,ARI,SDN,2,7,74,33,8,38,15,0.0,0.47297297297297297,0.48204172342103374,0.49403108703164517
38,20150628,ARI,SDN,6,4,75,34,6,31,5,1.0,0.48,0.48525394533085103,0.4951159461964148
117,20150629,ARI,LAN,10,6,76,34,12,36,10,1.0,0.4868421052631579,0.49135511302296997,0.49713966233393564
118,20150630,ARI,LAN,4,6,77,34,10,41,11,0.0,0.4805194805194805,0.48863783085861845,0.49625292082855393
119,20150701,ARI,LAN,3,4,78,33,10,33,9,0.0,0.47435897435897434,0.487343800064082,0.49584483599205437
120,20150702,ARI,COL,8,1,79,34,10,31,5,1.0,0.4810126582278481,0.49722224365552736,0.4990915262638404
