index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
31,20210614,ANA,OAK,5,8,66,41,14,31,9,0.0,0.5,0.4711923836168617,0.4898135790290201
32,20210615,ANA,OAK,4,6,67,33,7,31,8,0.0,0.4925373134328358,0.46864076499658486,0.48895629939990803
33,20210616,ANA,OAK,4,8,68,35,9,34,10,0.0,0.4852941176470588,0.4633386880741452,0.48712666107720853
114,20210617,ANA,DET,7,5,69,36,12,35,11,1.0,0.4927536231884058,0.46684748470187903,0.48840049562825716
115,20210618,ANA,DET,11,3,70,36,13,33,6,1.0,0.5,0.4787931386154849,0.4926039464893523
116,20210619,ANA,DET,8,3,71,35,12,32,6,1.0,0.5070422535211268,0.4860751245093324,0.4951627576624291
117,20210620,ANA,DET,3,5,72,37,10,38,9,0.0,0.5,0.4834755889382042,0.4942866396901932
118,20210622,ANA,SFN,0,5,73,33,6,38,12,0.0,0.4931506849315068,0.47675675675675677,0.4920082920405105
119,20210623,ANA,SFN,3,9,74,43,8,49,11,0.0,0.4864864864864865,0.4690740492744916,0.489394284546043
34,20210625,ANA,TBA,3,4,75,33,5,32,10,0.0,0.48,0.4680327344798926,0.48909058496464847
35,20210626,ANA,TBA,3,13,76,32,5,38,15,0.0,0.47368421052631576,0.4557008531889126,0.4848878507217863
36,20210627,ANA,TBA,6,4,77,36,11,33,6,1.0,0.4805194805194805,0.45883289124668436,0.48601304342647333
37,20210628,ANA,NYA,5,3,78,38,11,32,6,1.0,0.48717948717948717,0.4617906413063962,0.48707874236210896
38,20210629,ANA,NYA,5,11,79,35,10,33,11,0.0,0.4810126582278481,0.4550909408447893,0.48482533317561083
39,20210630,ANA,NYA,11,8,80,37,9,32,9,1.0,0.4875,0.4597722705961152,0.48641954032413737
120,20210702,ANA,BAL,8,7,81,37,12,35,8,1.0,0.49382716049382713,0.4616870998306009,0.48709252834974964
121,20210703,ANA,BAL,4,1,82,31,8,30,5,1.0,0.5,0.46547628844915023,0.4884341671297832
122,20210704,ANA,BAL,6,5,83,34,10,31,6,1.0,0.5060240963855421,0.46709452994950806,0.4890126837581682
123,20210705,ANA,BOS,4,5,84,35,11,35,7,0.0,0.5,0.466278248109573,0.48878221036131836
124,20210706,ANA,BOS,5,3,85,33,11,32,6,1.0,0.5058823529411764,0.4688883041075572,0.48969480006574784
125,20210707,ANA,BOS,5,4,86,34,11,35,9,1.0,0.5116279069767442,0.470345757839313,0.4902149606724085
40,20210709,ANA,SEA,3,7,87,36,10,33,8,0.0,0.5057471264367817,0.46617873102802404,0.48887365743497063
41,20210710,ANA,SEA,0,2,88,29,3,30,7,0.0,0.5,0.4640106995217638,0.48822764053502105
42,20210711,ANA,SEA,7,1,89,36,11,30,4,1.0,0.5056179775280899,0.4710065563813952,0.49055784498399174
126,20210716,ANA,SEA,5,6,90,39,12,37,12,0.0,0.5,0.47025788884327735,0.49034133269386543
127,20210717,ANA,SEA,9,4,91,38,14,35,10,1.0,0.5054945054945055,0.47610062298968925,0.4922588820421852
128,20210718,ANA,SEA,4,7,92,35,9,35,8,0.0,0.5,0.4731665025720959,0.49133150530547826
43,20210719,ANA,OAK,1,4,93,33,8,31,7,0.0,0.4946236559139785,0.4701122160386826,0.4903874691357075
44,20210720,ANA,OAK,0,6,94,34,7,30,8,0.0,0.48936170212765956,0.46395354071939854,0.488450496752922
45,20210722,ANA,MIN,3,2,95,33,7,30,6,1.0,0.49473684210526314,0.465195378539656,0.4888998712080637
46,20210723,ANA,MIN,4,5,96,37,10,35,13,0.0,0.4895833333333333,0.46448007413462256,0.4887079686119249
47,20210724,ANA,MIN,2,1,97,32,4,29,2,1.0,0.4948453608247423,0.46562985327497636,0.48912922327387626
48,20210725,ANA,MIN,6,2,98,34,9,31,4,1.0,0.5,0.47003728911350207,0.49055930467534514
129,20210726,ANA,COL,6,2,99,33,11,35,8,1.0,0.5050505050505051,0.4743758212877792,0.4919563018554371
130,20210727,ANA,COL,3,12,100,35,8,45,16,0.0,0.5,0.46569702503729915,0.48923980411812956
131,20210728,ANA,COL,8,7,101,33,10,36,9,1.0,0.504950495049505,0.46719954426503835,0.48972642263589206
132,20210729,ANA,OAK,0,4,102,30,3,31,4,0.0,0.5,0.46337927313747607,0.48857754091069155
133,20210730,ANA,OAK,0,2,103,33,7,33,6,0.0,0.49514563106796117,0.46148165081151415,0.4880435416794977
134,20210731,ANA,OAK,1,0,104,30,5,33,6,1.0,0.5,0.4625034614289559,0.4884225687460806
135,20210801,ANA,OAK,3,8,105,30,5,40,13,0.0,0.49523809523809526,0.45804089746255644,0.4870697252531221
49,20210802,ANA,TEX,1,4,106,30,3,27,5,0.0,0.49056603773584906,0.4553423363868165,0.4862893623546833
50,20210803,ANA,TEX,11,3,107,38,14,33,6,1.0,0.4953271028037383,0.4635801061066512,0.4888441074724238
51,20210804,ANA,TEX,2,1,108,34,8,31,6,1.0,0.5,0.46463763291183235,0.4892175452467687
52,20210805,ANA,TEX,5,0,109,35,8,32,5,1.0,0.5045871559633027,0.46955208948785887,0.49075575311528563
53,20210806,ANA,LAN,4,3,110,34,7,40,11,1.0,0.509090909090909,0.4706969173947648,0.49113347420279574
54,20210807,ANA,LAN,3,5,111,35,8,33,9,0.0,0.5045045045045045,0.4690438063830799,0.4906602651649186
55,20210808,ANA,LAN,2,8,112,34,7,36,11,0.0,0.5,0.46376861692474414,0.48909065658597023
136,20210810,ANA,TOR,6,3,113,30,8,28,9,1.0,0.504424778761062,0.46682625608661354,0.49004068827899955
137,20210810,ANA,TOR,0,4,114,24,3,29,9,0.0,0.5,0.46328491982074405,0.4890179564284802
138,20210811,ANA,TOR,2,10,115,33,5,37,10,0.0,0.4956521739130435,0.4564465678575671,0.486987763507449
139,20210812,ANA,TOR,6,3,116,31,11,30,4,1.0,0.5,0.4594896039145844,0.4879322216617545
140,20210813,ANA,HOU,1,4,117,31,4,34,6,0.0,0.49572649572649574,0.45699187645781386,0.48723112089926085
141,20210814,ANA,HOU,2,8,118,35,9,36,12,0.0,0.4915254237288136,0.4520679274606489,0.4857941100400837
142,20210815,ANA,HOU,3,1,119,32,8,34,8,1.0,0.4957983193277311,0.4539984691252682,0.48642103411875065
56,20210816,ANA,NYA,1,2,120,31,3,26,5,0.0,0.49166666666666664,0.4532414955108154,0.48625176514014645
57,20210817,ANA,DET,8,2,121,39,12,34,7,1.0,0.49586776859504134,0.45887783818601474,0.4879430974795901
58,20210818,ANA,DET,3,1,122,34,7,31,6,1.0,0.5,0.4607593008643997,0.488539344602834
59,20210819,ANA,DET,13,10,123,42,16,41,14,1.0,0.5040650406504065,0.4640875322477211,0.48950368515124815
60,20210820,ANA,CLE,1,9,124,31,4,39,15,0.0,0.5,0.4576315077716331,0.48763607697889905
61,20210821,ANA,CLE,1,5,125,29,3,34,13,0.0,0.496,0.4544865643677408,0.48675536860015506
62,20210822,ANA,CLE,0,3,126,29,4,29,6,0.0,0.49206349206349204,0.4520902580196542,0.48610746665846144
63,20210824,ANA,BAL,14,8,127,47,19,41,13,1.0,0.49606299212598426,0.457891307821854,0.48778829416101543
64,20210825,ANA,BAL,6,10,128,34,9,31,9,0.0,0.4921875,0.4551923652445715,0.48701107777500446
65,20210826,ANA,BAL,1,13,129,29,3,39,16,0.0,0.4883720930232558,0.4460817999363475,0.4843713327108651
143,20210827,ANA,SDN,0,5,130,30,3,38,10,0.0,0.4846153846153846,0.44231542068112734,0.48332533425086643
144,20210828,ANA,SDN,10,2,131,33,12,33,7,1.0,0.48854961832061067,0.4491765467567677,0.4853459962109278
145,20210830,ANA,NYA,8,7,132,33,10,35,9,1.0,0.49242424242424243,0.4505542141891183,0.4857590545575048
146,20210831,ANA,NYA,6,4,133,30,6,32,11,1.0,0.49624060150375937,0.45248868778280543,0.4863475987530175
147,20210901,ANA,NYA,1,4,134,31,4,33,8,0.0,0.4925373134328358,0.45035623550870624,0.48577626531709134
148,20210903,ANA,TEX,3,2,135,33,10,34,8,1.0,0.4962962962962963,0.4513165534372849,0.4860967151918329
149,20210904,ANA,TEX,4,1,136,30,6,31,5,1.0,0.5,0.4538027205064591,0.4868515227725586
150,20210905,ANA,TEX,3,7,137,35,8,38,11,0.0,0.49635036496350365,0.45111280598362785,0.4861091046888513
151,20210906,ANA,TEX,0,4,138,30,5,35,10,0.0,0.4927536231884058,0.44823109342346595,0.48533319702336547
66,20210907,ANA,SDN,4,0,139,31,5,30,4,1.0,0.49640287769784175,0.45140903176301733,0.48628367085402746
67,20210908,ANA,SDN,5,8,140,33,7,30,7,0.0,0.4928571428571429,0.44963855585476076,0.48579891777142425
68,20210910,ANA,HOU,5,10,141,36,8,37,16,0.0,0.48936170212765956,0.4465027229219311,0.4849213161684596
69,20210911,ANA,HOU,4,2,142,34,10,32,6,1.0,0.49295774647887325,0.4482108711067594,0.48544625720443146
70,20210912,ANA,HOU,1,3,143,30,4,31,8,0.0,0.48951048951048953,0.446896166468822,0.4851213654668079
71,20210914,ANA,CHA,3,9,144,32,6,34,13,0.0,0.4861111111111111,0.4430016393618275,0.4840448272742209
72,20210915,ANA,CHA,3,2,145,31,8,34,9,1.0,0.4896551724137931,0.4439319394284316,0.4843528386932051
73,20210916,ANA,CHA,9,3,146,36,10,34,9,1.0,0.4931506849315068,0.44872351352001516,0.4857195637357093
152,20210917,ANA,OAK,4,5,147,35,10,30,7,0.0,0.4897959183673469,0.44834004720010073,0.4856413763754798
153,20210918,ANA,OAK,1,3,148,34,7,32,6,0.0,0.4864864864864865,0.44706452261801644,0.48532925497252544
154,20210919,ANA,OAK,2,3,149,34,4,36,7,0.0,0.48322147651006714,0.4465439116865173,0.4852257200277342
155,20210920,ANA,HOU,0,10,150,31,6,43,17,0.0,0.48,0.4398922763595191,0.4834012844985234
156,20210921,ANA,HOU,5,10,151,33,7,35,10,0.0,0.4768211920529801,0.4370492112486222,0.48262181931589554
157,20210922,ANA,HOU,5,9,152,39,9,46,12,0.0,0.47368421052631576,0.4349095671937901,0.4820423819928211
158,20210923,ANA,HOU,3,2,153,27,4,33,6,1.0,0.477124183006536,0.4358175291190675,0.48234415266253744
159,20210924,ANA,SEA,5,6,154,35,9,33,7,0.0,0.474025974025974,0.43561983502217666,0.48231657538726036
160,20210925,ANA,SEA,14,1,155,37,14,31,6,1.0,0.4774193548387097,0.445027585767204,0.4849331886425144
161,20210926,ANA,SEA,1,5,156,30,3,37,9,0.0,0.47435897435897434,0.44256362095425705,0.48429187431066983
74,20210928,ANA,TEX,2,5,157,30,4,31,9,0.0,0.4713375796178344,0.44082941179673224,0.4838506201368182
75,20210929,ANA,TEX,7,2,158,34,11,36,9,1.0,0.47468354430379744,0.44450463459149675,0.48489031041365255
76,20210930,ANA,TEX,6,7,159,38,12,32,9,0.0,0.4716981132075472,0.4443226129448515,0.48485730646796027
77,20211001,ANA,SEA,2,1,160,30,4,30,5,1.0,0.475,0.4450902526758849,0.48511260148040447
78,20211002,ANA,SEA,4,6,161,34,8,32,8,0.0,0.4720496894409938,0.4441437218920916,0.48487920409229196
79,20211003,ANA,SEA,7,3,162,34,10,36,9,1.0,0.47530864197530864,0.4471036526692583,0.48570993207120056
0,20210401,ARI,SDN,7,8,1,40,12,32,10,0.0,0.0,0.4336283185840708,0.4278854858454121
1,20210402,ARI,SDN,2,4,2,36,8,28,9,0.0,0.0,0.36,0.3768663888054047
2,20210403,ARI,SDN,0,7,3,30,4,35,10,0.0,0.0,0.1832579185520362,0.23818552466457016
3,20210404,ARI,SDN,3,1,4,32,6,32,6,1.0,0.25,0.2647058823529412,0.3288778673550901
4,20210406,ARI,COL,10,8,5,53,13,47,9,1.0,0.4,0.38170347003154576,0.4156388684252523
5,20210407,ARI,COL,0,8,6,31,5,33,10,0.0,0.3333333333333333,0.27191011235955054,0.34092098162379975
6,20210408,ARI,COL,3,7,7,31,5,35,10,0.0,0.2857142857142857,0.2526273241713824,0.33189914751246874
81,20210409,ARI,CIN,5,6,8,35,6,39,11,0.0,0.25,0.27264465313541353,0.3509733745724229
82,20210410,ARI,CIN,8,3,9,34,10,37,12,1.0,0.3333333333333333,0.3481195756991321,0.40547736253773375
83,20210411,ARI,CIN,7,0,10,35,13,29,2,1.0,0.4,0.42820892366250796,0.45756489192174077
84,20210412,ARI,OAK,5,9,11,33,7,36,12,0.0,0.36363636363636365,0.4018646519852114,0.4425429426091808
85,20210413,ARI,OAK,5,7,12,34,8,39,11,0.0,0.3333333333333333,0.39547653288011503,0.43984164426463546
7,20210415,ARI,WAS,11,6,13,37,8,37,11,1.0,0.38461538461538464,0.44304312449145644,0.46767837703805243
8,20210416,ARI,WAS,0,1,14,30,3,28,5,0.0,0.35714285714285715,0.436429215509468,0.46527604837736897
9,20210417,ARI,WAS,2,6,15,34,5,36,14,0.0,0.3333333333333333,0.41341081805990165,0.4535954510450878
10,20210418,ARI,WAS,5,2,16,35,11,32,6,1.0,0.375,0.4361597642822066,0.46666521015936885
11,20210420,ARI,CIN,5,4,17,36,9,33,6,1.0,0.4117647058823529,0.4456163480553724,0.4721310290837
12,20210421,ARI,CIN,8,5,18,36,6,32,9,1.0,0.4444444444444444,0.46633039092055484,0.48295103274292517
13,20210422,ARI,CIN,14,11,19,43,14,44,13,1.0,0.47368421052631576,0.48522490174195737,0.492469165971295
14,20210423,ARI,ATL,4,5,20,32,5,31,7,0.0,0.45,0.4811387900355872,0.4905403447740413
15,20210425,ARI,ATL,5,0,21,27,8,21,1,1.0,0.47619047619047616,0.5046081970694415,0.502263172640237
16,20210425,ARI,ATL,7,0,22,31,10,21,0,1.0,0.5,0.5356687898089172,0.5172444771432856
86,20210427,ARI,SDN,5,1,23,31,7,29,4,1.0,0.5217391304347826,0.5520322750923762,0.5247592551911775
87,20210428,ARI,SDN,3,12,24,32,7,41,15,0.0,0.5,0.5122430622647166,0.5057767613060344
88,20210429,ARI,COL,5,3,25,37,12,30,7,1.0,0.52,0.5197551300871412,0.5091962786856927
89,20210430,ARI,COL,7,2,26,35,12,34,8,1.0,0.5384615384615384,0.5381124170836727,0.5175489299900502
90,20210501,ARI,COL,6,14,27,34,10,44,18,0.0,0.5185185185185185,0.5070918418670154,0.5032601183507461
91,20210502,ARI,COL,8,4,28,33,9,40,12,1.0,0.5357142857142857,0.5203996669442131,0.5093014966601871
17,20210504,ARI,MIA,3,9,29,36,9,35,12,0.0,0.5172413793103449,0.5,0.5
18,20210505,ARI,MIA,0,8,30,32,5,34,10,0.0,0.5,0.47453882019055343,0.4886182479754178
19,20210506,ARI,MIA,1,3,31,33,5,27,5,0.0,0.4838709677419355,0.4685845254089939,0.4861589679556371
20,20210507,ARI,NYN,4,5,32,39,10,36,7,0.0,0.46875,0.46639887902849136,0.4853400122931002
21,20210508,ARI,NYN,2,4,33,34,8,28,4,0.0,0.45454545454545453,0.4610203677357777,0.48319202543862194
22,20210509,ARI,NYN,2,4,34,29,4,30,7,0.0,0.4411764705882353,0.45583867437861497,0.4811712813647305
92,20210510,ARI,MIA,5,2,35,31,8,34,8,1.0,0.45714285714285713,0.4653595861838812,0.48539740792872027
93,20210511,ARI,MIA,11,3,36,36,15,34,7,1.0,0.4722222222222222,0.4888902604616714,0.4953435544803023
94,20210512,ARI,MIA,2,3,37,33,7,36,11,0.0,0.4594594594594595,0.48630393996247656,0.4943251088411373
95,20210513,ARI,MIA,1,5,38,30,5,37,12,0.0,0.4473684210526316,0.4757555074715732,0.49005421618607364
96,20210514,ARI,WAS,2,17,39,32,6,51,22,0.0,0.4358974358974359,0.43869370431502,0.4747709340533851
97,20210515,ARI,WAS,11,4,40,36,12,36,10,1.0,0.45,0.4580985186898256,0.48285553697576533
98,20210516,ARI,WAS,0,3,41,30,4,33,8,0.0,0.43902439024390244,0.4510979000862978,0.4802132368339431
23,20210517,ARI,LAN,1,3,42,30,4,29,5,0.0,0.42857142857142855,0.44675376553798435,0.4786774866252808
24,20210518,ARI,LAN,1,9,43,30,3,34,10,0.0,0.4186046511627907,0.4292674205515577,0.4717879644160998
25,20210519,ARI,LAN,2,4,44,29,2,30,7,0.0,0.4090909090909091,0.4256492660470772,0.47059217241632506
26,20210520,ARI,LAN,2,3,45,33,7,29,7,0.0,0.4,0.42422764055192014,0.47030305999583655
27,20210521,ARI,COL,1,7,46,32,7,32,10,0.0,0.391304347826087,0.41225089539902654,0.46577854772756755
28,20210522,ARI,COL,6,7,47,37,12,33,10,0.0,0.3829787234042553,0.4125729361243236,0.46603788153809694
29,20210523,ARI,COL,3,4,48,30,4,33,8,0.0,0.375,0.41176086124312566,0.46597442629786584
99,20210525,ARI,SFN,0,8,49,36,9,39,13,0.0,0.3673469387755102,0.3966505068312032,0.4602811667693408
100,20210526,ARI,SFN,4,5,50,38,13,35,9,0.0,0.36,0.3965296297579053,0.4604714590514954
101,20210527,ARI,SLN,4,5,51,36,7,40,9,0.0,0.35294117647058826,0.39641322934478873,0.46065780693894476
102,20210528,ARI,SLN,6,8,52,37,11,33,6,0.0,0.34615384615384615,0.3953823726409519,0.46037099408823345
103,20210529,ARI,SLN,4,7,53,35,8,35,10,0.0,0.33962264150943394,0.3919179734620024,0.45920991809833817
104,20210530,ARI,SLN,9,2,54,37,13,35,10,1.0,0.35185185185185186,0.4071249954698655,0.4652333311180717
105,20210531,ARI,NYN,2,6,55,35,8,39,13,0.0,0.34545454545454546,0.4011728763563578,0.46317891653860394
106,20210601,ARI,NYN,6,5,56,40,11,33,6,1.0,0.35714285714285715,0.4049340906944426,0.4647646326690534
107,20210602,ARI,NYN,6,7,57,32,8,41,16,0.0,0.3508771929824561,0.40536749519035886,0.46504277394789556
30,20210603,ARI,MIL,4,7,58,40,13,31,7,0.0,0.3448275862068966,0.402019215312898,0.46393172970681135
31,20210604,ARI,MIL,1,5,59,27,1,29,6,0.0,0.3389830508474576,0.3962464931798394,0.46200800128855574
32,20210605,ARI,MIL,5,7,60,36,10,32,8,0.0,0.3333333333333333,0.3950188460423311,0.461684609875049
33,20210606,ARI,MIL,0,2,61,33,6,30,6,0.0,0.32786885245901637,0.39207233547822684,0.46090897791351
34,20210608,ARI,OAK,2,5,62,31,5,30,6,0.0,0.3225806451612903,0.38843931285063654,0.45978902097964464
35,20210609,ARI,OAK,0,4,63,30,2,28,6,0.0,0.31746031746031744,0.382730668142205,0.45796570285630805
108,20210611,ARI,ANA,5,6,64,41,10,38,9,0.0,0.3125,0.3832166638210688,0.4583008020046126
109,20210612,ARI,ANA,7,8,65,36,10,37,12,0.0,0.3076923076923077,0.38441205922868515,0.45881701797921864
110,20210613,ARI,ANA,3,10,66,34,8,39,13,0.0,0.30303030303030304,0.37617304622094155,0.4558963748919721
36,20210614,ARI,SFN,2,5,67,32,6,36,14,0.0,0.29850746268656714,0.3730331304807084,0.45497771206010024
37,20210615,ARI,SFN,8,9,68,38,12,35,11,0.0,0.29411764705882354,0.3747560182173064,0.455654529227733
38,20210616,ARI,SFN,7,13,69,39,10,36,13,0.0,0.2898550724637681,0.3699256110520723,0.4538624436509538
39,20210617,ARI,SFN,3,10,70,32,5,36,15,0.0,0.2857142857142857,0.36271846880884206,0.4513230739631944
111,20210618,ARI,LAN,0,3,71,30,3,27,3,0.0,0.28169014084507044,0.3592278567036665,0.45036336229311436
112,20210619,ARI,LAN,3,9,72,30,4,36,11,0.0,0.2777777777777778,0.3535648780487805,0.44841793449580186
113,20210620,ARI,LAN,8,9,73,39,12,40,15,0.0,0.273972602739726,0.35555994146058084,0.4492111699779163
114,20210621,ARI,MIL,5,1,74,30,9,31,5,1.0,0.28378378378378377,0.3618401012899793,0.45178687094698317
115,20210622,ARI,MIL,0,5,75,29,2,34,8,0.0,0.28,0.3563539106549082,0.4500580566787409
116,20210623,ARI,MIL,2,3,76,31,5,33,7,0.0,0.27631578947368424,0.35601698510772567,0.45021299197080383
40,20210625,ARI,SDN,5,11,77,39,13,35,13,0.0,0.2727272727272727,0.35151140934102487,0.4486365469406152
41,20210626,ARI,SDN,10,1,78,40,16,34,9,1.0,0.28205128205128205,0.3645592786077929,0.4535181115354445
