index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
81,20160404,ANA,CHN,0,9,1,29,3,37,11,0.0,0.0,0.0,0.0
82,20160405,ANA,CHN,1,6,2,32,4,36,9,0.0,0.0,0.004424778761061947,0.012391222518752788
83,20160407,ANA,TEX,4,3,3,36,11,29,4,1.0,0.3333333333333333,0.07163323782234957,0.1319637446042686
84,20160408,ANA,TEX,3,7,4,33,7,36,10,0.0,0.25,0.09288824383164006,0.16726967164590112
85,20160409,ANA,TEX,1,4,5,29,5,36,10,0.0,0.2,0.0878524945770065,0.17831296285112508
86,20160410,ANA,TEX,3,1,6,26,7,33,7,1.0,0.3333333333333333,0.13793103448275862,0.24638861794862332
0,20160411,ANA,OAK,4,1,7,34,9,35,10,1.0,0.42857142857142855,0.21035332785538208,0.3170421397685819
1,20160412,ANA,OAK,5,4,8,35,10,34,7,1.0,0.5,0.2647058823529412,0.35895845796262194
2,20160413,ANA,OAK,5,1,9,38,11,31,3,1.0,0.5555555555555556,0.34279918864097364,0.4117409778789017
3,20160415,ANA,MIN,4,5,10,32,9,32,8,0.0,0.5,0.3487020534676482,0.41675067743725724
4,20160416,ANA,MIN,4,6,11,34,9,33,10,0.0,0.45454545454545453,0.3435364041604755,0.41498663315964573
5,20160417,ANA,MIN,2,3,12,41,4,44,13,0.0,0.4166666666666667,0.34141201264488935,0.41633434023824173
6,20160418,ANA,CHA,7,0,13,38,13,30,3,1.0,0.46153846153846156,0.4251552080938147,0.4621309411070251
7,20160419,ANA,CHA,0,5,14,29,3,32,9,0.0,0.42857142857142855,0.37935986869101357,0.4399642038489247
8,20160420,ANA,CHA,1,2,15,30,4,26,5,0.0,0.4,0.3733847637415622,0.43871785366076205
9,20160421,ANA,CHA,3,2,16,27,6,30,5,1.0,0.4375,0.3882249560632689,0.4472733074691742
87,20160422,ANA,SEA,2,5,17,34,6,34,10,0.0,0.4117647058823529,0.3695551793135293,0.43909977665777905
88,20160423,ANA,SEA,4,2,18,30,7,31,6,1.0,0.4444444444444444,0.3920446615491975,0.45073891000752425
89,20160424,ANA,SEA,4,9,19,31,6,33,8,0.0,0.42105263157894735,0.3661257606490872,0.43851330039468506
90,20160425,ANA,KCA,6,1,20,28,8,31,4,1.0,0.45,0.4072857875833761,0.45843435798531407
91,20160426,ANA,KCA,9,4,21,36,14,33,9,1.0,0.47619047619047616,0.44751381215469616,0.47665818758628176
92,20160427,ANA,KCA,4,2,22,28,5,35,10,1.0,0.5,0.46208,0.48341052603087575
10,20160429,ANA,TEX,2,4,23,34,10,29,8,0.0,0.4782608695652174,0.4513353115727003,0.4789900776341779
11,20160430,ANA,TEX,2,7,24,35,9,36,12,0.0,0.4583333333333333,0.42527742707156624,0.4679022579430618
12,20160501,ANA,TEX,9,6,25,38,15,38,13,1.0,0.48,0.4469585825527593,0.47726497422527003
13,20160502,ANA,MIL,5,8,26,37,11,34,14,0.0,0.46153846153846156,0.43559280256347055,0.472432496426583
14,20160503,ANA,MIL,4,5,27,32,9,30,7,0.0,0.4444444444444444,0.4336283185840708,0.47182914650862257
15,20160504,ANA,MIL,7,3,28,36,12,34,9,1.0,0.4642857142857143,0.45463917525773195,0.4809337888798484
93,20160506,ANA,TBA,2,5,29,34,8,33,11,0.0,0.4482758620689655,0.44291848814267476,0.47623331770783217
94,20160507,ANA,TBA,2,4,30,30,7,36,8,0.0,0.43333333333333335,0.4358880287632535,0.4735896495890101
95,20160508,ANA,TBA,1,3,31,28,5,32,7,0.0,0.41935483870967744,0.4286372170462999,0.4709679407738615
96,20160510,ANA,SLN,1,8,32,34,7,41,14,0.0,0.40625,0.4033588685916323,0.4607771668219875
97,20160511,ANA,SLN,2,5,33,31,4,31,9,0.0,0.3939393939393939,0.39448237511198986,0.4574829269783908
98,20160512,ANA,SLN,10,12,34,40,15,45,18,0.0,0.38235294117647056,0.3957052807783852,0.45769268917709327
16,20160513,ANA,SEA,7,6,35,38,13,36,10,1.0,0.4,0.40368813300210205,0.46112530164007093
17,20160514,ANA,SEA,9,7,36,37,13,38,11,1.0,0.4166666666666667,0.4150947449834572,0.4658255117541558
18,20160515,ANA,SEA,3,0,37,34,9,27,2,1.0,0.43243243243243246,0.42549958851210196,0.4704471060100151
19,20160516,ANA,LAN,7,6,38,36,12,35,9,1.0,0.4473684210526316,0.43157342249523734,0.47297006738682995
20,20160517,ANA,LAN,1,5,39,31,4,34,13,0.0,0.4358974358974359,0.4207494951006059,0.46892926948470687
99,20160518,ANA,LAN,8,1,40,33,12,34,8,1.0,0.45,0.44346543975272235,0.4780573353189443
100,20160519,ANA,LAN,7,4,41,33,11,33,6,1.0,0.4634146341463415,0.45385589970993234,0.4821963507244386
101,20160520,ANA,BAL,4,9,42,34,7,40,14,0.0,0.4523809523809524,0.4417036544439461,0.4775442064936996
102,20160521,ANA,BAL,1,3,43,35,9,33,5,0.0,0.4418604651162791,0.43689247002978127,0.47592037306190904
103,20160522,ANA,BAL,10,2,44,37,13,31,5,1.0,0.45454545454545453,0.46006389776357826,0.4848599026762718
21,20160523,ANA,TEX,2,0,45,33,9,33,7,1.0,0.4666666666666667,0.4655581947743468,0.4870946482155353
22,20160524,ANA,TEX,1,4,46,32,7,29,7,0.0,0.45652173913043476,0.4581885346832672,0.48445878114631635
23,20160525,ANA,TEX,9,15,47,38,14,40,18,0.0,0.44680851063829785,0.44597144931042826,0.4797842571858732
104,20160527,ANA,HOU,7,2,48,33,9,34,8,1.0,0.4583333333333333,0.459104768308659,0.48480666523768645
105,20160528,ANA,HOU,2,4,49,30,3,32,9,0.0,0.4489795918367347,0.4549610927804867,0.4833869017532378
106,20160529,ANA,HOU,6,8,50,47,12,47,14,0.0,0.44,0.45183638606814086,0.4822654351015327
107,20160530,ANA,DET,5,1,51,30,6,30,4,1.0,0.45098039215686275,0.4615084458592186,0.4859438936705474
108,20160531,ANA,DET,11,9,52,34,17,34,8,1.0,0.46153846153846156,0.46749645116711946,0.48811635913725065
109,20160601,ANA,DET,0,3,53,29,2,37,11,0.0,0.4528301886792453,0.4612651887580002,0.48595730750013977
24,20160603,ANA,PIT,9,2,54,38,15,34,8,1.0,0.46296296296296297,0.4768545179095089,0.4916510484820002
25,20160604,ANA,PIT,7,8,55,35,11,31,10,0.0,0.45454545454545453,0.4755248830355805,0.4911841369805892
26,20160605,ANA,PIT,5,4,56,35,9,33,9,1.0,0.4642857142857143,0.47796661876510305,0.49210447847315
27,20160606,ANA,NYA,2,5,57,30,6,31,9,0.0,0.45614035087719296,0.4723531799306878,0.4901497086822899
28,20160607,ANA,NYA,3,6,58,32,5,31,10,0.0,0.4482758620689655,0.46702622083957906,0.4883040311415197
29,20160608,ANA,NYA,6,12,59,41,14,42,17,0.0,0.4406779661016949,0.4569282336324477,0.4847064853271148
30,20160609,ANA,NYA,3,6,60,34,8,33,11,0.0,0.43333333333333335,0.45213965493818775,0.48307822309886644
110,20160610,ANA,CLE,2,6,61,30,3,35,10,0.0,0.4262295081967213,0.4456163480553724,0.48085651027128595
111,20160611,ANA,CLE,4,3,62,34,11,33,7,1.0,0.43548387096774194,0.44807611945096276,0.4818304860926789
112,20160612,ANA,CLE,3,8,63,33,7,39,11,0.0,0.42857142857142855,0.4403545617394527,0.47918012579029035
113,20160613,ANA,MIN,4,9,64,33,8,39,10,0.0,0.421875,0.43317545608436897,0.47670665087799974
114,20160614,ANA,MIN,5,4,65,32,12,37,10,1.0,0.4307692307692308,0.435859290961939,0.47774994111488395
115,20160615,ANA,MIN,10,2,66,37,12,32,5,1.0,0.4393939393939394,0.4502895646621012,0.4828394469831286
31,20160617,ANA,OAK,2,3,67,32,6,34,10,0.0,0.43283582089552236,0.449062017812187,0.4825216167247424
32,20160618,ANA,OAK,7,1,68,39,13,31,5,1.0,0.4411764705882353,0.4594166556684704,0.48615521307443155
33,20160619,ANA,OAK,2,0,69,32,7,28,3,1.0,0.4492753623188406,0.4627745804237995,0.487398083424922
34,20160620,ANA,HOU,7,10,70,36,9,36,15,0.0,0.44285714285714284,0.4590593892189394,0.4861411427798733
35,20160621,ANA,HOU,2,3,71,32,5,24,5,0.0,0.43661971830985913,0.45782178217821784,0.48580342424179196
36,20160622,ANA,HOU,2,3,72,36,10,29,8,0.0,0.4305555555555556,0.45660377358490567,0.48547515167199584
116,20160623,ANA,OAK,4,5,73,34,10,36,10,0.0,0.4246575342465753,0.45567700409596257,0.48522094777389996
117,20160624,ANA,OAK,4,7,74,38,11,38,14,0.0,0.4189189189189189,0.4519188993482983,0.48400861494170044
118,20160625,ANA,OAK,3,7,75,40,13,34,12,0.0,0.41333333333333333,0.44673948355034987,0.4823343254434739
119,20160626,ANA,OAK,7,6,76,37,13,35,9,1.0,0.42105263157894735,0.44918574622670615,0.48318567127781564
120,20160627,ANA,HOU,2,4,77,33,9,35,11,0.0,0.4155844155844156,0.44676071077077684,0.48246500736023873
121,20160628,ANA,HOU,1,7,78,35,8,36,12,0.0,0.41025641025641024,0.4388890015205271,0.479932224451123
122,20160629,ANA,HOU,4,10,79,38,11,39,12,0.0,0.4050632911392405,0.4317888891917465,0.477611424416267
37,20160701,ANA,BOS,4,5,80,36,12,36,16,0.0,0.4,0.431267040837251,0.4775188279609058
38,20160702,ANA,BOS,21,2,81,50,22,35,8,1.0,0.4074074074074074,0.45857201638728373,0.4864732502526619
39,20160703,ANA,BOS,5,10,82,33,10,38,16,0.0,0.4024390243902439,0.4528611197030622,0.48461914014368246
40,20160704,ANA,TBA,2,4,83,35,8,30,7,0.0,0.39759036144578314,0.45064167179688397,0.4839657393482898
41,20160705,ANA,TBA,13,5,84,42,16,38,14,1.0,0.40476190476190477,0.46188758291632726,0.4876359234104224
42,20160706,ANA,TBA,7,2,85,32,9,35,9,1.0,0.4117647058823529,0.4685845254089939,0.4898496009224656
43,20160707,ANA,TBA,5,1,86,34,8,32,5,1.0,0.4186046511627907,0.4738007793882643,0.49157615669391486
44,20160708,ANA,BAL,9,5,87,35,10,37,9,1.0,0.42528735632183906,0.4791501759180393,0.4933090516200363
45,20160709,ANA,BAL,2,3,88,31,8,31,10,0.0,0.42045454545454547,0.4780593527211754,0.4929920868246902
46,20160710,ANA,BAL,2,4,89,30,5,33,12,0.0,0.4157303370786517,0.4758011120941706,0.492303435897114
123,20160715,ANA,CHA,7,0,90,32,9,31,5,1.0,0.4222222222222222,0.484397557552827,0.49505919487113637
124,20160716,ANA,CHA,1,0,91,25,2,33,6,1.0,0.42857142857142855,0.485614489003881,0.49547184193349325
125,20160717,ANA,CHA,8,1,92,31,10,32,7,1.0,0.43478260869565216,0.4940690105449193,0.4981393618039522
126,20160718,ANA,TEX,9,5,93,31,9,34,8,1.0,0.44086021505376344,0.49883314044523114,0.49963448255728554
127,20160719,ANA,TEX,8,6,94,31,10,40,13,1.0,0.44680851063829785,0.5011481041123481,0.5003591190272464
128,20160720,ANA,TEX,7,4,95,32,12,36,10,1.0,0.45263157894736844,0.504535054117284,0.5014151087049796
47,20160722,ANA,HOU,1,2,96,30,5,30,7,0.0,0.4479166666666667,0.5033897915565463,0.5010524512936644
48,20160723,ANA,HOU,2,7,97,32,6,32,10,0.0,0.44329896907216493,0.49776287473099445,0.4993075203213166
49,20160724,ANA,HOU,3,13,98,36,11,38,15,0.0,0.4387755102040816,0.4868154794963803,0.49592115968550143
50,20160725,ANA,KCA,6,2,99,33,9,31,5,1.0,0.4444444444444444,0.4912860648229448,0.4973133673875695
51,20160726,ANA,KCA,13,0,100,48,22,29,3,1.0,0.45,0.5053704143814044,0.5016528629856334
52,20160727,ANA,KCA,5,7,101,36,11,34,11,0.0,0.44554455445544555,0.5031813039635291,0.5009771302527354
129,20160728,ANA,BOS,2,1,102,33,10,30,8,1.0,0.45098039215686275,0.504228254213728,0.5012926004777757
130,20160729,ANA,BOS,2,6,103,31,5,31,7,0.0,0.44660194174757284,0.5,0.5
131,20160730,ANA,BOS,5,2,104,30,8,33,6,1.0,0.4519230769230769,0.5031217177568676,0.5009480605720417
132,20160731,ANA,BOS,3,5,105,35,11,37,9,0.0,0.44761904761904764,0.5010319906449888,0.5003124444002921
133,20160802,ANA,OAK,5,4,106,31,7,34,9,1.0,0.4528301886792453,0.502044981222974,0.5006174310450004
134,20160803,ANA,OAK,8,6,107,37,12,36,13,1.0,0.45794392523364486,0.5040321925046745,0.5012158738492826
135,20160804,ANA,OAK,6,8,108,41,14,41,11,0.0,0.4537037037037037,0.5019880637128967,0.500598700458008
53,20160805,ANA,SEA,4,6,109,29,3,36,14,0.0,0.44954128440366975,0.5,0.5
54,20160806,ANA,SEA,6,8,110,32,10,33,10,0.0,0.44545454545454544,0.49805825974829016,0.49941741993282185
55,20160807,ANA,SEA,1,3,111,33,5,29,7,0.0,0.44144144144144143,0.4961315859375292,0.4988440459110648
56,20160809,ANA,CHN,1,5,112,29,3,30,8,0.0,0.4375,0.49230814744689666,0.4977093577271171
57,20160810,ANA,CHN,1,3,113,33,6,32,7,0.0,0.4336283185840708,0.49042233467518503,0.4971589716955894
58,20160811,ANA,CLE,4,14,114,31,6,37,14,0.0,0.4298245614035088,0.48117428499508974,0.49441465324648715
59,20160812,ANA,CLE,3,13,115,35,8,40,17,0.0,0.4260869565217391,0.4721922227648876,0.4917513530069076
60,20160813,ANA,CLE,1,5,116,27,1,35,14,0.0,0.4224137931034483,0.468665512679687,0.49073399308823645
61,20160814,ANA,CLE,4,5,117,30,5,32,11,0.0,0.4188034188034188,0.46801084395178755,0.4905638476461667
136,20160815,ANA,SEA,2,3,118,31,4,35,9,0.0,0.4152542372881356,0.467248322147651,0.4903726104814438
137,20160816,ANA,SEA,7,6,119,30,8,35,10,1.0,0.42016806722689076,0.4685280839402175,0.4907630868888568
138,20160817,ANA,SEA,3,4,120,37,14,35,10,0.0,0.4166666666666667,0.467832994996883,0.49058666447069715
139,20160818,ANA,SEA,6,4,121,33,10,34,8,1.0,0.4214876033057851,0.4698855159633777,0.4912079474111447
140,20160819,ANA,NYA,0,7,122,33,6,41,15,0.0,0.4180327868852459,0.46392372777551233,0.48949310348697017
141,20160820,ANA,NYA,1,5,123,30,4,36,8,0.0,0.4146341463414634,0.4606221614134761,0.48856415524015934
142,20160821,ANA,NYA,2,0,124,30,8,32,6,1.0,0.41935483870967744,0.46243287079854895,0.4891367801214434
62,20160823,ANA,TOR,2,7,125,33,8,29,10,0.0,0.416,0.4584055459272097,0.48799561920103135
63,20160824,ANA,TOR,8,2,126,40,17,36,9,1.0,0.42063492063492064,0.4639025804581038,0.4896091369861987
64,20160825,ANA,TOR,6,3,127,34,11,34,7,1.0,0.4251968503937008,0.46673203366643307,0.4904479621515901
65,20160826,ANA,DET,2,4,128,30,4,31,9,0.0,0.421875,0.46520789323797235,0.49003916754852883
66,20160827,ANA,DET,3,2,129,34,8,33,8,1.0,0.4263565891472868,0.4661977631040863,0.4903545977891963
67,20160828,ANA,DET,5,0,130,33,11,30,4,1.0,0.4307692307692308,0.47053951442142006,0.49162322282088483
143,20160829,ANA,CIN,9,2,131,37,14,34,8,1.0,0.4351145038167939,0.47664047331871856,0.49337209901088164
144,20160830,ANA,CIN,4,2,132,31,10,37,11,1.0,0.4393939393939394,0.478415381178411,0.4938941227549184
145,20160831,ANA,CIN,3,0,133,30,7,29,4,1.0,0.44360902255639095,0.4809514072533001,0.4946315668154191
68,20160902,ANA,SEA,8,11,134,35,10,38,13,0.0,0.44029850746268656,0.47880235570759005,0.4940240792893765
69,20160903,ANA,SEA,10,3,135,41,15,35,9,1.0,0.4444444444444444,0.484668657789541,0.49568430071902597
70,20160904,ANA,SEA,4,2,136,32,10,33,8,1.0,0.4485294117647059,0.48634792693609163,0.49616811198946564
71,20160905,ANA,OAK,10,7,137,38,14,38,11,1.0,0.45255474452554745,0.48890786268551767,0.4968878076132047
72,20160906,ANA,OAK,2,3,138,29,5,27,4,0.0,0.4492753623188406,0.48816266940057823,0.49668868464820415
73,20160907,ANA,OAK,1,4,139,28,2,35,10,0.0,0.4460431654676259,0.4858518897515183,0.4960538391100467
146,20160909,ANA,TEX,1,2,140,31,4,34,8,0.0,0.44285714285714284,0.4851013477360814,0.49585859179463
147,20160910,ANA,TEX,5,8,141,35,9,38,12,0.0,0.4397163120567376,0.4829242365441586,0.49525850971130697
148,20160911,ANA,TEX,3,2,142,30,8,31,5,1.0,0.44366197183098594,0.48376298369301973,0.4955047541289529
149,20160912,ANA,SEA,1,8,143,32,6,39,11,0.0,0.4405594405594406,0.4785045648907893,0.4940595264937762
150,20160913,ANA,SEA,0,8,144,30,3,36,10,0.0,0.4375,0.4725398219164363,0.49242526990117746
151,20160914,ANA,SEA,1,2,145,29,5,33,6,0.0,0.43448275862068964,0.4718426186637053,0.4922581814501901
152,20160915,ANA,TOR,2,7,146,34,6,33,10,0.0,0.4315068493150685,0.4682619889245065,0.4912885637770476
153,20160916,ANA,TOR,0,5,147,35,8,33,10,0.0,0.42857142857142855,0.46462613816955906,0.49031502083066403
154,20160917,ANA,TOR,6,1,148,32,8,35,10,1.0,0.43243243243243246,0.46854692026137923,0.49141164337502186
155,20160918,ANA,TOR,4,0,149,32,10,29,4,1.0,0.436241610738255,0.4716222913810887,0.4922762962079511
74,20160919,ANA,TEX,2,3,150,33,5,34,12,0.0,0.43333333333333335,0.47098500418243155,0.4921242186686292
75,20160920,ANA,TEX,4,5,151,33,8,34,12,0.0,0.4304635761589404,0.47044007556146367,0.49199109122759693
76,20160921,ANA,TEX,5,4,152,34,8,34,8,1.0,0.4342105263157895,0.47136811011941687,0.49225755686648737
77,20160922,ANA,HOU,2,0,153,31,5,31,8,1.0,0.43790849673202614,0.4728739878373741,0.4926899109042421
78,20160923,ANA,HOU,10,6,154,38,12,32,8,1.0,0.44155844155844154,0.47608331187294045,0.49355852270102907
79,20160924,ANA,HOU,10,4,155,38,12,34,8,1.0,0.44516129032258067,0.48062465162906237,0.4947871055330151
80,20160925,ANA,HOU,1,4,156,32,7,28,9,0.0,0.4423076923076923,0.478550649924513,0.49424377469737124
156,20160926,ANA,OAK,2,1,157,29,6,30,4,1.0,0.445859872611465,0.4793093649453414,0.4944644633493419
157,20160927,ANA,OAK,8,1,158,34,12,30,6,1.0,0.44936708860759494,0.4844009606835819,0.4958350987419901
158,20160928,ANA,OAK,8,6,159,36,10,36,9,1.0,0.4528301886792453,0.4859578261452655,0.49625389445585305
159,20160930,ANA,HOU,7,1,160,30,6,33,8,1.0,0.45625,0.49022439804565976,0.4973975959204708
160,20161001,ANA,HOU,0,3,161,31,4,36,10,0.0,0.453416149068323,0.4881549724837996,0.4968558454390563
161,20161002,ANA,HOU,8,1,162,32,9,32,7,1.0,0.4567901234567901,0.4930751243504332,0.49816527682682926
81,20160404,ARI,COL,5,10,1,39,12,42,15,0.0,0.0,0.2,0.18125480155109372
82,20160405,ARI,COL,11,6,2,38,15,35,9,1.0,0.5,0.5,0.5
83,20160406,ARI,COL,3,4,3,36,8,32,8,0.0,0.3333333333333333,0.4743758212877792,0.4780705352138234
84,20160407,ARI,CHN,6,14,4,33,8,41,14,0.0,0.25,0.35092644581695676,0.3747833228916724
85,20160408,ARI,CHN,3,2,5,31,8,30,5,1.0,0.4,0.3769230769230769,0.4058586691147483
86,20160409,ARI,CHN,2,4,6,30,4,35,10,0.0,0.3333333333333333,0.36,0.3997699660006489
87,20160410,ARI,CHN,3,7,7,35,8,37,12,0.0,0.2857142857142857,0.33020012128562765,0.38272814588446746
0,20160412,ARI,LAN,4,2,8,35,9,34,9,1.0,0.375,0.3631299734748011,0.41079987091215514
1,20160413,ARI,LAN,1,3,9,29,5,31,7,0.0,0.3333333333333333,0.3481195756991321,0.40547736253773375
2,20160414,ARI,LAN,2,5,10,32,6,29,8,0.0,0.3,0.32996494122499487,0.39728142949477074
3,20160415,ARI,SDN,3,2,11,32,8,34,8,1.0,0.36363636363636365,0.3469043151969981,0.41133862659108505
4,20160416,ARI,SDN,3,5,12,52,11,54,14,0.0,0.3333333333333333,0.3406310367031552,0.4098741500629383
5,20160417,ARI,SDN,7,3,13,36,11,31,6,1.0,0.38461538461538464,0.38489997259523157,0.43689596850189716
6,20160418,ARI,SFN,9,7,14,43,16,44,13,1.0,0.42857142857142855,0.41244635193133045,0.4525019228701186
7,20160419,ARI,SFN,3,0,15,32,8,32,6,1.0,0.4666666666666667,0.43552211112256467,0.46623517692726485
8,20160420,ARI,SFN,2,1,16,32,7,34,7,1.0,0.5,0.44384022147518293,0.47148054648204196
9,20160421,ARI,SFN,6,2,17,35,10,28,3,1.0,0.5294117647058824,0.473352282821105,0.48674219426732673
88,20160422,ARI,PIT,7,8,18,41,15,36,13,0.0,0.5,0.46972477064220186,0.48500291783179744
89,20160423,ARI,PIT,7,1,19,32,7,30,4,1.0,0.5263157894736842,0.5057801536919478,0.5028134623171805
90,20160424,ARI,PIT,10,12,20,52,15,55,20,0.0,0.5,0.49487192973228844,0.497489856514802
91,20160425,ARI,SLN,12,7,21,40,18,35,11,1.0,0.5238095238095238,0.5186850606827905,0.5091430376557476
92,20160426,ARI,SLN,2,8,22,31,5,35,11,0.0,0.5,0.49107214029493823,0.49568899672983324
93,20160427,ARI,SLN,4,11,23,35,10,41,14,0.0,0.4782608695652174,0.4623964197056047,0.4819328276445596
94,20160428,ARI,SLN,3,0,24,29,6,30,3,1.0,0.5,0.47522184300341297,0.4883443251270562
95,20160429,ARI,COL,0,9,25,29,5,39,12,0.0,0.48,0.4404517129029197,0.4722505298444304
96,20160430,ARI,COL,2,5,26,30,5,37,13,0.0,0.46153846153846156,0.43057050592034446,0.4680575094712401
97,20160501,ARI,COL,3,6,27,38,11,34,7,0.0,0.4444444444444444,0.421831869510665,0.46439517404669817
10,20160503,ARI,MIA,4,7,28,33,9,30,8,0.0,0.42857142857142855,0.414307731826355,0.4612616132364011
11,20160504,ARI,MIA,3,4,29,34,9,32,8,0.0,0.41379310344827586,0.4129505192425168,0.46113132518028976
12,20160505,ARI,MIA,0,4,30,31,5,33,9,0.0,0.4,0.4006543230364382,0.4561935565034158
13,20160506,ARI,ATL,7,2,31,36,10,33,10,1.0,0.41935483870967744,0.41998209890355787,0.46519029859219296
14,20160507,ARI,ATL,4,2,32,35,10,28,4,1.0,0.4375,0.4280086114101184,0.46910315915704615
15,20160508,ARI,ATL,5,3,33,42,9,41,11,1.0,0.45454545454545453,0.4361597642822066,0.47290521502829647
16,20160509,ARI,COL,10,5,34,36,12,38,13,1.0,0.47058823529411764,0.45422476062489503,0.48068071835377274
17,20160510,ARI,COL,5,1,35,37,14,31,4,1.0,0.4857142857142857,0.4670029727051617,0.48624382664874
18,20160511,ARI,COL,7,8,36,39,13,38,14,0.0,0.4722222222222222,0.4655581947743468,0.4856872955266454
98,20160512,ARI,SFN,2,4,37,36,10,33,8,0.0,0.4594594594594595,0.4605137357384155,0.48375737306820915
99,20160513,ARI,SFN,1,3,38,33,8,30,8,0.0,0.4473684210526316,0.45539635570783366,0.4818602071347775
100,20160514,ARI,SFN,3,5,39,35,8,37,12,0.0,0.4358974358974359,0.4509383378016086,0.4802042124916751
101,20160515,ARI,SFN,1,2,40,29,8,30,4,0.0,0.425,0.4486456395306251,0.4795209194899619
102,20160516,ARI,NYA,12,2,41,39,15,34,8,1.0,0.43902439024390244,0.47651427403420316,0.4906872999991233
103,20160517,ARI,NYA,5,3,42,34,10,33,6,1.0,0.4523809523809524,0.4821029229059047,0.4929598593710394
104,20160518,ARI,NYA,2,4,43,29,2,36,11,0.0,0.4418604651162791,0.47734161963345806,0.49116465865947406
19,20160520,ARI,SLN,11,7,44,38,15,38,11,1.0,0.45454545454545453,0.4879535558780842,0.4953061125547112
20,20160521,ARI,SLN,2,6,45,35,8,35,10,0.0,0.4444444444444444,0.47873303167420816,0.49177056010254105
21,20160522,ARI,SLN,7,2,46,37,13,32,6,1.0,0.45652173913043476,0.4907415345049293,0.4964418259310302
22,20160524,ARI,PIT,1,12,47,31,6,38,17,0.0,0.44680851063829785,0.46633039092055484,0.4870926843393225
23,20160525,ARI,PIT,4,5,48,34,9,36,11,0.0,0.4375,0.46480142655011336,0.48658848088668255
24,20160526,ARI,PIT,3,8,49,38,13,37,12,0.0,0.42857142857142855,0.4549306305557863,0.4828948734665169
105,20160527,ARI,SDN,3,10,50,34,6,43,18,0.0,0.42,0.44162290419945216,0.4778879692687527
106,20160528,ARI,SDN,8,7,51,33,10,34,10,1.0,0.43137254901960786,0.44539704157060933,0.47937698132066503
107,20160529,ARI,SDN,6,3,52,33,9,32,5,1.0,0.4423076923076923,0.45230026130334944,0.4821038082760411
108,20160530,ARI,HOU,3,8,53,32,5,36,13,0.0,0.4339622641509434,0.4436498617476611,0.4789335272667899
109,20160531,ARI,HOU,5,8,54,35,9,35,12,0.0,0.42592592592592593,0.43938782859200576,0.4774049966103056
25,20160601,ARI,HOU,4,5,55,37,8,40,9,0.0,0.41818181818181815,0.4385515498722652,0.47721756592266934
26,20160602,ARI,HOU,3,0,56,31,7,32,5,1.0,0.42857142857142855,0.44441076791667816,0.47958345492654814
27,20160603,ARI,CHN,0,6,57,31,6,30,7,0.0,0.42105263157894735,0.4341120740700867,0.4759316907830261
28,20160604,ARI,CHN,3,5,58,31,4,32,7,0.0,0.41379310344827586,0.43148411879221815,0.47510360658204986
29,20160605,ARI,CHN,3,2,59,34,10,31,5,1.0,0.423728813559322,0.4338645392756516,0.4761483237928988
110,20160606,ARI,TBA,4,6,60,34,7,35,10,0.0,0.4166666666666667,0.4315408191696852,0.47541092144894137
111,20160607,ARI,TBA,5,0,61,29,8,29,3,1.0,0.4262295081967213,0.4407687153560334,0.4789006360986762
112,20160608,ARI,TBA,3,6,62,35,10,36,10,0.0,0.41935483870967744,0.43657392381907767,0.4775002682602619
113,20160610,ARI,MIA,6,8,63,37,13,36,9,0.0,0.4126984126984127,0.43473418348118104,0.47689378002044586
114,20160611,ARI,MIA,5,3,64,31,7,36,9,1.0,0.421875,0.4388702880721578,0.4784821481470284
115,20160612,ARI,MIA,6,0,65,35,12,27,3,1.0,0.4307692307692308,0.44922843573345667,0.48225920366602326
116,20160613,ARI,LAN,3,2,66,28,6,34,7,1.0,0.4393939393939394,0.4512564303406228,0.4830796115670392
117,20160614,ARI,LAN,4,7,67,34,9,35,9,0.0,0.43283582089552236,0.4473467887285111,0.48177719430306504
118,20160615,ARI,LAN,2,3,68,32,5,32,7,0.0,0.4264705882352941,0.44618847599332756,0.4814877767294686
30,20160617,ARI,PHI,10,2,69,42,16,33,7,1.0,0.43478260869565216,0.4595678713302975,0.48615158172169376
31,20160618,ARI,PHI,4,1,70,38,11,30,4,1.0,0.44285714285714284,0.4644961802556676,0.48791733052143227
32,20160619,ARI,PHI,5,1,71,37,10,30,3,1.0,0.4507042253521127,0.4709281345924034,0.49016471105388404
33,20160620,ARI,PHI,3,1,72,32,7,32,6,1.0,0.4583333333333333,0.47414212224902647,0.4913080836674732
34,20160621,ARI,TOR,4,2,73,30,3,33,9,1.0,0.4657534246575342,0.47738714034297874,0.4924401081816372
35,20160622,ARI,TOR,2,5,74,34,8,27,5,0.0,0.4594594594594595,0.4731537050558296,0.49106503240670474
36,20160623,ARI,COL,7,6,75,40,15,40,13,1.0,0.4666666666666667,0.4751252201260556,0.49173987376457706
37,20160624,ARI,COL,10,9,76,42,16,42,14,1.0,0.47368421052631576,0.47721981097635174,0.49243388457589454
38,20160625,ARI,COL,6,11,77,33,10,37,15,0.0,0.4675324675324675,0.47081766208866604,0.4903093619766829
39,20160626,ARI,COL,7,9,78,39,15,33,11,0.0,0.46153846153846156,0.4687380953261557,0.48962806080550114
