index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
46,20200831,ANA,SEA,1,2,36,30,4,33,8,0.0,0.3333333333333333,0.4397804181079862,0.4745817639256214
47,20200902,ANA,SDN,4,11,37,33,8,34,9,0.0,0.32432432432432434,0.42392824019601055,0.46793911349067924
48,20200903,ANA,SDN,2,0,38,29,9,29,3,1.0,0.34210526315789475,0.429487970388649,0.47070945204887
49,20200904,ANA,HOU,6,5,39,35,7,45,13,1.0,0.358974358974359,0.4339639756382014,0.4727662607040523
50,20200905,ANA,HOU,10,9,40,31,13,33,12,1.0,0.375,0.4393969778113314,0.47504533685092815
51,20200905,ANA,HOU,7,6,41,28,8,29,6,1.0,0.3902439024390244,0.44357700496806246,0.4768964571412495
52,20200906,ANA,HOU,9,5,42,34,12,33,6,1.0,0.40476190476190477,0.45443290817918897,0.4814455017314685
18,20200908,ANA,TEX,1,7,43,31,6,31,9,0.0,0.3953488372093023,0.44190147901719506,0.47650045465512436
19,20200909,ANA,TEX,3,7,44,35,7,32,9,0.0,0.38636363636363635,0.43449405274952596,0.4736532322533401
20,20200910,ANA,TEX,6,2,45,35,11,31,4,1.0,0.4,0.44414090715463117,0.47773636648883383
21,20200911,ANA,COL,4,8,46,35,8,35,11,0.0,0.391304347826087,0.4372241467231708,0.4750847240971725
22,20200912,ANA,COL,5,2,47,42,8,37,6,1.0,0.40425531914893614,0.44427351742173676,0.4780799633476956
23,20200913,ANA,COL,5,3,48,32,6,34,8,1.0,0.4166666666666667,0.44921516222187285,0.48017970581175573
53,20200915,ANA,ARI,8,9,49,38,13,37,11,0.0,0.40816326530612246,0.4489526165262426,0.4801153480108616
54,20200916,ANA,ARI,6,9,50,37,11,38,11,0.0,0.4,0.4447206327222364,0.47852301785482015
55,20200917,ANA,ARI,7,3,51,33,14,35,8,1.0,0.4117647058823529,0.4531986484682875,0.48194018325082655
56,20200918,ANA,TEX,6,2,52,34,11,33,6,1.0,0.4230769230769231,0.46124139436821526,0.48515617745322265
57,20200919,ANA,TEX,4,3,53,31,8,33,6,1.0,0.4339622641509434,0.46355219750984356,0.48614321112134584
58,20200920,ANA,TEX,2,7,54,31,5,35,9,0.0,0.42592592592592593,0.45520693271228857,0.48305836315694334
59,20200921,ANA,TEX,8,5,55,31,8,34,7,1.0,0.43636363636363634,0.46146092002065253,0.4854879333059207
24,20200922,ANA,SDN,4,2,56,36,10,28,4,1.0,0.44642857142857145,0.4653195896151438,0.48703938356848453
25,20200923,ANA,SDN,5,2,57,36,10,34,7,1.0,0.45614035087719296,0.47086525289701275,0.48918794199981575
26,20200925,ANA,LAN,5,9,58,38,12,36,12,0.0,0.4482758620689655,0.4648675914249685,0.4869965639388839
27,20200926,ANA,LAN,6,7,59,37,11,32,8,0.0,0.4406779661016949,0.46398127670538725,0.48671473087294476
28,20200927,ANA,LAN,0,5,60,28,3,30,6,0.0,0.43333333333333335,0.4561820168147057,0.48394271057768967
0,20200724,ARI,SDN,2,7,1,32,7,30,8,0.0,0.0,0.07547169811320754,0.08677839595643631
1,20200725,ARI,SDN,1,5,2,32,5,29,7,0.0,0.0,0.058823529411764705,0.09973358232826571
2,20200726,ARI,SDN,4,3,3,31,7,33,6,1.0,0.3333333333333333,0.17883211678832117,0.2485100458394789
3,20200727,ARI,SDN,2,6,4,33,6,29,7,0.0,0.25,0.15517241379310345,0.23841877489116764
4,20200728,ARI,TEX,4,1,5,34,8,30,3,1.0,0.4,0.25880551301684535,0.3382904525238356
5,20200729,ARI,TEX,4,7,6,31,6,33,9,0.0,0.3333333333333333,0.2557522123893805,0.33874950610238436
30,20200730,ARI,LAN,3,6,7,32,5,32,7,0.0,0.2857142857142857,0.24615384615384617,0.3364252069200384
31,20200731,ARI,LAN,5,3,8,30,8,35,9,1.0,0.375,0.30207829869502173,0.37950239919308537
32,20200801,ARI,LAN,2,11,9,31,5,39,11,0.0,0.3333333333333333,0.2329073482428115,0.33342898884025163
33,20200802,ARI,LAN,0,3,10,31,4,36,9,0.0,0.3,0.21235071366152053,0.3258124143791298
34,20200804,ARI,HOU,2,8,11,33,7,37,10,0.0,0.2727272727272727,0.1893717631164152,0.31169863218679567
35,20200805,ARI,HOU,14,7,12,39,16,34,8,1.0,0.3333333333333333,0.2917324076995898,0.38001610542926845
36,20200806,ARI,HOU,5,4,13,33,11,34,8,1.0,0.38461538461538464,0.31368277739959155,0.3958444982144801
6,20200807,ARI,SDN,0,3,14,31,4,28,5,0.0,0.35714285714285715,0.2961439588688946,0.3889058666246912
7,20200808,ARI,SDN,3,2,15,31,5,32,7,1.0,0.4,0.3104930165930524,0.40000322863996235
8,20200809,ARI,SDN,5,9,16,32,5,35,11,0.0,0.375,0.3026734871151433,0.3961229052396712
9,20200810,ARI,COL,12,8,17,45,18,39,14,1.0,0.4117647058823529,0.3483764032245913,0.4212351205861133
10,20200811,ARI,COL,7,8,18,39,13,37,14,0.0,0.3888888888888889,0.3554277770756982,0.42553194500365527
11,20200812,ARI,COL,13,7,19,44,18,42,16,1.0,0.42105263157894735,0.39901071723000825,0.4485255232462404
37,20200814,ARI,SDN,5,1,20,32,8,34,6,1.0,0.45,0.42128592303945445,0.4608332466436624
38,20200815,ARI,SDN,7,6,21,37,14,36,10,1.0,0.47619047619047616,0.43057050592034446,0.46582531858306614
39,20200816,ARI,SDN,5,4,22,31,8,30,4,1.0,0.5,0.4377431906614786,0.4698203768031866
40,20200817,ARI,OAK,4,3,23,35,10,32,6,1.0,0.5217391304347826,0.443900616476742,0.4732599837628934
41,20200818,ARI,OAK,10,1,24,33,11,30,4,1.0,0.5416666666666666,0.4834755889382042,0.4922296527306723
12,20200819,ARI,OAK,1,4,25,30,6,30,6,0.0,0.52,0.47168266238658324,0.48690270706581285
13,20200820,ARI,OAK,1,5,26,32,6,31,8,0.0,0.5,0.45660377358490567,0.48020837193849564
14,20200821,ARI,SFN,2,6,27,33,7,32,10,0.0,0.48148148148148145,0.4427179352120095,0.47415669323638376
15,20200822,ARI,SFN,1,5,28,31,3,28,5,0.0,0.4642857142857143,0.42919748778785766,0.46844043220748366
16,20200823,ARI,SFN,1,6,29,31,5,33,10,0.0,0.4482758620689655,0.4130756622429017,0.4616223826226387
42,20200824,ARI,COL,2,3,30,31,6,31,8,0.0,0.43333333333333335,0.41110799581984553,0.46128036711311077
43,20200825,ARI,COL,4,5,31,35,9,36,9,0.0,0.41935483870967744,0.4104520449653193,0.4613534974344412
44,20200826,ARI,COL,7,8,32,35,9,37,11,0.0,0.40625,0.4115930752771834,0.46198249016706894
45,20200828,ARI,SFN,7,4,33,30,9,34,9,1.0,0.42424242424242425,0.4240108095026822,0.4676288567375166
46,20200829,ARI,SFN,2,5,34,29,3,39,13,0.0,0.4117647058823529,0.41647875108412835,0.4647454321296969
47,20200830,ARI,SFN,1,4,35,29,3,34,7,0.0,0.4,0.40874822721504817,0.4618808421449412
17,20200901,ARI,LAN,3,6,36,32,5,31,8,0.0,0.3888888888888889,0.40243923963499656,0.45951920944449004
18,20200902,ARI,LAN,2,3,37,36,5,31,4,0.0,0.3783783783783784,0.400990099009901,0.4593628500652174
19,20200903,ARI,LAN,1,5,38,31,4,35,10,0.0,0.3684210526315789,0.3914823374050842,0.45580481330053285
20,20200904,ARI,SFN,6,5,39,37,12,36,12,1.0,0.38461538461538464,0.39745998230061014,0.45853783476424553
21,20200905,ARI,SFN,3,4,40,31,6,33,9,0.0,0.375,0.39672987905032103,0.45859875079887524
22,20200906,ARI,SFN,2,4,41,33,8,32,10,0.0,0.36585365853658536,0.3931407942238267,0.4575176560357953
23,20200907,ARI,SFN,2,4,42,31,3,29,6,0.0,0.35714285714285715,0.3896744445996926,0.45649446776148356
48,20200908,ARI,LAN,9,10,43,40,10,41,10,0.0,0.3488372093023256,0.3924142037320901,0.45757100865420025
49,20200909,ARI,LAN,4,6,44,35,6,40,9,0.0,0.3409090909090909,0.3902439024390244,0.45694340580469883
50,20200910,ARI,LAN,5,2,45,36,11,34,9,1.0,0.35555555555555557,0.39910674720712735,0.4608141391888913
51,20200911,ARI,SEA,4,3,46,29,7,30,3,1.0,0.3695652173913043,0.40307602035634893,0.4626757955320518
52,20200912,ARI,SEA,3,7,47,33,7,34,10,0.0,0.3617021276595745,0.3962464931798394,0.4601976825157131
53,20200913,ARI,SEA,3,7,48,30,5,34,9,0.0,0.3541666666666667,0.38975615256096185,0.4578629606082381
24,20200915,ARI,ANA,9,8,49,37,11,38,13,1.0,0.3673469387755102,0.3958904109589041,0.46030178510449893
25,20200916,ARI,ANA,9,6,50,38,11,37,11,1.0,0.38,0.40532282704832356,0.4640570172000679
26,20200917,ARI,ANA,3,7,51,35,8,33,14,0.0,0.37254901960784315,0.3991752295069344,0.46186781747275024
27,20200918,ARI,HOU,6,3,52,37,11,35,7,1.0,0.38461538461538464,0.40694256366218584,0.4650677858261276
28,20200919,ARI,HOU,2,3,53,29,4,30,6,0.0,0.37735849056603776,0.4058988650428339,0.4649455671162785
29,20200920,ARI,HOU,2,3,54,31,7,28,5,0.0,0.37037037037037035,0.4048766567315619,0.46482923452783476
54,20200922,ARI,TEX,7,0,55,35,11,32,6,1.0,0.38181818181818183,0.4196575580721215,0.4705753011207462
55,20200923,ARI,TEX,7,3,56,36,12,33,7,1.0,0.39285714285714285,0.42879795129867715,0.4740858884491893
56,20200925,ARI,COL,4,0,57,25,9,25,6,1.0,0.40350877192982454,0.4369133673357062,0.4772481812528379
57,20200925,ARI,COL,11,5,58,32,13,27,8,1.0,0.41379310344827586,0.44984745657181996,0.4819657833270029
58,20200926,ARI,COL,3,10,59,35,6,40,13,0.0,0.4067796610169492,0.4384171562557631,0.4778857249240447
59,20200927,ARI,COL,11,3,60,35,15,34,6,1.0,0.4166666666666667,0.4539984691252682,0.4835521517349784
0,20200724,ATL,NYN,0,1,1,30,3,28,6,0.0,0.0,0.0,0.0
1,20200725,ATL,NYN,5,3,2,37,8,37,9,1.0,0.5,0.6097560975609756,0.5758736322396174
2,20200726,ATL,NYN,14,1,3,43,17,33,6,1.0,0.6666666666666666,0.9352331606217616,0.879461756463181
3,20200727,ATL,TBA,5,14,4,34,4,35,13,0.0,0.5,0.6147278548559232,0.5878448968012115
4,20200728,ATL,TBA,2,5,5,32,6,30,7,0.0,0.4,0.5399361022364217,0.5282400551300511
30,20200729,ATL,TBA,7,4,6,35,12,33,6,1.0,0.5,0.5814201815269621,0.5555522588298348
31,20200730,ATL,TBA,2,1,7,25,3,30,5,1.0,0.5714285714285714,0.5929332042594385,0.5593208779371407
32,20200731,ATL,NYN,11,10,8,36,11,40,13,1.0,0.625,0.5817981853175694,0.5526147444160097
33,20200801,ATL,NYN,7,1,9,33,9,31,6,1.0,0.6666666666666666,0.6371059197096848,0.5857923379814947
34,20200802,ATL,NYN,4,0,10,30,7,35,10,1.0,0.7,0.6700350587750051,0.6027185705052291
35,20200803,ATL,NYN,2,7,11,33,7,34,9,0.0,0.6363636363636364,0.6117750439367311,0.5647617063907687
36,20200804,ATL,TOR,10,1,12,37,13,30,5,1.0,0.6666666666666666,0.6738853503184713,0.6005342322549029
37,20200805,ATL,TOR,1,2,13,28,3,31,5,0.0,0.6153846153846154,0.6621621621621622,0.5900748969240817
38,20200806,ATL,TOR,4,3,14,28,4,32,5,1.0,0.6428571428571429,0.6609535304767652,0.5872242129422823
5,20200808,ATL,PHI,0,5,15,30,4,31,8,0.0,0.6,0.6194570135746607,0.5622695637990683
6,20200809,ATL,PHI,5,2,16,27,9,23,3,1.0,0.625,0.6341835179351691,0.5687692314447337
7,20200809,ATL,PHI,8,0,17,35,14,25,4,1.0,0.6470588235294118,0.67767929089444,0.5908116812467532
8,20200810,ATL,PHI,8,13,18,34,9,38,14,0.0,0.6111111111111112,0.6287446008081371,0.565148206574126
9,20200811,ATL,NYA,6,9,19,38,8,29,6,0.0,0.5789473684210527,0.6027178729689808,0.5513602386535237
10,20200812,ATL,NYA,3,6,20,38,11,36,12,0.0,0.55,0.5827586206896552,0.5406134376234976
11,20200814,ATL,MIA,2,8,21,35,9,32,10,0.0,0.5238095238095238,0.5493839233326814,0.5238190341605404
12,20200815,ATL,MIA,2,1,22,32,7,31,6,1.0,0.5454545454545454,0.553504484411332,0.5252600404091814
13,20200816,ATL,MIA,4,0,23,35,8,27,2,1.0,0.5652173913043478,0.5714025417938323,0.5331410446477861
39,20200817,ATL,WAS,7,6,24,39,13,34,9,1.0,0.5833333333333334,0.5716996366572467,0.5330617636880259
40,20200818,ATL,WAS,5,8,25,39,14,42,17,0.0,0.56,0.5551503772971802,0.525206162620892
41,20200821,ATL,PHI,11,2,26,38,14,32,7,1.0,0.5769230769230769,0.5880170355552687,0.5401653741629517
42,20200822,ATL,PHI,6,5,27,37,11,33,7,1.0,0.5925925925925926,0.5881082680076911,0.5398564027272524
43,20200823,ATL,PHI,4,5,28,34,9,36,10,0.0,0.5714285714285714,0.5815400785528573,0.536449610444642
44,20200826,ATL,NYA,5,1,29,24,6,23,2,1.0,0.5862068965517241,0.5940437216179111,0.5415800724094479
45,20200826,ATL,NYA,2,1,30,22,5,24,5,1.0,0.6,0.5965555526866173,0.5420379319948221
14,20200828,ATL,PHI,4,7,31,40,10,38,7,0.0,0.5806451612903226,0.5827586206896552,0.5356698367698665
15,20200829,ATL,PHI,1,4,32,31,5,28,7,0.0,0.5625,0.5713060609572372,0.530278220458939
16,20200830,ATL,PHI,12,10,33,42,15,39,13,1.0,0.5757575757575758,0.5726286665196383,0.5309505254209829
17,20200831,ATL,BOS,6,3,34,38,12,34,8,1.0,0.5882352941176471,0.5797334645818347,0.5337220084332903
18,20200901,ATL,BOS,10,3,35,41,14,34,8,1.0,0.6,0.5969927959671371,0.5409536850986633
19,20200902,ATL,BOS,7,5,36,38,10,33,7,1.0,0.6111111111111112,0.5992879553915432,0.5416983497939221
46,20200904,ATL,WAS,7,1,37,29,11,27,8,1.0,0.6216216216216216,0.6133508867033223,0.5473415816711386
47,20200904,ATL,WAS,9,10,38,30,8,29,10,0.0,0.6052631578947368,0.6051924798567592,0.5438342247016067
48,20200905,ATL,WAS,4,10,39,33,6,41,14,0.0,0.5897435897435898,0.5865218980007308,0.5357561394987477
49,20200906,ATL,WAS,10,3,40,35,13,35,8,1.0,0.6,0.6006947406910842,0.5415345948471699
50,20200907,ATL,MIA,4,5,41,34,8,39,9,0.0,0.5853658536585366,0.5961807825193762,0.5393309429229751
51,20200908,ATL,MIA,0,8,42,31,4,39,13,0.0,0.5714285714285714,0.5757507439805213,0.53060272832683
52,20200909,ATL,MIA,29,9,43,47,23,38,13,1.0,0.5813953488372093,0.612092173880302,0.5461671785798525
20,20200910,ATL,WAS,7,6,44,33,9,35,9,1.0,0.5909090909090909,0.61111951925217,0.5455274440108284
21,20200911,ATL,WAS,7,8,45,49,14,45,11,0.0,0.5777777777777777,0.6057848472164086,0.543122022312555
22,20200912,ATL,WAS,2,1,46,36,9,32,5,1.0,0.5869565217391305,0.6071260281899723,0.5432200037072278
23,20200913,ATL,WAS,8,4,47,37,10,34,8,1.0,0.5957446808510638,0.6123185840707964,0.545138621023976
24,20200914,ATL,BAL,1,14,48,30,5,38,15,0.0,0.5833333333333334,0.5846557690013124,0.5336894538451227
25,20200915,ATL,BAL,5,1,49,38,13,30,4,1.0,0.5918367346938775,0.5911830210926241,0.5360323164557131
26,20200916,ATL,BAL,1,5,50,32,6,29,7,0.0,0.58,0.5827586206896552,0.5323819737919749
27,20200918,ATL,NYN,15,2,51,43,17,31,5,1.0,0.5882352941176471,0.6034555106336212,0.5405750597315022
28,20200919,ATL,NYN,2,7,52,31,6,34,10,0.0,0.5769230769230769,0.5930430850720237,0.5361748861333813
29,20200920,ATL,NYN,7,0,53,34,7,28,3,1.0,0.5849056603773585,0.6040188308055889,0.5402541703023306
53,20200921,ATL,MIA,5,4,54,31,8,34,9,1.0,0.5925925925925926,0.6041095890410959,0.5400476917843724
54,20200922,ATL,MIA,11,1,55,39,15,34,10,1.0,0.6,0.6185598211999161,0.5455784593866151
55,20200923,ATL,MIA,9,4,56,33,10,33,7,1.0,0.6071428571428571,0.6240789656610594,0.5475915260808768
56,20200924,ATL,MIA,2,4,57,33,6,38,9,0.0,0.5964912280701754,0.6196982511663438,0.5455256494090366
57,20200925,ATL,BOS,8,7,58,42,11,38,7,1.0,0.603448275862069,0.6184209159020294,0.544897162288206
58,20200926,ATL,BOS,2,8,59,32,6,36,8,0.0,0.5932203389830508,0.607359394703657,0.5403760090333487
59,20200927,ATL,BOS,1,9,60,34,7,42,15,0.0,0.5833333333333334,0.5935074100211715,0.5348755019528004
0,20200724,BAL,BOS,2,13,1,31,6,40,17,0.0,0.0,0.023121387283236993,0.016759150301551107
1,20200725,BAL,BOS,7,2,2,37,10,37,9,1.0,0.5,0.2647058823529412,0.283369033428992
2,20200726,BAL,BOS,7,4,3,33,10,34,7,1.0,0.6666666666666666,0.41491085899513774,0.42920853875472237
27,20200729,BAL,NYA,3,9,4,32,5,33,8,0.0,0.5,0.31528384279475985,0.35329417352501125
28,20200730,BAL,NYA,6,8,5,32,6,34,9,0.0,0.4,0.32535137948984905,0.3669310310620133
29,20200731,BAL,TBA,6,3,6,36,12,32,6,1.0,0.5,0.387187751813054,0.41962038212356273
30,20200801,BAL,TBA,5,4,7,38,8,40,8,1.0,0.5714285714285714,0.4120826709062003,0.44046112367490603
31,20200802,BAL,TBA,5,1,8,35,12,33,6,1.0,0.625,0.4647497926458391,0.47742427074094623
32,20200804,BAL,MIA,0,4,9,30,3,33,6,0.0,0.5555555555555556,0.421831869510665,0.45221939214908774
33,20200805,BAL,MIA,0,1,10,23,3,25,2,0.0,0.5,0.4118079372856443,0.44885220013495913
34,20200805,BAL,MIA,1,2,11,24,4,21,4,0.0,0.45454545454545453,0.4041237113402062,0.4466444394453406
35,20200806,BAL,MIA,7,8,12,36,10,33,11,0.0,0.4166666666666667,0.40819449166950017,0.4492013134314518
3,20200807,BAL,WAS,11,0,13,46,19,30,4,1.0,0.46153846153846156,0.5084027679706257,0.5045379367612013
4,20200808,BAL,WAS,5,3,14,32,5,32,7,1.0,0.5,0.5236088734663527,0.5124735064645907
5,20200809,BAL,WAS,6,2,15,34,8,31,6,1.0,0.5333333333333333,0.5517128160227646,0.5268156181354888
6,20200811,BAL,PHI,10,9,16,43,16,42,11,1.0,0.5625,0.5518082422203532,0.5269155429804273
7,20200812,BAL,PHI,5,4,17,38,11,34,10,1.0,0.5882352941176471,0.555046904315197,0.5281125323253485
8,20200813,BAL,PHI,11,4,18,39,15,35,8,1.0,0.6111111111111112,0.589167188478397,0.5454614569574111
36,20200814,BAL,WAS,3,15,19,32,6,44,19,0.0,0.5789473684210527,0.5203996669442131,0.510295514333537
37,20200815,BAL,WAS,7,3,20,36,13,31,6,1.0,0.6,0.5387764705882353,0.519310704723028
38,20200816,BAL,WAS,5,6,21,35,8,33,8,0.0,0.5714285714285714,0.5322245322245323,0.5158423982740713
39,20200817,BAL,TOR,2,7,22,30,5,36,9,0.0,0.5454545454545454,0.5088488645262333,0.5042837666401926
40,20200818,BAL,TOR,7,8,23,40,12,36,9,0.0,0.5217391304347826,0.5041493061533694,0.5019954972475047
41,20200819,BAL,TOR,2,5,24,36,10,37,11,0.0,0.5,0.49193600832412043,0.49618211250967276
42,20200820,BAL,BOS,1,7,25,31,5,39,12,0.0,0.48,0.468780487804878,0.4854087508463778
43,20200821,BAL,BOS,5,8,26,34,8,35,9,0.0,0.46153846153846156,0.4591760713004608,0.481055616758172
44,20200822,BAL,BOS,5,4,27,35,10,37,8,1.0,0.48148148148148145,0.46407526103587304,0.4835314176497714
45,20200823,BAL,BOS,5,4,28,32,10,33,6,1.0,0.5,0.4686719223771983,0.4858054556305224
9,20200825,BAL,TBA,2,4,29,34,7,32,7,0.0,0.4827586206896552,0.46251017796905897,0.48323972723627295
10,20200826,BAL,TBA,3,4,30,34,8,29,5,0.0,0.4666666666666667,0.46006389776357826,0.48236171584188253
11,20200828,BAL,TOR,4,5,31,36,10,36,8,0.0,0.45161290322580644,0.45800313643491897,0.4816333184191137
12,20200829,BAL,TOR,0,5,32,32,5,34,9,0.0,0.4375,0.4428629195309341,0.4753021845753849
13,20200830,BAL,TOR,5,6,33,35,12,30,7,0.0,0.42424242424242425,0.4417375879833185,0.4750004816500534
14,20200831,BAL,TOR,4,3,34,41,10,38,7,1.0,0.4411764705882353,0.445942034229475,0.47706462318424453
46,20200901,BAL,NYN,9,5,35,37,15,36,11,1.0,0.45714285714285713,0.4596037093868837,0.48296292407472685
47,20200902,BAL,NYN,4,9,36,36,10,39,14,0.0,0.4444444444444444,0.44722303895018645,0.47783205979940074
48,20200904,BAL,NYA,5,6,37,33,7,35,9,0.0,0.43243243243243246,0.4461034231609614,0.47751326258593757
49,20200904,BAL,NYA,6,3,38,26,8,26,4,1.0,0.4473684210526316,0.45523518376988814,0.48149434605375296
50,20200905,BAL,NYA,6,1,39,30,6,32,6,1.0,0.46153846153846156,0.46894193375352017,0.4872963112805806
51,20200906,BAL,NYA,5,1,40,32,9,32,4,1.0,0.475,0.47960033305578686,0.49174336142989983
15,20200908,BAL,NYN,11,2,41,41,14,32,6,1.0,0.4878048780487805,0.5024691207491495,0.5009942806291257
16,20200909,BAL,NYN,6,7,42,40,14,33,10,0.0,0.47619047619047616,0.5,0.5
17,20200911,BAL,NYA,0,6,43,24,2,25,9,0.0,0.46511627906976744,0.4858518897515183,0.49437996081190755
18,20200911,BAL,NYA,1,10,44,24,4,28,10,0.0,0.45454545454545453,0.4655581947743468,0.48638129184936263
19,20200912,BAL,NYA,1,2,45,36,4,31,5,0.0,0.4444444444444444,0.4635190005205622,0.4857272929340782
20,20200913,BAL,NYA,1,3,46,32,6,32,8,0.0,0.43478260869565216,0.459343444667021,0.4842440388760265
52,20200914,BAL,ATL,14,1,47,38,15,30,5,1.0,0.44680851063829785,0.4890603904746402,0.49577901256896323
53,20200915,BAL,ATL,1,5,48,30,4,38,13,0.0,0.4375,0.48056889717882956,0.49256177975064513
54,20200916,BAL,ATL,5,1,49,29,7,32,6,1.0,0.4489795918367347,0.4893402307419563,0.49595325642731564
55,20200917,BAL,TBA,1,3,50,22,3,24,4,0.0,0.44,0.48520408619256583,0.49443295938823417
56,20200917,BAL,TBA,6,10,51,31,10,25,10,0.0,0.43137254901960786,0.47751648957958887,0.49155212613299937
57,20200918,BAL,TBA,1,2,52,32,5,32,5,0.0,0.4230769230769231,0.4756242568370987,0.49092484502970596
58,20200919,BAL,TBA,1,3,53,32,6,35,9,0.0,0.41509433962264153,0.4717966630383572,0.48958633516732475
59,20200920,BAL,TBA,2,1,54,29,5,32,4,1.0,0.42592592592592593,0.47396556567805115,0.490473620049041
21,20200922,BAL,BOS,3,8,55,38,11,37,14,0.0,0.41818181818181815,0.4647497926458391,0.487146800053438
22,20200923,BAL,BOS,1,9,56,35,11,35,10,0.0,0.4107142857142857,0.45012468827930174,0.48187264472387187
23,20200924,BAL,BOS,13,1,57,42,18,30,7,1.0,0.42105263157894735,0.4738007793882643,0.49052096100928566
24,20200925,BAL,TOR,5,10,58,35,8,36,15,0.0,0.41379310344827586,0.4654330233760381,0.48751038936189134
25,20200926,BAL,TOR,2,5,59,35,9,31,5,0.0,0.4067796610169492,0.46049350817130674,0.4858062831292838
26,20200927,BAL,TOR,7,5,60,35,10,34,7,1.0,0.4166666666666667,0.4648323344395463,0.4874132388471084
