,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
10,20170414,ANA,KCA,1,7,7,1,11,10,30,29,4,8,0.0,1.0,1.0,0.4,0.4149108589951377,0.3958904109589041,0.4510705531197296,0.442293057786477,47,27,50,41,4.2727272727272725,2.7,4.545454545454546,4.1
11,20170415,ANA,KCA,2,3,3,2,12,11,33,29,6,6,0.0,1.0,1.0,0.4545454545454545,0.4098360655737705,0.4142208774583963,0.4498622820371796,0.4541885455784188,48,34,57,42,4.0,3.090909090909091,4.75,3.8181818181818183
12,20170416,ANA,KCA,0,1,1,0,13,12,28,31,2,6,0.0,1.0,1.0,0.5,0.4018646519852114,0.4272189349112426,0.447563885273428,0.4628876690642403,50,37,60,44,3.8461538461538463,3.0833333333333335,4.615384615384615,3.6666666666666665
13,20170417,ANA,HOU,0,3,3,0,14,13,32,29,5,9,0.0,1.0,1.0,0.6923076923076923,0.3790175864160097,0.5935074100211715,0.4371453058226816,0.5492678858763337,50,55,61,48,3.5714285714285716,4.230769230769231,4.357142857142857,3.6923076923076925
14,20170418,ANA,HOU,5,2,2,5,15,14,35,35,9,11,1.0,0.0,1.0,0.6428571428571429,0.4098360655737705,0.561710095178655,0.4544376641779967,0.5316313591731352,50,58,64,48,3.3333333333333335,4.142857142857143,4.266666666666667,3.4285714285714284
15,20170419,ANA,HOU,1,5,5,1,16,15,32,29,8,9,0.0,1.0,1.0,0.6666666666666666,0.3835147364559129,0.5916538299957989,0.4420835946621538,0.5461082485880225,55,60,66,53,3.4375,4.0,4.125,3.533333333333333
16,20170420,ANA,HOU,1,2,2,1,17,16,31,27,6,3,0.0,1.0,1.0,0.6875,0.3787596176264863,0.5974181527814746,0.4412458767469198,0.5476799583409205,56,65,71,54,3.2941176470588234,4.0625,4.176470588235294,3.375
17,20170421,ANA,TOR,7,8,8,7,18,16,51,50,11,12,0.0,1.0,1.0,0.25,0.3843483156610678,0.3451708036372573,0.4440662490522948,0.422327477071088,57,45,73,66,3.1666666666666665,2.8125,4.055555555555555,4.125
18,20170422,ANA,TOR,5,4,4,5,19,17,32,33,9,10,1.0,0.0,1.0,0.2352941176470588,0.3972134156515935,0.3481195756991321,0.4510713340946005,0.4249243670262573,64,53,81,73,3.3684210526315788,3.1176470588235294,4.2631578947368425,4.294117647058823
19,20170423,ANA,TOR,2,6,6,2,20,18,31,33,7,9,0.0,1.0,1.0,0.2777777777777778,0.3783966371415703,0.3827755810589256,0.4426616345286728,0.4435069972451016,69,57,85,78,3.45,3.1666666666666665,4.25,4.333333333333333
20,20170424,ANA,TOR,2,1,1,2,21,19,27,30,5,7,1.0,0.0,1.0,0.2631578947368421,0.3863553976654825,0.3785582255083179,0.4476834459824239,0.4428038873833482,71,63,91,80,3.380952380952381,3.3157894736842106,4.333333333333333,4.2105263157894735
21,20170425,ANA,OAK,2,1,1,2,22,20,35,35,5,5,1.0,0.0,1.0,0.5,0.3940731399747793,0.4226245634043766,0.4523294181314296,0.4635457785230333,73,76,92,88,3.3181818181818183,3.8,4.181818181818182,4.4
22,20170426,ANA,OAK,8,5,5,8,23,21,39,37,14,11,1.0,0.0,1.0,0.4761904761904761,0.4176923543321409,0.4118079372856443,0.463270946165742,0.458611762683168,75,77,93,90,3.260869565217391,3.6666666666666665,4.043478260869565,4.285714285714286
23,20170427,ANA,OAK,2,1,1,2,24,22,29,31,7,3,1.0,0.0,1.0,0.4545454545454545,0.4243509925995536,0.4078986322458405,0.466920838789775,0.4576544184187148,83,82,98,98,3.4583333333333335,3.727272727272727,4.083333333333333,4.454545454545454
24,20170428,ANA,TEX,6,3,3,6,25,23,37,32,10,7,1.0,0.0,1.0,0.4347826086956521,0.4431897243778432,0.5391554702495202,0.4754545224814572,0.5179799405379225,85,103,99,92,3.4,4.478260869565218,3.96,4.0
25,20170429,ANA,TEX,3,6,6,3,26,24,32,33,6,10,0.0,1.0,1.0,0.4583333333333333,0.4310243902439024,0.5515058254561442,0.4704152028802079,0.5234079393225625,91,106,102,98,3.5,4.416666666666667,3.923076923076923,4.083333333333333
26,20170430,ANA,TEX,5,2,2,5,27,25,36,31,10,5,1.0,0.0,1.0,0.44,0.4475138121546961,0.5363156157147574,0.4777938153507532,0.5162570042697187,94,112,108,101,3.4814814814814814,4.48,4.0,4.04
27,20170502,ANA,SEA,6,4,4,6,28,27,41,39,10,7,1.0,0.0,1.0,0.4074074074074074,0.458973398276508,0.4800875829022943,0.482785204628758,0.4911438588139748,99,119,110,122,3.5357142857142856,4.407407407407407,3.9285714285714284,4.518518518518518
28,20170503,ANA,SEA,7,8,8,7,29,28,37,34,11,12,0.0,1.0,1.0,0.4285714285714285,0.4573428613096106,0.4849658056858644,0.4821124075949908,0.4933403796410363,105,123,114,128,3.6206896551724137,4.392857142857143,3.9310344827586206,4.571428571428571
29,20170504,ANA,SEA,3,11,11,3,30,29,36,37,9,16,0.0,1.0,1.0,0.4482758620689655,0.427799702400207,0.514282799428688,0.4696840775959604,0.5062945763276541,112,131,122,135,3.7333333333333334,4.517241379310345,4.066666666666666,4.655172413793103
30,20170505,ANA,HOU,6,7,7,6,31,30,36,39,10,12,0.0,1.0,1.0,0.6666666666666666,0.4275868111328524,0.6203421944077625,0.4697104718615221,0.5518705063308997,115,140,133,109,3.7096774193548385,4.666666666666667,4.290322580645161,3.6333333333333333
31,20170506,ANA,HOU,2,1,1,2,32,31,29,33,5,9,1.0,0.0,1.0,0.6451612903225806,0.432133676092545,0.6154019048689349,0.4720446996907184,0.548927726206622,121,147,140,115,3.78125,4.741935483870968,4.375,3.7096774193548385
32,20170507,ANA,HOU,3,5,5,3,33,32,32,32,6,6,0.0,1.0,1.0,0.65625,0.4268659926865992,0.6191383004046656,0.4701140853239884,0.5500925858863986,123,148,141,117,3.727272727272727,4.625,4.2727272727272725,3.65625
33,20170508,ANA,OAK,2,3,3,2,34,32,42,37,9,6,0.0,1.0,1.0,0.46875,0.4246209666969029,0.3773476666749806,0.4695413329640748,0.4479525353019478,126,120,146,156,3.7058823529411766,3.75,4.294117647058823,4.875
34,20170509,ANA,OAK,7,3,3,7,35,33,33,32,8,7,1.0,0.0,1.0,0.4545454545454545,0.440973650463355,0.3683441219461265,0.4763558852826011,0.4443907697856279,128,123,149,158,3.657142857142857,3.727272727272727,4.257142857142857,4.787878787878788
35,20170510,ANA,OAK,1,3,3,1,36,34,31,28,4,5,0.0,1.0,1.0,0.4705882352941176,0.4349850662025822,0.3765187682421884,0.4742448232306089,0.4486358038126318,135,126,152,165,3.75,3.7058823529411766,4.222222222222222,4.852941176470588
36,20170511,ANA,DET,1,7,7,1,37,33,32,37,4,11,0.0,1.0,1.0,0.5151515151515151,0.4169684313420567,0.4969788795385261,0.467260385310758,0.498701683283685,136,158,155,165,3.675675675675676,4.787878787878788,4.1891891891891895,5.0
37,20170512,ANA,DET,7,0,0,7,38,34,36,30,13,4,1.0,0.0,1.0,0.5,0.4413793103448276,0.4763446128005039,0.4771711033989294,0.4899381347346895,137,165,162,166,3.6052631578947367,4.852941176470588,4.2631578947368425,4.882352941176471
38,20170513,ANA,DET,3,4,4,3,39,35,34,32,8,6,0.0,1.0,1.0,0.5142857142857142,0.4395199837282619,0.479718494381645,0.4766338490620255,0.4914648784526254,144,165,162,173,3.6923076923076925,4.714285714285714,4.153846153846154,4.942857142857143
39,20170514,ANA,DET,4,1,1,4,40,36,27,28,5,4,1.0,0.0,1.0,0.5,0.4498125863089366,0.4714518760195758,0.4808244116295754,0.4881218478930014,147,169,166,176,3.675,4.694444444444445,4.15,4.888888888888889
40,20170515,ANA,CHA,5,3,3,5,41,36,30,31,6,5,1.0,0.0,1.0,0.4722222222222222,0.4571342700428281,0.5170598784265319,0.4837466778637307,0.5067412764363655,151,146,167,139,3.682926829268293,4.055555555555555,4.073170731707317,3.861111111111111
41,20170516,ANA,CHA,7,6,6,7,42,37,42,42,13,11,1.0,0.0,1.0,0.4594594594594595,0.4617082283430359,0.5130696621535045,0.4855226124955623,0.505148062745121,156,149,170,144,3.7142857142857144,4.027027027027027,4.0476190476190474,3.891891891891892
42,20170517,ANA,CHA,12,8,8,12,43,38,35,40,13,15,1.0,0.0,1.0,0.4473684210526316,0.4749461081558909,0.5,0.4905073332287655,0.5,163,155,176,151,3.7906976744186047,4.078947368421052,4.093023255813954,3.973684210526316
43,20170519,ANA,NYN,0,3,3,0,44,40,32,30,6,6,0.0,1.0,1.0,0.425,0.4668872152940818,0.4475138121546961,0.4875802015727042,0.4783050754000457,175,195,184,220,3.977272727272727,4.875,4.181818181818182,5.5
44,20170520,ANA,NYN,5,7,7,5,45,41,32,30,8,7,0.0,1.0,1.0,0.4390243902439024,0.4626192243988806,0.4535887749595251,0.4860220814741949,0.480941264293291,175,198,187,220,3.888888888888889,4.829268292682927,4.155555555555556,5.365853658536586
45,20170521,ANA,NYN,12,5,5,12,46,42,36,33,12,7,1.0,0.0,1.0,0.4285714285714285,0.4821029229059047,0.4398168925590162,0.4933141202575861,0.4753079183841223,180,205,194,225,3.9130434782608696,4.880952380952381,4.217391304347826,5.357142857142857
46,20170522,ANA,TBA,3,2,2,3,47,47,29,32,5,7,1.0,0.0,1.0,0.4893617021276595,0.4848519623594216,0.5479660547919933,0.4943899480004414,0.5180600817022942,192,216,199,195,4.085106382978723,4.595744680851064,4.23404255319149,4.148936170212766
47,20170523,ANA,TBA,4,0,0,4,48,48,32,29,9,3,1.0,0.0,1.0,0.4791666666666667,0.495000124996875,0.5380400326057422,0.4981654650281295,0.5141775154999474,195,218,201,198,4.0625,4.541666666666667,4.1875,4.125
48,20170524,ANA,TBA,2,5,5,2,49,49,31,29,4,7,0.0,1.0,1.0,0.4897959183673469,0.4877168415080218,0.5444085609502436,0.4955227187256287,0.5164461273863903,199,218,201,202,4.061224489795919,4.448979591836735,4.1020408163265305,4.122448979591836
49,20170525,ANA,TBA,0,4,4,0,50,50,31,32,6,9,0.0,1.0,1.0,0.5,0.4781126850569815,0.553212732835901,0.4920878402260601,0.5195535376433164,201,223,206,204,4.02,4.46,4.12,4.08
50,20170526,ANA,MIA,5,8,8,5,51,46,37,36,9,14,0.0,1.0,1.0,0.3695652173913043,0.4717207647843486,0.4049832651543325,0.4897970652612677,0.462959201116302,201,190,210,235,3.9411764705882355,4.130434782608695,4.117647058823529,5.108695652173913
51,20170527,ANA,MIA,5,2,2,5,52,47,35,32,8,8,1.0,0.0,1.0,0.3617021276595745,0.479127430828338,0.3999000249937515,0.4925200890155158,0.4612293230292561,206,198,218,240,3.9615384615384617,4.212765957446808,4.1923076923076925,5.1063829787234045
52,20170528,ANA,MIA,2,9,9,2,53,48,30,34,4,12,0.0,1.0,1.0,0.375,0.4638482772722626,0.4172413793103448,0.4870780391661525,0.4682219437016529,211,200,220,245,3.981132075471698,4.166666666666667,4.150943396226415,5.104166666666667
53,20170529,ANA,ATL,3,6,6,3,54,49,33,34,7,8,0.0,1.0,1.0,0.4489795918367347,0.4579460350801425,0.4267136874586731,0.4850329020741419,0.4719074818702825,213,214,229,252,3.9444444444444446,4.36734693877551,4.2407407407407405,5.142857142857143
54,20170530,ANA,ATL,9,3,3,9,55,50,38,31,10,7,1.0,0.0,1.0,0.44,0.4719443641685855,0.4164036005861419,0.4900552801852627,0.4680330845731714,216,220,235,255,3.9272727272727272,4.4,4.2727272727272725,5.1
55,20170531,ANA,ATL,2,1,1,2,56,51,28,32,6,6,1.0,0.0,1.0,0.4313725490196078,0.4742659917165209,0.4149108589951377,0.4909557969398102,0.4677593727226561,225,223,238,264,4.017857142857143,4.372549019607843,4.25,5.176470588235294
56,20170601,ANA,MIN,2,4,4,2,57,50,34,35,9,8,0.0,1.0,1.0,0.54,0.4703650551618979,0.4564240170490332,0.4896486155920388,0.4834934331991019,227,226,239,249,3.982456140350877,4.52,4.192982456140351,4.98
57,20170602,ANA,MIN,5,11,11,5,58,51,34,42,9,15,0.0,1.0,1.0,0.5490196078431373,0.4590851163726608,0.4698463803522169,0.4856999093303487,0.4886120389698245,229,230,243,251,3.9482758620689653,4.509803921568627,4.189655172413793,4.921568627450981
58,20170603,ANA,MIN,7,2,2,7,59,52,34,32,12,6,1.0,0.0,1.0,0.5384615384615384,0.4698463803522169,0.4605359621893962,0.4895176390592583,0.4851722549248059,234,241,254,256,3.9661016949152543,4.634615384615385,4.305084745762712,4.923076923076923
59,20170604,ANA,MIN,2,3,3,2,60,53,30,34,7,8,0.0,1.0,1.0,0.5471698113207547,0.4681598350907793,0.4628693370863004,0.4890038193291436,0.486163052856651,241,243,256,263,4.016666666666667,4.584905660377358,4.266666666666667,4.962264150943396
60,20170606,ANA,DET,5,3,3,5,61,57,30,34,6,10,1.0,0.0,1.0,0.4912280701754385,0.4725696898915081,0.4982174744695318,0.4905757299630485,0.4993463949668116,243,277,259,276,3.9836065573770494,4.859649122807017,4.245901639344262,4.842105263157895
61,20170607,ANA,DET,0,4,4,0,62,58,28,31,3,7,0.0,1.0,1.0,0.5,0.4650234386813851,0.5053095848186596,0.4880604124948879,0.5019317009069283,248,280,262,281,4.0,4.827586206896552,4.225806451612903,4.844827586206897
62,20170608,ANA,DET,11,4,4,11,63,59,39,40,15,15,1.0,0.0,1.0,0.4915254237288136,0.4792150363263586,0.4931037762769903,0.492917549115656,0.4974965393748644,248,284,266,281,3.9365079365079363,4.813559322033898,4.222222222222222,4.762711864406779
63,20170609,ANA,HOU,9,4,4,9,64,62,36,33,13,8,1.0,0.0,1.0,0.6935483870967742,0.488931245745405,0.6705862677477769,0.4962372520388957,0.5623855238743436,259,337,270,230,4.046875,5.435483870967742,4.21875,3.7096774193548385
64,20170610,ANA,HOU,1,3,3,1,65,63,29,30,2,10,0.0,1.0,1.0,0.6984126984126984,0.4853511301898182,0.672608221171335,0.4950530341471787,0.5627368467194153,268,341,274,239,4.123076923076923,5.412698412698413,4.2153846153846155,3.7936507936507935
65,20170611,ANA,HOU,12,6,6,12,66,64,37,37,12,10,1.0,0.0,1.0,0.6875,0.4964539453002201,0.6585879873551106,0.4988020408220954,0.5572835274216631,269,344,277,240,4.075757575757576,5.375,4.196969696969697,3.75
66,20170612,ANA,NYA,3,5,5,3,67,61,32,38,5,11,0.0,1.0,1.0,0.6229508196721312,0.4930073349633251,0.6881473328143037,0.4976482422365643,0.5706546295348073,281,353,283,238,4.1940298507462686,5.786885245901639,4.223880597014926,3.901639344262295
67,20170613,ANA,NYA,3,2,2,3,68,62,41,41,10,7,1.0,0.0,1.0,0.6129032258064516,0.4948008337888736,0.6852212164791472,0.4982618352826849,0.5689866656987942,284,358,288,241,4.176470588235294,5.774193548387097,4.235294117647059,3.8870967741935485
68,20170614,ANA,NYA,7,5,5,7,69,63,35,36,12,14,1.0,0.0,1.0,0.6031746031746031,0.4983022120246049,0.6789365323657416,0.4994337857266622,0.5662200505179276,287,360,290,244,4.159420289855072,5.714285714285714,4.202898550724638,3.873015873015873
69,20170615,ANA,KCA,2,7,7,2,70,65,32,42,6,15,0.0,1.0,1.0,0.4769230769230769,0.4899675651493121,0.4454190515398202,0.4966666357326576,0.4814878464214242,294,252,295,287,4.2,3.876923076923077,4.214285714285714,4.415384615384616
70,20170616,ANA,KCA,1,3,3,1,71,66,30,36,3,10,0.0,1.0,1.0,0.4848484848484848,0.4867133098645949,0.4494055412978578,0.4956121462147882,0.482961427548587,296,259,302,289,4.169014084507042,3.9242424242424243,4.253521126760563,4.378787878787879
71,20170617,ANA,KCA,9,0,0,9,72,67,35,30,13,2,1.0,0.0,1.0,0.4776119402985074,0.5016366568270823,0.4343319940523268,0.5005383817908943,0.4779254537474716,297,262,305,290,4.125,3.91044776119403,4.236111111111111,4.3283582089552235
72,20170618,ANA,KCA,3,7,7,3,73,68,35,35,12,10,0.0,1.0,1.0,0.4852941176470588,0.4951691948658109,0.442399046250726,0.4984159411289056,0.4807253180774244,306,262,305,299,4.191780821917808,3.8529411764705883,4.178082191780822,4.397058823529412
73,20170620,ANA,NYA,8,3,3,8,74,68,40,30,14,4,1.0,0.0,1.0,0.5588235294117647,0.5031645252711378,0.650396141170308,0.5010348396857616,0.5539224122670104,309,383,312,275,4.175675675675675,5.632352941176471,4.216216216216216,4.044117647058823
74,20170621,ANA,NYA,4,8,8,4,75,69,32,34,7,12,0.0,1.0,1.0,0.5652173913043478,0.4968944398900516,0.6533364196881378,0.4989867311227002,0.5548634628386115,317,386,315,283,4.226666666666667,5.594202898550725,4.2,4.101449275362318
75,20170622,ANA,NYA,10,5,5,10,76,70,36,34,11,8,1.0,0.0,1.0,0.5571428571428572,0.5045522577079832,0.6434703528555838,0.5014839079212131,0.5510450877270162,321,394,323,287,4.223684210526316,5.628571428571429,4.25,4.1
76,20170623,ANA,BOS,4,9,9,4,77,73,35,33,10,10,0.0,1.0,1.0,0.5616438356164384,0.4970238358858074,0.5532829750145264,0.4990316595645188,0.5178008491403305,331,336,328,306,4.298701298701299,4.602739726027397,4.259740259740259,4.191780821917808
77,20170624,ANA,BOS,6,3,3,6,78,74,35,33,9,6,1.0,0.0,1.0,0.5540540540540541,0.5014684256148628,0.5480811006517017,0.5004760820167944,0.5159913850582996,335,345,337,310,4.294871794871795,4.662162162162162,4.32051282051282,4.1891891891891895
78,20170625,ANA,BOS,4,2,2,4,79,75,34,33,10,8,1.0,0.0,1.0,0.5466666666666666,0.5043667289577056,0.5446865273454868,0.5014090698542025,0.5147816655079239,341,348,340,316,4.3164556962025316,4.64,4.30379746835443,4.213333333333333
79,20170626,ANA,LAN,4,0,0,4,80,78,32,31,8,5,1.0,0.0,1.0,0.6538461538461539,0.5101292065419973,0.6902102001507412,0.5032508918039115,0.5644882574930082,345,406,342,268,4.3125,5.205128205128205,4.275,3.4358974358974357
80,20170627,ANA,LAN,0,4,4,0,81,79,31,27,5,4,0.0,1.0,1.0,0.6582278481012658,0.504316466335703,0.6943870722559111,0.5013776964025127,0.5656853451883298,349,406,342,272,4.308641975308642,5.139240506329114,4.222222222222222,3.4430379746835444
81,20170628,ANA,LAN,3,2,2,3,82,80,35,30,8,4,1.0,0.0,1.0,0.65,0.5057140991314569,0.6917907315105005,0.5018148199036033,0.5643952702910859,349,410,346,272,4.2560975609756095,5.125,4.219512195121951,3.4
82,20170629,ANA,LAN,2,6,6,2,83,81,33,36,6,9,0.0,1.0,1.0,0.654320987654321,0.5,0.6948574882781275,0.5,0.565287583656238,352,412,348,275,4.240963855421687,5.08641975308642,4.192771084337349,3.3950617283950617
83,20170630,ANA,SEA,0,10,10,0,84,81,30,41,5,17,0.0,1.0,1.0,0.4938271604938271,0.4860751245093324,0.5025188757058562,0.4956050453736454,0.5008352650872925,354,388,354,396,4.214285714285714,4.790123456790123,4.214285714285714,4.888888888888889
84,20170701,ANA,SEA,4,0,0,4,85,82,29,29,7,3,1.0,0.0,1.0,0.4878048780487805,0.4916903245607305,0.4974937500785166,0.4973911950420006,0.4991735281367279,354,398,364,396,4.1647058823529415,4.853658536585366,4.2823529411764705,4.829268292682927
85,20170702,ANA,SEA,3,5,5,3,86,83,30,33,6,7,0.0,1.0,1.0,0.4939759036144578,0.4890424118702201,0.5,0.4965717388212796,0.5,358,398,364,400,4.162790697674419,4.795180722891566,4.232558139534884,4.819277108433735
86,20170703,ANA,MIN,5,9,9,5,87,82,37,36,12,13,0.0,1.0,1.0,0.5121951219512195,0.4838751625487646,0.4321614491787844,0.4949600090309828,0.4774334008159633,361,367,369,426,4.149425287356322,4.475609756097561,4.241379310344827,5.195121951219512
87,20170704,ANA,MIN,4,5,5,4,88,83,33,31,9,11,0.0,1.0,1.0,0.5180722891566265,0.4827408679462179,0.4341120740700867,0.4946217734570954,0.4781707034769405,366,376,378,431,4.159090909090909,4.530120481927711,4.295454545454546,5.192771084337349
88,20170705,ANA,MIN,2,1,1,2,89,84,31,34,7,7,1.0,0.0,1.0,0.5119047619047619,0.4841309823677582,0.4331464292817007,0.4950814084970857,0.4779748694012745,370,381,383,435,4.157303370786517,4.535714285714286,4.303370786516854,5.178571428571429
89,20170707,ANA,TEX,0,10,10,0,90,86,27,34,3,12,0.0,1.0,1.0,0.4883720930232558,0.4713030447517199,0.5341180252812336,0.4911224216448089,0.511161079174195,372,429,384,410,4.133333333333334,4.988372093023256,4.266666666666667,4.767441860465116
90,20170708,ANA,TEX,2,5,5,2,91,87,33,32,7,10,0.0,1.0,1.0,0.4942528735632184,0.4676922665400549,0.5373310074138683,0.4900396250425476,0.5121638198030176,372,439,394,410,4.087912087912088,5.045977011494253,4.329670329670329,4.712643678160919
91,20170709,ANA,TEX,3,0,0,3,92,88,29,26,5,2,1.0,0.0,1.0,0.4886363636363636,0.4716722530116483,0.533721751890427,0.491313839014765,0.510923982311461,374,444,399,412,4.065217391304348,5.045454545454546,4.336956521739131,4.681818181818182
92,20170714,ANA,TBA,1,2,2,1,93,91,35,33,5,4,0.0,1.0,1.0,0.5274725274725275,0.4705006832737869,0.5201578759329224,0.4909995490459129,0.5063662384218812,377,428,399,412,4.053763440860215,4.7032967032967035,4.290322580645161,4.527472527472527
93,20170715,ANA,TBA,3,6,6,3,94,92,33,39,8,14,0.0,1.0,1.0,0.532608695652174,0.46704095749815,0.5234612503855135,0.4899695410542677,0.5073871795056879,378,430,401,413,4.0212765957446805,4.673913043478261,4.26595744680851,4.489130434782608
94,20170716,ANA,TBA,4,3,3,4,95,93,30,32,8,9,1.0,0.0,1.0,0.5268817204301075,0.4685845254089939,0.5221079266690326,0.4904738810211236,0.506933983183189,381,436,407,416,4.010526315789473,4.688172043010753,4.28421052631579,4.473118279569892
95,20170718,ANA,WAS,3,4,4,3,96,93,30,37,4,12,0.0,1.0,1.0,0.6129032258064516,0.4676150835559421,0.6200145766692311,0.4902131248714881,0.5392442154232294,385,521,410,408,4.010416666666667,5.602150537634409,4.270833333333333,4.387096774193548
96,20170719,ANA,WAS,7,0,0,7,97,94,32,28,9,1,1.0,0.0,1.0,0.6063829787234043,0.4765271622773127,0.612025340347153,0.4929349130846797,0.5364026825752961,388,525,414,411,4.0,5.585106382978723,4.268041237113402,4.372340425531915
97,20170721,ANA,BOS,2,6,6,2,98,98,33,35,7,9,0.0,1.0,1.0,0.5612244897959183,0.4718705184590834,0.5796279765494946,0.4915564822819828,0.5244295043036115,395,459,414,394,4.030612244897959,4.683673469387755,4.224489795918367,4.020408163265306
98,20170722,ANA,BOS,7,3,3,7,99,99,34,32,10,6,1.0,0.0,1.0,0.5555555555555556,0.4770375133349895,0.5742135578201152,0.4931255248517747,0.5226886442282244,397,465,420,396,4.01010101010101,4.696969696969697,4.242424242424242,4.0
99,20170723,ANA,BOS,3,2,2,3,100,100,29,32,5,6,1.0,0.0,1.0,0.55,0.4783755061021041,0.5726714644212622,0.4935524658586369,0.5221202915415764,404,468,423,403,4.04,4.68,4.23,4.03
100,20170725,ANA,CLE,7,11,11,7,101,98,43,39,13,13,0.0,1.0,1.0,0.5408163265306123,0.474134973941332,0.6018123484089052,0.4922826778227087,0.531434055293645,407,466,425,381,4.02970297029703,4.755102040816326,4.207920792079208,3.8877551020408165
101,20170726,ANA,CLE,4,10,10,4,102,99,36,37,12,17,0.0,1.0,1.0,0.5454545454545454,0.4676265924419227,0.6068295154196294,0.4903453855203392,0.532987251159862,414,477,436,388,4.0588235294117645,4.818181818181818,4.2745098039215685,3.919191919191919
102,20170727,ANA,CLE,1,2,2,1,103,100,32,26,7,5,0.0,1.0,1.0,0.55,0.4665887074269464,0.6075691744797622,0.4900805361423273,0.5330648925047169,418,487,446,392,4.058252427184466,4.87,4.330097087378641,3.92
103,20170728,ANA,TOR,7,2,2,7,104,103,38,33,11,6,1.0,0.0,1.0,0.4660194174757281,0.4726232889555597,0.4092633746463724,0.4918965081813599,0.4722803795313997,419,420,448,500,4.028846153846154,4.077669902912621,4.3076923076923075,4.854368932038835
104,20170729,ANA,TOR,6,5,5,6,105,104,33,34,7,8,1.0,0.0,1.0,0.4615384615384615,0.474087321446263,0.4092700752865332,0.492345034733535,0.4723416294739926,426,422,450,507,4.057142857142857,4.0576923076923075,4.285714285714286,4.875
105,20170730,ANA,TOR,10,11,11,10,106,105,37,34,14,12,0.0,1.0,1.0,0.4666666666666667,0.4735867351885969,0.4122370657515584,0.492186753387664,0.4732403835677478,432,427,455,513,4.0754716981132075,4.066666666666666,4.2924528301886795,4.885714285714286
106,20170801,ANA,PHI,7,1,1,7,107,104,35,34,13,8,1.0,0.0,1.0,0.375,0.4803569301150849,0.4160024668055802,0.4942081491767742,0.4745726172539285,442,421,466,493,4.130841121495327,4.048076923076923,4.355140186915888,4.740384615384615
