,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
17,20100423,ANA,NYA,6,4,4,6,18,16,32,35,12,8,1.0,0.0,1.0,0.6875,0.4131648317568615,0.6823118330342809,0.4570728378637362,0.595741805305862,67,81,83,52,3.7222222222222223,5.0625,4.611111111111111,3.25
18,20100424,ANA,NYA,1,7,7,1,19,17,31,38,7,14,0.0,1.0,1.0,0.7058823529411765,0.3826159865846841,0.7085809962327334,0.4425232039273411,0.6088728209538842,73,85,87,58,3.8421052631578947,5.0,4.578947368421052,3.411764705882353
19,20100425,ANA,NYA,8,4,4,8,20,18,30,28,7,3,1.0,0.0,1.0,0.6666666666666666,0.4118079372856443,0.672455308281649,0.4574694712731055,0.5877674511606021,74,92,94,59,3.7,5.111111111111111,4.7,3.2777777777777777
20,20100426,ANA,CLE,5,2,2,5,21,19,35,36,15,8,1.0,0.0,1.0,0.4210526315789473,0.4308156411861802,0.3267318317042074,0.4672799728761627,0.4161897759070835,82,60,98,84,3.9047619047619047,3.1578947368421053,4.666666666666667,4.421052631578948
21,20100427,ANA,CLE,2,9,9,2,22,20,35,40,9,18,0.0,1.0,1.0,0.45,0.4000100999899,0.3783966371415703,0.4529048211838028,0.4426616345286728,87,62,100,89,3.9545454545454546,3.1,4.545454545454546,4.45
22,20100428,ANA,CLE,4,3,3,4,23,21,31,31,6,8,1.0,0.0,1.0,0.4285714285714285,0.4081064502430048,0.3776291290255844,0.4574305792300504,0.4431516495108841,89,71,109,91,3.869565217391304,3.380952380952381,4.739130434782608,4.333333333333333
23,20100430,ANA,DET,6,10,10,6,24,24,37,41,10,16,0.0,1.0,1.0,0.5833333333333334,0.3970427385051651,0.5300158268614965,0.4523058310139756,0.5139709880474631,93,110,112,107,3.875,4.583333333333333,4.666666666666667,4.458333333333333
24,20100501,ANA,DET,2,3,3,2,25,25,34,32,11,7,0.0,1.0,1.0,0.6,0.3949895454193448,0.5335755096282712,0.4521260196151215,0.5153701068938829,99,120,122,113,3.96,4.8,4.88,4.52
25,20100502,ANA,DET,1,5,5,1,26,26,31,35,4,11,0.0,1.0,1.0,0.6153846153846154,0.3810430706123645,0.5490616621983915,0.4463611278563066,0.5221567041596297,101,123,125,115,3.8846153846153846,4.730769230769231,4.8076923076923075,4.423076923076923
26,20100503,ANA,BOS,8,17,17,8,27,26,36,43,12,20,0.0,1.0,1.0,0.4615384615384615,0.3589545818624106,0.4597722705961152,0.4354719708587233,0.4812540625415258,102,114,130,134,3.7777777777777777,4.384615384615385,4.814814814814815,5.153846153846154
27,20100504,ANA,BOS,1,5,5,1,28,27,29,34,5,11,0.0,1.0,1.0,0.4814814814814814,0.3478052223006351,0.4749261779432533,0.4310618939024087,0.4885018841406615,110,131,147,142,3.9285714285714284,4.851851851851852,5.25,5.2592592592592595
28,20100505,ANA,BOS,1,3,3,1,29,28,28,32,2,11,0.0,1.0,1.0,0.5,0.3430227788564084,0.4823376688219287,0.4298523473156447,0.4920351470072452,111,136,152,143,3.8275862068965516,4.857142857142857,5.241379310344827,5.107142857142857
29,20100506,ANA,BOS,6,11,11,6,30,29,35,36,9,11,0.0,1.0,1.0,0.5172413793103449,0.3356798457087753,0.5,0.4264702318469787,0.5,112,139,155,144,3.7333333333333334,4.793103448275862,5.166666666666667,4.9655172413793105
30,20100507,ANA,SEA,8,0,0,8,31,29,31,28,5,2,1.0,0.0,1.0,0.3793103448275862,0.3655369312948978,0.3689956331877729,0.4410715995119572,0.4457970499278129,118,91,166,111,3.806451612903226,3.1379310344827585,5.354838709677419,3.8275862068965516
31,20100508,ANA,SEA,4,3,3,4,32,30,40,34,12,7,1.0,0.0,1.0,0.3666666666666666,0.3717472118959107,0.3687043605257667,0.444515186735844,0.4461935930734066,126,91,166,119,3.9375,3.033333333333333,5.1875,3.966666666666667
32,20100509,ANA,SEA,1,8,8,1,33,31,32,33,5,12,0.0,1.0,1.0,0.3870967741935484,0.3539080222726335,0.4035686578743211,0.4369935777699994,0.4611125363927946,130,94,169,123,3.9393939393939394,3.032258064516129,5.121212121212121,3.967741935483871
33,20100510,ANA,TBA,5,4,4,5,34,32,36,44,8,12,1.0,0.0,1.0,0.6875,0.3608482743820356,0.763745932264674,0.4406349808857886,0.6195200595322908,131,174,177,94,3.8529411764705883,5.4375,5.205882352941177,2.9375
34,20100511,ANA,TBA,2,7,7,2,35,33,34,35,8,12,0.0,1.0,1.0,0.696969696969697,0.3501507685518864,0.7703822086165759,0.4363667073985018,0.6221833660048302,136,178,181,99,3.8857142857142857,5.393939393939394,5.171428571428572,3.0
35,20100512,ANA,TBA,3,4,4,3,36,34,33,36,8,8,0.0,1.0,1.0,0.7058823529411765,0.3503568596352101,0.7675827835915509,0.4370751417096563,0.6195076179952249,138,185,188,101,3.8333333333333335,5.4411764705882355,5.222222222222222,2.9705882352941178
36,20100514,ANA,OAK,4,0,0,4,37,36,29,30,7,4,1.0,0.0,1.0,0.5,0.3631950802397692,0.4796003330557868,0.4434065245380588,0.4919299710424539,141,144,192,146,3.810810810810811,4.0,5.1891891891891895,4.055555555555555
37,20100515,ANA,OAK,12,3,3,12,38,37,37,35,15,11,1.0,0.0,1.0,0.4864864864864865,0.3932890831923923,0.45157043445552,0.4563464649769049,0.4808233344845198,145,144,192,150,3.8157894736842106,3.891891891891892,5.052631578947368,4.054054054054054
38,20100516,ANA,OAK,4,0,0,4,39,38,29,30,7,4,1.0,0.0,1.0,0.4736842105263157,0.4053576455134019,0.4395199837282619,0.4618307302147186,0.4762878435138256,157,147,195,162,4.0256410256410255,3.8684210526315788,5.0,4.2631578947368425
39,20100517,ANA,TEX,3,4,4,3,40,39,32,30,5,9,0.0,1.0,1.0,0.5384615384615384,0.4044693745582507,0.5224605678233438,0.4617999277671238,0.5089716329443179,161,178,195,171,4.025,4.564102564102564,4.875,4.384615384615385
40,20100518,ANA,TEX,7,8,8,7,41,40,35,33,9,12,0.0,1.0,1.0,0.55,0.4056179775280898,0.5242444925284269,0.462358172387922,0.5096608536033963,164,182,199,174,4.0,4.55,4.853658536585366,4.35
41,20100519,ANA,CHA,3,2,2,3,42,39,29,31,3,6,1.0,0.0,1.0,0.4102564102564102,0.4093730140487039,0.4279147513581279,0.4642392924430355,0.4713121171719233,171,158,207,182,4.071428571428571,4.051282051282051,4.928571428571429,4.666666666666667
42,20100520,ANA,CHA,6,5,5,6,43,40,35,37,11,12,1.0,0.0,1.0,0.4,0.4143434446774771,0.42735378143346,0.4664102894034821,0.4712399767693594,174,160,209,185,4.046511627906977,4.0,4.8604651162790695,4.625
43,20100521,ANA,SLN,5,9,9,5,44,43,33,34,8,11,0.0,1.0,1.0,0.5813953488372093,0.4076637206089049,0.5981353480147886,0.4638500522598787,0.5367742047990208,180,174,214,145,4.090909090909091,4.046511627906977,4.863636363636363,3.372093023255814
44,20100522,ANA,SLN,10,7,7,10,45,44,38,36,13,8,1.0,0.0,1.0,0.5681818181818182,0.4182018146824305,0.5850891410048622,0.4680770949155862,0.5318348301788177,185,183,223,150,4.111111111111111,4.159090909090909,4.955555555555556,3.409090909090909
45,20100523,ANA,SLN,5,6,6,5,46,45,40,35,9,7,0.0,1.0,1.0,0.5777777777777777,0.4179903026249791,0.5852439786109291,0.4681571186106315,0.5317706869766363,195,190,230,160,4.239130434782608,4.222222222222222,5.0,3.5555555555555554
46,20100524,ANA,TOR,0,6,6,0,47,47,30,33,3,6,0.0,1.0,1.0,0.574468085106383,0.4058276855647092,0.589772342790855,0.4636448723503923,0.5348680553910264,200,241,236,206,4.25531914893617,5.127659574468085,5.0212765957446805,4.382978723404255
47,20100525,ANA,TOR,8,3,3,8,48,48,33,32,12,4,1.0,0.0,1.0,0.5625,0.4188635769539834,0.5771219620299919,0.468913284315761,0.5297303062670707,200,247,242,206,4.166666666666667,5.145833333333333,5.041666666666667,4.291666666666667
48,20100526,ANA,TOR,6,5,5,6,49,49,31,33,8,6,1.0,0.0,1.0,0.5510204081632653,0.4228780379700081,0.5732863125413269,0.4706151763147365,0.5280925181297176,208,250,245,214,4.244897959183674,5.1020408163265305,5.0,4.36734693877551
49,20100528,ANA,SEA,3,8,8,3,50,47,33,36,5,11,0.0,1.0,1.0,0.4042553191489361,0.4143225431796785,0.4423417290673928,0.4674570011353535,0.4790976471733194,214,163,250,189,4.28,3.4680851063829787,5.0,4.0212765957446805
50,20100529,ANA,SEA,5,1,1,5,51,48,36,34,8,4,1.0,0.0,1.0,0.3958333333333333,0.4235294117647059,0.4325588876054567,0.4712252898760357,0.4756927042038396,217,171,258,192,4.254901960784314,3.5625,5.0588235294117645,4.0
51,20100530,ANA,SEA,9,7,7,9,52,49,33,37,10,13,1.0,0.0,1.0,0.3877551020408163,0.4299249901302803,0.4302133544584234,0.4737039804666011,0.4748260511513308,222,172,259,197,4.269230769230769,3.510204081632653,4.980769230769231,4.020408163265306
52,20100531,ANA,KCA,7,1,1,7,53,52,38,34,11,8,1.0,0.0,1.0,0.4038461538461538,0.442763008762399,0.42260046413009,0.4786956776557686,0.4710705271615698,231,224,266,256,4.3584905660377355,4.3076923076923075,5.018867924528302,4.923076923076923
53,20100601,ANA,KCA,3,6,6,3,54,53,33,32,7,10,0.0,1.0,1.0,0.4150943396226415,0.4379835608174345,0.4299249901302803,0.477029311905134,0.4739867538869571,238,225,267,263,4.407407407407407,4.245283018867925,4.944444444444445,4.962264150943396
54,20100602,ANA,KCA,7,2,2,7,55,54,40,31,14,7,1.0,0.0,1.0,0.4074074074074074,0.4485119850651576,0.421439550373395,0.4810590388478009,0.4709528847055743,241,231,273,266,4.381818181818182,4.277777777777778,4.963636363636364,4.925925925925926
55,20100603,ANA,KCA,5,4,4,5,56,55,37,33,12,7,1.0,0.0,1.0,0.4,0.451244272118435,0.4208897514480753,0.4821655481358625,0.4709031521316176,248,233,275,273,4.428571428571429,4.236363636363636,4.910714285714286,4.963636363636364
56,20100604,ANA,SEA,7,1,1,7,57,54,32,33,8,9,1.0,0.0,1.0,0.4074074074074074,0.4630136986301369,0.4427723901882487,0.4865645233489694,0.4800361619858826,253,196,279,214,4.43859649122807,3.6296296296296298,4.894736842105263,3.962962962962963
57,20100605,ANA,SEA,11,2,2,11,58,55,37,33,12,8,1.0,0.0,1.0,0.4,0.4801163664890661,0.4238801177415038,0.4928074275017172,0.4734096466911363,260,197,280,221,4.482758620689655,3.581818181818182,4.827586206896552,4.0181818181818185
58,20100606,ANA,SEA,9,4,4,9,59,56,47,38,18,12,1.0,0.0,1.0,0.3928571428571428,0.4894004844066019,0.4150367610031221,0.4961787748710054,0.4703208112927073,271,199,282,232,4.593220338983051,3.5535714285714284,4.779661016949152,4.142857142857143
59,20100607,ANA,OAK,4,2,2,4,60,59,33,35,6,7,1.0,0.0,1.0,0.5084745762711864,0.4930073349633251,0.467248322147651,0.4974956985081857,0.4886718317012107,280,234,286,248,4.666666666666667,3.9661016949152543,4.766666666666667,4.203389830508475
60,20100608,ANA,OAK,1,10,10,1,61,60,35,42,8,18,0.0,1.0,1.0,0.5166666666666667,0.4777126254932982,0.4859747038747239,0.4920454327122464,0.4951692577119678,284,236,288,252,4.655737704918033,3.933333333333333,4.721311475409836,4.2
61,20100609,ANA,OAK,7,1,1,7,62,61,41,32,16,7,1.0,0.0,1.0,0.5081967213114754,0.4881573297455128,0.4743758212877792,0.4957975291493808,0.4912121488375791,285,246,298,253,4.596774193548387,4.032786885245901,4.806451612903226,4.147540983606557
62,20100610,ANA,OAK,1,6,6,1,63,62,31,33,6,9,0.0,1.0,1.0,0.5161290322580645,0.479941187651643,0.4844395670930144,0.4929204801455468,0.4946944487365004,292,247,299,260,4.634920634920635,3.9838709677419355,4.746031746031746,4.193548387096774
63,20100611,ANA,LAN,10,1,1,10,64,61,39,31,13,5,1.0,0.0,1.0,0.5901639344262295,0.4950740111623392,0.5088488645262333,0.498268682457436,0.5031284172135269,293,284,305,270,4.578125,4.655737704918033,4.765625,4.426229508196721
64,20100612,ANA,LAN,4,2,2,4,65,62,34,32,9,5,1.0,0.0,1.0,0.5806451612903226,0.4983739880388974,0.5052537954301487,0.499431955173822,0.5018457810943627,303,285,306,280,4.661538461538462,4.596774193548387,4.707692307692308,4.516129032258065
65,20100613,ANA,LAN,6,5,5,6,66,63,35,34,12,9,1.0,0.0,1.0,0.5714285714285714,0.5,0.5034363855364776,0.5,0.5012028791638911,307,287,308,284,4.651515151515151,4.555555555555555,4.666666666666667,4.507936507936508
66,20100614,ANA,MIL,2,12,12,2,67,64,31,38,4,12,0.0,1.0,1.0,0.421875,0.4843788137661703,0.4387621201603332,0.4945729470835553,0.4778113685472738,313,301,313,352,4.6716417910447765,4.703125,4.6716417910447765,5.5
67,20100615,ANA,MIL,1,7,7,1,68,65,32,39,7,12,0.0,1.0,1.0,0.4307692307692308,0.4753236862147753,0.4482871839772354,0.4914650896446066,0.4813871119191737,315,313,325,354,4.632352941176471,4.815384615384615,4.779411764705882,5.446153846153846
68,20100616,ANA,MIL,5,1,1,5,69,66,30,30,9,3,1.0,0.0,1.0,0.4242424242424242,0.481657551535549,0.4429184881426747,0.4936937263369889,0.4795667583437127,316,320,332,355,4.579710144927536,4.848484848484849,4.811594202898551,5.378787878787879
69,20100618,ANA,CHN,7,6,6,7,70,67,33,33,7,7,1.0,0.0,1.0,0.4477611940298507,0.4835127300510101,0.475792748593993,0.4943464249314248,0.4918290630224819,321,276,333,289,4.585714285714285,4.119402985074627,4.757142857142857,4.313432835820896
70,20100619,ANA,CHN,12,0,0,12,71,68,42,30,15,2,1.0,0.0,1.0,0.4411764705882353,0.5014727508556704,0.4560176158910016,0.5005033580966552,0.4851681384365063,328,282,339,296,4.619718309859155,4.147058823529412,4.774647887323944,4.352941176470588
71,20100620,ANA,CHN,1,12,12,1,72,69,34,43,10,18,0.0,1.0,1.0,0.4492753623188406,0.4855521500572068,0.4751397615396032,0.4950732779871756,0.491646913132231,340,282,339,308,4.722222222222222,4.086956521739131,4.708333333333333,4.463768115942029
72,20100622,ANA,LAN,6,3,3,6,73,70,30,37,8,10,1.0,0.0,1.0,0.5428571428571428,0.490015260962458,0.503095945557366,0.4966097531431139,0.5010515896114319,341,321,351,316,4.671232876712328,4.585714285714285,4.808219178082192,4.514285714285714
73,20100623,ANA,LAN,2,1,1,2,74,71,27,34,4,8,1.0,0.0,1.0,0.5352112676056338,0.4914778917466287,0.5015408283911282,0.4971253087860796,0.5005198400777174,347,324,354,322,4.6891891891891895,4.563380281690141,4.783783783783784,4.535211267605634
74,20100624,ANA,LAN,6,10,10,6,75,72,35,41,12,15,0.0,1.0,1.0,0.5416666666666666,0.4861137897782063,0.5075183719615602,0.4953208527913679,0.5025341957733236,349,325,355,324,4.653333333333333,4.513888888888889,4.733333333333333,4.5
75,20100625,ANA,COL,3,4,4,3,76,73,38,43,8,10,0.0,1.0,1.0,0.5342465753424658,0.4848727891799868,0.5697214372224465,0.4949267511552556,0.523069256613029,355,332,365,289,4.671052631578948,4.5479452054794525,4.802631578947368,3.958904109589041
76,20100626,ANA,COL,4,2,2,4,77,74,28,30,4,5,1.0,0.0,1.0,0.527027027027027,0.487723542438171,0.5659566035866442,0.4959041210731701,0.5217008515782903,358,336,369,292,4.64935064935065,4.54054054054054,4.792207792207792,3.945945945945946
77,20100627,ANA,COL,10,3,3,10,78,75,33,35,9,10,1.0,0.0,1.0,0.52,0.4973190541220441,0.5539379850131242,0.4991077567356132,0.5176834020866335,362,338,371,296,4.641025641025641,4.506666666666667,4.756410256410256,3.9466666666666668
78,20100629,ANA,TEX,6,5,5,6,79,76,34,37,11,12,1.0,0.0,1.0,0.6052631578947368,0.4986789983422039,0.6079996459028003,0.4995617069431256,0.5367955363472128,372,401,374,320,4.708860759493671,5.276315789473684,4.734177215189874,4.2105263157894735
79,20100630,ANA,TEX,4,6,6,4,80,77,33,35,8,9,0.0,1.0,1.0,0.6103896103896104,0.4960887169427739,0.6091787370264568,0.4987066770244887,0.5370772038744758,378,406,379,326,4.725,5.2727272727272725,4.7375,4.233766233766234
80,20100701,ANA,TEX,2,1,1,2,81,78,28,32,6,4,1.0,0.0,1.0,0.6025641025641025,0.4974026149258564,0.6074546017885061,0.499146254357141,0.5362502097279253,382,412,385,330,4.716049382716049,5.282051282051282,4.753086419753086,4.230769230769231
81,20100702,ANA,KCA,1,2,2,1,82,80,37,37,9,9,0.0,1.0,1.0,0.4375,0.4961190752722003,0.4597428738393611,0.498731833870686,0.4867788987875679,384,355,386,386,4.682926829268292,4.4375,4.7073170731707314,4.825
82,20100703,ANA,KCA,2,4,4,2,83,81,29,33,4,7,0.0,1.0,1.0,0.4444444444444444,0.4935817791736561,0.46271862861363,0.4979124865465238,0.4878179290830313,385,357,388,387,4.63855421686747,4.407407407407407,4.674698795180723,4.777777777777778
83,20100704,ANA,KCA,11,0,0,11,84,82,35,34,14,8,1.0,0.0,1.0,0.4390243902439024,0.5075944986349129,0.4488858883787256,0.502463214303923,0.4833205225825422,387,361,392,389,4.607142857142857,4.402439024390244,4.666666666666667,4.7439024390243905
84,20100705,ANA,CHA,2,9,9,2,85,81,31,32,6,9,0.0,1.0,1.0,0.5308641975308642,0.4987515624951293,0.5042432050702399,0.4995962323937122,0.5013609826340975,398,346,392,350,4.682352941176471,4.271604938271605,4.6117647058823525,4.320987654320987
85,20100706,ANA,CHA,1,4,4,1,86,82,32,31,9,8,0.0,1.0,1.0,0.5365853658536586,0.4950373430698281,0.5084263679040594,0.4984027690141166,0.5026894577862554,400,355,401,352,4.651162790697675,4.329268292682927,4.662790697674419,4.2926829268292686
86,20100707,ANA,CHA,2,5,5,2,87,83,31,33,5,12,0.0,1.0,1.0,0.5421686746987951,0.491390552148353,0.5125154242788788,0.4972402682901997,0.5039786008744552,401,359,405,353,4.609195402298851,4.325301204819277,4.655172413793103,4.253012048192771
87,20100708,ANA,CHA,0,1,1,0,88,84,30,24,2,3,0.0,1.0,1.0,0.5476190476190477,0.4901729393655872,0.5138862102217936,0.4968692582256429,0.5043862455743153,403,364,410,355,4.579545454545454,4.333333333333333,4.659090909090909,4.226190476190476
88,20100709,ANA,OAK,6,5,5,6,89,87,36,41,8,11,1.0,0.0,1.0,0.4712643678160919,0.4915157623179378,0.4817220035990429,0.497304150337356,0.4943604120640458,403,344,411,356,4.52808988764045,3.954022988505747,4.617977528089888,4.091954022988506
89,20100710,ANA,OAK,1,15,15,1,90,88,31,40,4,16,0.0,1.0,1.0,0.4772727272727273,0.4750452861434292,0.5013755132159007,0.4920723079165874,0.5004241800989208,409,349,416,362,4.544444444444444,3.965909090909091,4.622222222222222,4.113636363636363
90,20100711,ANA,OAK,2,5,5,2,91,89,36,33,9,9,0.0,1.0,1.0,0.4831460674157303,0.4717207647843486,0.5054494294432524,0.4910494808393535,0.5016743431029642,410,364,431,363,4.5054945054945055,4.089887640449438,4.736263736263736,4.078651685393258
91,20100715,ANA,SEA,8,3,3,8,92,89,38,34,16,7,1.0,0.0,1.0,0.3932584269662921,0.4778920733309673,0.3793598686910135,0.4930230915262866,0.4629837215262273,412,298,436,377,4.478260869565218,3.348314606741573,4.739130434782608,4.235955056179775
92,20100716,ANA,SEA,3,2,2,3,93,90,31,32,10,7,1.0,0.0,1.0,0.3888888888888889,0.479175704989154,0.3788234517418806,0.493458165085783,0.4629717335885874,420,301,439,385,4.516129032258065,3.3444444444444446,4.720430107526882,4.277777777777778
93,20100717,ANA,SEA,7,6,6,7,94,91,34,35,10,12,1.0,0.0,1.0,0.3846153846153846,0.4806230163578185,0.3796370663125333,0.4939243257175342,0.4632646731136177,423,303,441,388,4.5,3.32967032967033,4.691489361702128,4.263736263736264
94,20100718,ANA,SEA,1,2,2,1,95,92,35,34,6,5,0.0,1.0,1.0,0.391304347826087,0.4795540089115607,0.3814867258033344,0.4936211781961818,0.4640299044643654,430,309,447,395,4.526315789473684,3.358695652173913,4.705263157894737,4.293478260869565
95,20100720,ANA,NYA,10,2,2,10,96,92,37,32,14,6,1.0,0.0,1.0,0.6304347826086957,0.4887906464730749,0.6232138731924591,0.4965113991038519,0.5397523276202646,431,488,449,371,4.489583333333333,5.304347826086956,4.677083333333333,4.032608695652174
96,20100721,ANA,NYA,6,10,10,6,97,93,41,39,15,15,0.0,1.0,1.0,0.6344086021505376,0.4845851623699464,0.6253611460618507,0.4952058217628873,0.5404342114552054,441,490,451,381,4.546391752577319,5.268817204301075,4.649484536082475,4.096774193548387
97,20100722,ANA,TEX,2,3,3,2,98,96,32,29,5,8,0.0,1.0,1.0,0.5833333333333334,0.4835750796959441,0.6016073365545804,0.4949133000608078,0.5320611773351528,447,491,461,400,4.561224489795919,5.114583333333333,4.704081632653061,4.166666666666667
98,20100723,ANA,TEX,0,1,1,0,99,97,30,28,4,7,0.0,1.0,1.0,0.5876288659793815,0.4824998922996654,0.6025763041986676,0.4946097215594592,0.5321946956078236,449,494,464,402,4.5353535353535355,5.092783505154639,4.686868686868687,4.144329896907217
99,20100724,ANA,TEX,6,2,2,6,100,98,38,32,13,6,1.0,0.0,1.0,0.5816326530612245,0.4869870199522951,0.5974005557799421,0.496005441714946,0.5304302057135811,449,495,465,402,4.49,5.051020408163265,4.65,4.1020408163265305
100,20100725,ANA,TEX,4,6,6,4,101,99,33,34,6,13,0.0,1.0,1.0,0.5858585858585859,0.4849819295135931,0.5984794903880043,0.4954015439175315,0.5306943231136216,455,497,467,408,4.5049504950495045,5.02020202020202,4.623762376237623,4.121212121212121
101,20100726,ANA,BOS,3,6,6,3,102,100,35,37,8,11,0.0,1.0,1.0,0.56,0.4819400069995597,0.5619419469568836,0.4944852955348934,0.5194418178840752,459,515,473,457,4.5,5.15,4.637254901960785,4.57
102,20100727,ANA,BOS,2,4,4,2,103,101,33,37,7,9,0.0,1.0,1.0,0.5643564356435643,0.47994471504843,0.563570784490532,0.4938983744629369,0.51987977183998,462,521,479,460,4.485436893203883,5.158415841584159,4.650485436893204,4.554455445544554
103,20100728,ANA,BOS,3,7,7,3,104,102,31,38,6,12,0.0,1.0,1.0,0.5686274509803921,0.4759804360209433,0.5668994830235013,0.4927090151885868,0.5208747251412369,464,525,483,462,4.461538461538462,5.147058823529412,4.644230769230769,4.529411764705882
104,20100730,ANA,TEX,9,7,7,9,105,103,34,40,10,12,1.0,0.0,1.0,0.5825242718446602,0.4784273150543197,0.5959423204429594,0.4934572700100659,0.5295339148163601,467,514,490,420,4.447619047619048,4.990291262135922,4.666666666666667,4.077669902912621
105,20100731,ANA,TEX,1,2,2,1,106,104,32,31,5,5,0.0,1.0,1.0,0.5865384615384616,0.4774704635594821,0.5966660049865955,0.4931976116802823,0.5296251650019572,476,521,497,429,4.490566037735849,5.009615384615385,4.688679245283019,4.125
