,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
684,20140612,BOS,CLE,5,2,2,5,66,67,33,34,12,8,1.0,0.0,1.0,0.4925373134328358,0.4593267690116542,0.4853689870105153,0.4864033369361698,0.4949749195230238,254,301,279,307,3.8484848484848486,4.492537313432836,4.2272727272727275,4.582089552238806
685,20140613,BOS,CLE,10,3,3,10,67,68,33,35,11,7,1.0,0.0,1.0,0.4852941176470588,0.4728951685106883,0.4745388201905534,0.4909647620633755,0.4912720851320772,259,303,281,312,3.8656716417910446,4.455882352941177,4.1940298507462686,4.588235294117647
686,20140614,BOS,CLE,2,3,3,2,68,69,33,36,9,10,0.0,1.0,1.0,0.4927536231884058,0.4713497208138117,0.4763166165312261,0.4905043978200868,0.4919312398391294,269,306,284,322,3.9558823529411766,4.434782608695652,4.176470588235294,4.666666666666667
687,20140615,BOS,CLE,2,3,3,2,69,70,36,40,6,7,0.0,1.0,1.0,0.5,0.4698321240126332,0.4780669875257833,0.490057765167011,0.4925725455863705,271,309,287,324,3.927536231884058,4.414285714285715,4.159420289855072,4.628571428571429
688,20140616,BOS,MIN,1,0,0,1,70,68,28,28,6,3,1.0,0.0,1.0,0.4705882352941176,0.4716540181936975,0.4688316515911453,0.4907309313416533,0.489405430950988,273,295,290,313,3.9,4.338235294117647,4.142857142857143,4.602941176470588
689,20140617,BOS,MIN,2,1,1,2,71,69,30,30,8,4,1.0,0.0,1.0,0.463768115942029,0.4735634756336373,0.4673551250320047,0.4914129256810027,0.4889786868842443,274,295,290,314,3.859154929577465,4.27536231884058,4.084507042253521,4.550724637681159
690,20140618,BOS,MIN,2,1,1,2,72,70,32,33,4,4,1.0,0.0,1.0,0.4571428571428571,0.4754534045328149,0.4658934258687075,0.4920790402158633,0.4885618505255386,276,296,291,316,3.8333333333333335,4.228571428571429,4.041666666666667,4.514285714285714
691,20140619,BOS,OAK,2,4,4,2,73,73,32,29,5,8,0.0,1.0,1.0,0.6164383561643836,0.4722436391673091,0.7064838103569973,0.4910848858206943,0.5714776307633694,278,373,292,241,3.808219178082192,5.109589041095891,4.0,3.3013698630136985
692,20140620,BOS,OAK,3,4,4,3,74,74,31,31,6,6,0.0,1.0,1.0,0.6216216216216216,0.4708652528970127,0.7057716711153896,0.4906813368580656,0.570884332659006,280,377,296,243,3.7837837837837838,5.094594594594595,4.0,3.2837837837837838
693,20140621,BOS,OAK,1,2,2,1,75,75,35,32,7,6,0.0,1.0,1.0,0.6266666666666667,0.4693122308856046,0.706261013587035,0.4902439828635844,0.5706335146524449,283,381,300,246,3.7733333333333334,5.08,4.0,3.28
694,20140622,BOS,OAK,7,6,6,7,76,76,42,38,13,9,1.0,0.0,1.0,0.618421052631579,0.4716422066891308,0.7010892479046688,0.4909975114492726,0.5685475473101598,284,383,302,247,3.736842105263158,5.0394736842105265,3.973684210526316,3.25
695,20140623,BOS,SEA,3,12,12,3,77,77,33,37,7,14,0.0,1.0,1.0,0.5324675324675324,0.4577305174860726,0.5788145907431259,0.4865699932303642,0.5247686738113829,291,301,308,264,3.779220779220779,3.909090909090909,4.0,3.4285714285714284
696,20140624,BOS,SEA,2,8,8,2,78,78,35,34,8,10,0.0,1.0,1.0,0.5384615384615384,0.4488524590163934,0.5874562433723675,0.4837771359107009,0.5274658009591113,294,313,320,267,3.769230769230769,4.012820512820513,4.102564102564102,3.423076923076923
697,20140625,BOS,SEA,5,4,4,5,79,79,36,33,11,8,1.0,0.0,1.0,0.5316455696202531,0.4511440308726503,0.5845291392964068,0.4845570570430234,0.5264528035158901,296,321,328,269,3.7468354430379747,4.063291139240507,4.151898734177215,3.4050632911392404
698,20140627,BOS,NYA,0,6,6,0,80,78,30,31,3,9,0.0,1.0,1.0,0.5256410256410257,0.4422905123385974,0.4577794582577876,0.4818190007438976,0.4863932718612743,301,311,332,345,3.7625,3.9871794871794872,4.15,4.423076923076923
